Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN52,OUT046,1377.527878
FDG26,OUT046,3558.402935
DRI37,OUT013,911.1090541
DRH37,OUT018,2559.366188
FDO01,OUT035,1960.45515
FDK45,OUT049,1841.080089
FDP23,OUT049,4305.354249
FDM33,OUT035,3571.785691
FDD36,OUT017,1995.572708
FDL56,OUT017,1318.981628
FDT27,OUT010,574.8395162
FDG52,OUT017,653.8950443
NCL42,OUT035,4235.843164
DRJ24,OUT046,2946.704223
FDV38,OUT046,805.4062146
FDT35,OUT045,2743.324284
FDY51,OUT045,3071.040009
FDC37,OUT017,1674.696357
NCP43,OUT013,2524.489961
FDO33,OUT045,1703.362341
FDW04,OUT018,1908.696985
NCC31,OUT046,2178.718809
FDK22,OUT049,3946.369364
FDJ50,OUT017,889.9847319
FDV13,OUT017,1538.552456
DRL60,OUT017,2499.857272
FDW03,OUT017,1787.632817
FDY27,OUT035,2927.774174
FDU59,OUT045,2400.964181
FDZ57,OUT049,2017.819791
FDO21,OUT049,3289.259417
FDS43,OUT018,2615.925489
FDU28,OUT010,465.2663481
FDC51,OUT010,219.8289005
FDW16,OUT010,213.3504648
FDP32,OUT010,239.9677271
NCQ30,OUT046,1956.547272
FDD26,OUT049,3238.670511
FDI44,OUT045,1366.879247
DRH23,OUT046,1141.697752
FDO44,OUT046,1638.469045
FDG04,OUT046,2614.805651
FDM09,OUT013,2630.600903
FDZ47,OUT013,1495.851514
FDY48,OUT017,1620.900934
NCM30,OUT045,719.9596802
FDX36,OUT010,471.6079932
DRF03,OUT017,676.6830187
FDN51,OUT049,3994.683092
FDM57,OUT049,1414.797382
FDB35,OUT049,1472.257673
FDA37,OUT017,2179.470676
NCX53,OUT017,2483.132938
FDD59,OUT018,1208.091561
FDC03,OUT018,2419.125965
FDW43,OUT035,4537.903551
FDW10,OUT046,2497.453133
FDV43,OUT045,616.3976135
FDO40,OUT013,2214.001492
FDD05,OUT035,2082.527476
FDJ60,OUT010,367.0403853
DRE27,OUT018,1237.367336
FDO11,OUT035,4049.548716
FDK33,OUT010,554.6821537
DRM23,OUT045,2464.159904
NCZ05,OUT045,1518.007079
NCL30,OUT013,1644.125053
FDZ19,OUT018,2296.91309
FDM45,OUT049,2024.615956
FDO36,OUT046,2225.837827
NCK31,OUT045,724.3695647
DRJ37,OUT045,2324.980217
FDP24,OUT018,1480.688179
FDF46,OUT013,1800.18823
NCL18,OUT045,2857.942346
FDJ26,OUT013,3207.540253
FDJ07,OUT045,1639.880681
FDY15,OUT013,2484.666312
DRG01,OUT045,1189.320432
FDF58,OUT045,989.5187447
FDP31,OUT049,1050.55223
FDH45,OUT013,870.3361029
FDA09,OUT010,454.6077505
FDW31,OUT035,3071.262825
FDA57,OUT046,776.90767
NCE55,OUT035,2500.792717
FDC59,OUT013,854.7127508
FDA22,OUT013,2771.898729
FDK52,OUT035,3891.463146
NCM26,OUT046,2191.036336
NCT53,OUT035,2353.173591
FDW45,OUT018,2444.329112
NCI18,OUT035,2600.594071
FDE38,OUT018,2570.958874
FDY58,OUT010,531.5867409
FDX39,OUT017,3697.745629
FDB44,OUT049,3113.270498
FDF28,OUT013,2007.203797
FDE39,OUT013,1793.942447
FDT37,OUT018,2692.088611
FDZ45,OUT017,3463.599528
FDO40,OUT035,2784.235578
DRG36,OUT017,2859.160346
FDY36,OUT010,169.073869
FDP16,OUT045,4134.569995
FDS60,OUT049,2836.309582
FDK43,OUT046,2187.954835
FDN25,OUT046,955.1742931
FDE53,OUT049,1492.46052
FDB22,OUT013,2881.810325
FDE39,OUT017,2065.002093
FDX35,OUT035,3740.217736
NCG54,OUT049,3289.541523
FDH27,OUT035,2479.933148
NCK42,OUT013,3301.744433
FDS25,OUT049,1769.60451
FDI10,OUT018,2324.592857
FDU35,OUT035,1706.571918
FDI04,OUT017,2914.368029
DRK23,OUT035,4427.841218
FDY02,OUT049,3692.125701
FDM60,OUT035,611.1874263
NCJ31,OUT010,646.8381155
DRP35,OUT017,1734.023509
NCQ30,OUT018,1692.909624
DRL11,OUT010,334.801308
FDU01,OUT013,2962.885882
FDR39,OUT035,3331.983866
FDO08,OUT046,2412.909805
FDC02,OUT045,4162.8646
NCZ29,OUT035,1961.455331
FDF29,OUT010,320.3891135
FDZ23,OUT017,3293.792369
NCU53,OUT018,2398.672525
NCW30,OUT013,4048.852425
FDW15,OUT049,2568.197075
FDO11,OUT017,3828.515192
FDN48,OUT046,1586.936624
NCA17,OUT049,2222.528957
NCN54,OUT013,958.4999431
FDP22,OUT013,844.295802
NCB54,OUT035,1763.110804
FDD08,OUT045,661.1574174
DRM48,OUT010,153.2495879
FDE26,OUT035,2415.747913
NCS38,OUT013,1615.604037
NCJ54,OUT018,3044.298497
FDN45,OUT018,3699.328654
FDU43,OUT046,3896.599111
FDI04,OUT010,432.8099351
NCC07,OUT018,1383.744867
NCD18,OUT045,3378.845449
FDU55,OUT035,4141.086196
FDX59,OUT035,621.7325848
FDR52,OUT049,3291.799921
NCP17,OUT013,763.4593442
FDQ32,OUT045,1477.116174
NCT17,OUT049,3145.543365
FDO10,OUT049,964.6570241
FDE32,OUT049,672.175688
FDN44,OUT045,2613.819027
FDH02,OUT035,1478.061741
FDK60,OUT013,1633.243241
FDL03,OUT010,516.8339711
FDO48,OUT049,3781.470232
FDZ39,OUT049,1572.732102
FDC50,OUT013,1668.69546
FDP39,OUT035,796.4508989
DRG15,OUT018,967.0250742
FDP10,OUT018,1358.623125
FDN34,OUT045,2649.169524
FDK02,OUT045,1829.197675
FDC23,OUT045,3042.278347
FDE53,OUT035,1358.6561
FDR25,OUT035,4145.525767
FDW50,OUT046,2383.614035
FDS09,OUT049,804.3030398
FDW49,OUT010,424.806012
FDU51,OUT046,2623.547103
FDF28,OUT018,1607.994352
NCY30,OUT018,2534.178995
FDD44,OUT045,4406.10055
FDX09,OUT017,3722.826903
NCF30,OUT013,2443.82547
FDW37,OUT013,1429.021672
FDD11,OUT049,3863.090263
DRH39,OUT018,1207.335463
FDA36,OUT049,2688.611867
NCG43,OUT049,1746.753751
FDF02,OUT035,1806.823212
NCE42,OUT017,3095.948301
FDO51,OUT035,722.4668502
NCQ42,OUT046,1827.693588
NCM41,OUT046,1456.68862
DRF60,OUT046,3651.242539
FDJ27,OUT035,1556.188826
FDQ14,OUT013,2093.575067
FDN27,OUT017,1897.260949
NCQ02,OUT046,2449.169077
FDJ33,OUT049,2018.281181
DRE01,OUT049,4127.992868
FDU36,OUT045,1643.273615
FDL28,OUT017,3854.383495
NCX53,OUT046,2353.182776
FDZ39,OUT013,1349.324779
NCP42,OUT013,3088.156206
FDJ14,OUT035,1427.657002
FDK04,OUT049,901.8102584
NCC19,OUT017,2577.043952
FDS09,OUT018,769.7500284
FDZ02,OUT046,1361.722659
FDD35,OUT018,1455.413353
NCY42,OUT017,2518.7341
FDB05,OUT045,3713.07475
FDF20,OUT035,3201.318165
NCO41,OUT018,1297.687296
FDV58,OUT045,2888.011628
FDZ57,OUT045,1634.679349
DRM35,OUT046,2580.982999
DRN36,OUT018,1287.604625
FDQ13,OUT046,1401.958634
DRO35,OUT010,220.5581845
NCD43,OUT035,2011.227239
FDA51,OUT018,1607.55963
NCZ17,OUT049,795.8306849
FDW34,OUT049,4367.216012
FDN50,OUT017,1507.906023
FDS09,OUT046,867.6043297
FDS48,OUT018,2127.674712
FDL44,OUT049,2908.639638
DRF48,OUT018,2442.285733
FDA14,OUT018,2055.533978
NCD30,OUT049,1586.085356
FDI16,OUT017,837.4082263
NCG06,OUT035,3666.15549
DRZ24,OUT035,2019.508132
NCS17,OUT045,1543.190269
FDB37,OUT045,4201.337298
FDE10,OUT035,2204.09234
FDC57,OUT045,3151.574936
FDM12,OUT018,2707.749439
FDE24,OUT049,2364.553139
FDW22,OUT045,3588.258539
FDN49,OUT045,661.6157652
FDR22,OUT035,2070.648018
FDY39,OUT046,3312.845921
FDV36,OUT049,2197.818609
FDO60,OUT045,719.9255968
FDU40,OUT049,2819.865041
FDK15,OUT045,1415.382544
DRF15,OUT035,2707.585249
FDQ25,OUT017,2783.540748
FDS49,OUT046,1457.394869
FDV22,OUT046,2620.231463
NCV42,OUT046,1849.912108
FDX26,OUT046,2991.112866
FDI33,OUT018,1379.944061
FDZ14,OUT049,1827.582307
FDG10,OUT013,798.4670562
FDM38,OUT018,782.9914625
FDH46,OUT035,1636.318366
FDN13,OUT018,1291.782764
FDU57,OUT035,2600.105048
NCI06,OUT046,2912.692534
FDM38,OUT045,870.8518966
NCG42,OUT010,253.4784512
FDL39,OUT045,2551.740632
FDV59,OUT013,3539.194599
FDB49,OUT035,1661.833427
FDD58,OUT049,1521.912435
DRN59,OUT046,809.1897103
FDX48,OUT049,2519.017772
FDQ11,OUT049,3766.425952
FDY12,OUT049,1217.889247
FDQ11,OUT045,3832.776772
DRI11,OUT017,1846.539498
FDS51,OUT045,862.8049084
FDR19,OUT010,385.6893616
DRB13,OUT018,2860.087156
FDS21,OUT035,1037.871881
FDQ40,OUT045,2698.516278
NCE55,OUT013,3067.776445
FDS12,OUT049,2007.440102
FDN25,OUT017,808.400165
FDB60,OUT046,3089.458098
FDQ13,OUT017,1430.241492
DRK13,OUT045,3061.741818
DRF25,OUT018,581.47973
FDW25,OUT045,1361.841181
NCK42,OUT035,3225.743156
DRD15,OUT017,3267.174572
FDM27,OUT045,2598.516747
FDZ50,OUT018,2472.408902
FDC04,OUT046,3451.484697
FDF50,OUT049,2705.155765
FDP15,OUT045,3549.885369
FDK46,OUT035,3935.951751
FDZ56,OUT018,2607.777777
FDY60,OUT049,2085.410267
FDB10,OUT035,3807.993495
FDR57,OUT045,2388.165539
FDU58,OUT049,3238.658461
FDH02,OUT046,1361.676084
FDP48,OUT013,2715.950338
FDI46,OUT035,3903.928939
FDW56,OUT013,2880.798536
NCM19,OUT010,198.143607
FDK24,OUT013,981.990798
FDO36,OUT017,3081.6362
NCL05,OUT045,889.8821768
FDL32,OUT018,1489.681143
FDA28,OUT049,2100.622764
FDY36,OUT018,994.326567
FDP32,OUT018,1788.13081
FDL50,OUT046,1865.225591
DRC24,OUT049,2620.765537
NCS18,OUT017,1819.00059
FDD16,OUT017,1404.434634
NCV18,OUT013,1754.949056
FDX07,OUT046,2904.405774
NCI31,OUT013,696.0792467
FDK14,OUT049,1263.48126
NCR06,OUT045,665.0133148
NCF54,OUT049,2962.280895
DRG23,OUT010,416.1390501
FDD53,OUT046,696.9324157
FDT16,OUT017,4032.729514
FDR40,OUT035,1304.060257
DRG25,OUT017,2809.98343
FDT10,OUT035,1061.081888
FDY32,OUT013,2994.037068
FDN50,OUT035,1576.631126
NCP54,OUT045,1705.082785
NCD07,OUT035,1527.04904
FDS02,OUT018,3071.507817
DRN59,OUT018,644.4234712
DRB24,OUT013,2619.862706
DRB01,OUT018,2576.423073
FDR47,OUT046,2717.097457
NCM31,OUT010,348.1513229
FDS10,OUT049,2649.778915
FDN52,OUT035,1300.243715
FDZ48,OUT013,1837.616716
FDJ48,OUT049,3608.597431
FDV59,OUT017,3478.344096
FDL32,OUT035,1703.23415
FDZ12,OUT035,2290.978649
FDP51,OUT017,1891.041844
FDY22,OUT013,2352.72134
FDZ38,OUT049,3013.956149
NCO54,OUT035,916.2558148
FDR23,OUT035,2700.879677
FDM38,OUT049,890.7522276
FDS25,OUT013,2218.789668
FDZ22,OUT013,1357.082339
FDD45,OUT010,199.3890121
FDN03,OUT049,3310.162468
NCW30,OUT046,2827.862559
FDM15,OUT049,2173.305089
FDA23,OUT045,1671.89448
FDZ12,OUT017,2464.693707
NCB42,OUT046,1971.928903
FDL16,OUT046,996.4267517
NCP42,OUT046,2579.710939
FDR19,OUT018,2144.283984
DRL01,OUT045,3967.160393
FDV37,OUT046,2828.37242
FDI41,OUT010,333.3508874
FDF58,OUT049,1015.19802
NCF43,OUT018,1902.414978
FDN02,OUT049,3345.430332
NCP41,OUT035,1787.098413
FDE46,OUT018,2130.175755
FDY38,OUT035,4003.007981
FDO20,OUT045,3991.555375
FDP44,OUT018,1443.255316
FDH04,OUT010,209.4284389
DRK23,OUT046,3951.350124
NCW05,OUT046,2139.386195
FDF12,OUT049,2434.850734
FDN03,OUT018,3232.95862
DRJ37,OUT049,2311.22694
FDA16,OUT045,3318.288095
NCB07,OUT017,3161.328555
FDR51,OUT046,2552.590746
FDJ55,OUT045,3705.805867
NCZ17,OUT013,732.3587497
FDU25,OUT013,750.6736679
NCG18,OUT045,1380.702036
DRM11,OUT017,4719.321636
FDH16,OUT035,1481.724315
FDZ04,OUT018,785.2801741
NCX53,OUT035,2455.972415
FDX09,OUT046,2678.380339
NCW05,OUT018,1558.204181
NCS41,OUT017,2784.339922
FDI26,OUT046,2977.441789
NCK06,OUT046,2081.4037
NCA42,OUT046,2382.947681
FDC20,OUT049,844.7390896
DRC49,OUT018,1839.57775
FDX01,OUT013,1478.145262
FDC08,OUT045,3724.471902
FDC02,OUT017,4833.208722
FDK10,OUT045,2639.985016
DRC24,OUT013,2643.176293
NCU06,OUT018,3564.736757
DRA59,OUT045,2676.323533
DRL35,OUT018,656.0255168
FDA49,OUT013,1406.075533
NCC55,OUT046,709.2706713
NCE55,OUT049,2884.74413
FDT33,OUT045,3030.112308
NCT53,OUT013,2284.121173
FDS26,OUT046,3716.525593
FDL22,OUT018,1210.195754
FDP44,OUT017,1550.493145
FDC52,OUT018,2125.677568
FDI53,OUT010,401.7798774
FDZ23,OUT046,2903.605518
NCT18,OUT013,2861.027219
FDR13,OUT046,2018.522411
FDB09,OUT010,232.2104008
FDZ60,OUT013,1683.926999
FDB11,OUT046,3810.001265
FDC10,OUT018,1733.69112
FDW56,OUT035,3359.618243
FDA38,OUT017,3658.139771
FDT11,OUT045,2761.433039
FDP15,OUT035,3649.178644
FDV27,OUT035,1424.813653
NCF19,OUT049,820.0360792
FDF53,OUT045,2731.12807
FDE56,OUT046,1102.825307
FDZ19,OUT035,2480.624308
FDZ46,OUT013,1539.424225
FDR16,OUT046,3577.854372
FDG29,OUT018,563.1584521
NCE30,OUT017,3274.355088
FDZ40,OUT046,858.4075829
FDG58,OUT018,2152.965974
DRH03,OUT013,1488.580396
FDZ47,OUT045,1373.213513
FDV04,OUT018,2275.179363
FDZ10,OUT018,1959.953737
FDG46,OUT017,1838.119261
NCF07,OUT045,1415.932691
FDY44,OUT035,3223.507464
FDB21,OUT013,3611.32454
FDS20,OUT035,2873.692964
FDS49,OUT049,1248.603332
NCQ02,OUT018,2928.290102
FDR25,OUT013,4335.266987
DRG39,OUT045,860.6953479
FDB46,OUT046,3320.624347
NCC30,OUT018,2435.097959
FDE58,OUT035,1673.340367
FDY15,OUT046,2615.138818
FDG14,OUT046,2563.371538
FDL08,OUT049,3481.621816
FDQ47,OUT013,814.7790187
FDN12,OUT035,1439.964807
FDW10,OUT013,2616.740084
FDD02,OUT035,1851.237912
FDX35,OUT010,663.8752418
FDT35,OUT046,2497.531097
FDB11,OUT010,480.3820946
FDN20,OUT045,2677.609299
FDB59,OUT035,2878.524584
FDJ58,OUT045,2790.272866
FDU60,OUT046,3098.999515
FDS03,OUT049,1093.281319
DRH15,OUT049,848.1603389
FDQ01,OUT046,3368.649206
FDF28,OUT035,2008.499521
FDD22,OUT010,261.5208784
FDY19,OUT046,1846.232362
FDN33,OUT035,1591.796521
FDV36,OUT035,2213.339386
FDW01,OUT010,336.8676274
FDJ28,OUT049,3220.268789
FDB17,OUT035,3069.77042
FDM40,OUT049,2166.918502
FDV46,OUT045,2276.646586
FDQ44,OUT049,1981.11754
NCD42,OUT046,858.8435235
DRH37,OUT046,2455.907116
FDR10,OUT018,2465.080593
FDI53,OUT046,2477.390866
FDG16,OUT035,3827.568396
DRB25,OUT046,1616.142376
FDY09,OUT046,2580.250903
FDX48,OUT045,2479.384442
FDC03,OUT010,493.997448
FDT47,OUT035,1968.545759
FDT24,OUT017,1496.240391
NCS38,OUT035,1836.641029
FDO39,OUT035,2983.10584
FDA13,OUT046,723.4546805
FDO48,OUT035,4075.402619
DRJ01,OUT017,2029.444825
FDD53,OUT018,541.1953854
NCT05,OUT049,3774.103822
FDQ51,OUT045,774.739556
FDU60,OUT013,2228.00788
FDC59,OUT046,945.3208087
FDP36,OUT035,843.948984
NCM19,OUT017,1488.169453
FDL16,OUT035,855.6882812
FDE50,OUT018,2175.976838
NCR18,OUT013,675.5981872
NCD30,OUT035,1722.755993
FDH31,OUT013,1427.621552
FDC47,OUT049,3628.069509
FDZ21,OUT045,1449.430156
FDM01,OUT049,1559.145785
FDF24,OUT013,1305.206033
FDW23,OUT017,755.2137744
FDY52,OUT018,742.7373009
FDR25,OUT049,4122.748085
DRJ51,OUT018,3234.549462
NCU06,OUT035,3813.347886
NCV18,OUT018,1596.303971
FDZ01,OUT018,1271.770645
FDT14,OUT017,2043.502629
FDN09,OUT017,4168.274128
NCO18,OUT010,379.709432
FDZ50,OUT045,2555.740817
FDS44,OUT013,4241.494376
FDI36,OUT045,2822.886829
FDA26,OUT010,538.2162599
NCY53,OUT049,1840.034422
FDF32,OUT049,3085.386907
FDF59,OUT010,229.8434031
FDB20,OUT046,1330.290275
DRH11,OUT035,920.7498666
FDT03,OUT049,2253.08172
NCH06,OUT035,3417.947487
FDR55,OUT049,3229.058993
FDI10,OUT035,2888.719008
FDZ12,OUT045,2134.396324
FDM12,OUT049,3035.155092
DRB25,OUT045,1395.534641
NCS41,OUT013,2629.498483
NCT53,OUT049,2729.911604
NCD55,OUT013,673.2454215
FDY08,OUT049,2321.287684
NCP55,OUT049,965.0354347
FDA33,OUT013,2442.053584
FDQ33,OUT013,2489.001236
FDT26,OUT013,1666.759644
NCV53,OUT049,4188.457732
NCJ29,OUT046,1303.229439
FDI15,OUT045,4622.471775
FDX21,OUT013,1880.111072
DRO59,OUT046,1336.209449
FDZ14,OUT045,1582.223357
FDC33,OUT017,3334.919998
FDT14,OUT010,233.3513545
DRK12,OUT046,649.5901536
FDX52,OUT049,3006.685713
FDX08,OUT010,392.699601
FDP10,OUT010,240.4628537
NCP50,OUT045,1155.353776
NCL06,OUT013,4202.407967
FDP25,OUT013,3335.708044
FDE53,OUT013,1428.213014
FDL27,OUT017,1007.979548
FDC35,OUT049,3168.023844
DRJ47,OUT010,363.6637052
FDD16,OUT018,1078.767089
NCN42,OUT049,2596.634045
NCO07,OUT045,3022.468766
FDQ20,OUT049,730.3814751
FDI32,OUT046,1866.016041
FDN20,OUT010,362.02365
FDU08,OUT045,1356.803361
FDD05,OUT010,264.6741971
FDW15,OUT046,2369.154079
FDI52,OUT046,1693.341121
DRM11,OUT049,3021.359798
NCO06,OUT045,663.9862246
FDU38,OUT049,3390.859742
FDU59,OUT018,2421.922388
FDJ10,OUT046,2376.984199
FDM13,OUT049,1974.198611
FDM45,OUT018,2040.032714
FDP36,OUT045,793.1617085
NCD30,OUT010,246.0479143
FDN48,OUT017,1537.157478
FDY32,OUT049,2762.252218
FDU47,OUT046,2512.79257
FDP34,OUT017,2563.466493
FDA47,OUT049,2850.153781
FDW38,OUT045,1122.012029
NCN19,OUT049,2855.922045
FDG02,OUT035,2747.4335
FDS31,OUT035,3052.617682
FDZ47,OUT010,205.8859837
FDO57,OUT017,2756.013763
NCL07,OUT013,612.0782807
NCV42,OUT013,1487.660932
FDP40,OUT017,1761.057487
FDH21,OUT017,2862.253036
NCP02,OUT049,892.776365
FDK24,OUT049,865.7191845
FDC41,OUT045,1311.426866
FDF08,OUT017,1369.597949
FDO49,OUT017,762.3815673
FDX46,OUT018,837.3385807
FDQ07,OUT013,3499.319192
FDC32,OUT010,189.3954294
FDG58,OUT045,2624.687557
FDW14,OUT049,1214.235858
FDV27,OUT013,1407.666404
DRD25,OUT013,1881.652973
FDX24,OUT017,1533.28844
DRJ51,OUT046,2947.493347
FDE45,OUT045,2604.227437
FDE14,OUT046,1623.44099
FDG53,OUT045,1847.110739
FDT08,OUT046,2333.977497
FDG20,OUT035,2138.522097
FDC21,OUT046,1768.729284
FDV31,OUT018,2673.313672
FDB58,OUT045,2177.732469
FDV23,OUT046,1646.655262
FDC15,OUT046,2586.243254
FDU47,OUT049,2251.369321
FDE23,OUT013,866.7953968
FDS08,OUT013,2613.307135
FDJ60,OUT018,2225.403717
FDM34,OUT017,1939.667165
FDW33,OUT013,1802.161085
FDZ40,OUT013,728.4201578
FDE33,OUT018,1093.708266
NCC06,OUT010,262.4623999
FDU11,OUT046,1769.912499
FDL44,OUT017,2803.852753
NCZ29,OUT017,1998.974422
FDG28,OUT010,674.2639882
FDL12,OUT018,762.6085282
FDD52,OUT017,2002.616387
FDO15,OUT013,1218.189812
FDW36,OUT013,1601.967582
FDB21,OUT046,3339.931665
FDZ28,OUT013,1602.586223
FDY10,OUT035,1692.889561
DRG39,OUT017,878.9432235
FDN28,OUT013,1575.564948
FDV15,OUT035,1757.985821
DRI13,OUT035,4328.777424
FDH20,OUT046,1612.871813
FDY51,OUT013,3877.972138
FDE16,OUT013,3508.679868
FDX40,OUT018,596.586054
FDC48,OUT018,1224.180477
FDS14,OUT046,2442.387061
FDX56,OUT017,4317.030081
FDI10,OUT046,2647.875127
FDI14,OUT013,2425.003091
DRM48,OUT013,825.4720591
FDY26,OUT013,3601.141277
FDM12,OUT046,2750.502741
DRF01,OUT010,404.0839764
FDV36,OUT046,2160.939344
DRI59,OUT013,3673.830181
FDV03,OUT018,2079.365334
FDO39,OUT017,3219.368446
NCB07,OUT018,2680.116269
FDZ13,OUT035,955.2469886
NCZ30,OUT046,2055.809562
NCA06,OUT035,758.0027359
FDB04,OUT049,1254.71743
FDN50,OUT013,1508.695324
NCG06,OUT049,4125.584307
NCY17,OUT018,748.1058128
FDC23,OUT046,2644.680173
FDK33,OUT049,3213.300109
FDR03,OUT049,3259.424801
FDZ07,OUT045,922.6422135
FDO38,OUT013,1290.12481
FDS59,OUT046,1748.464053
DRJ35,OUT018,715.0802131
NCP53,OUT046,3663.457723
DRI47,OUT045,2410.812407
DRZ11,OUT035,1837.120626
FDS02,OUT013,2890.480438
DRD49,OUT018,3849.391903
FDW38,OUT049,1228.950406
FDE40,OUT013,900.8490135
FDI02,OUT045,1821.482493
FDQ04,OUT045,734.8252383
FDY14,OUT017,4611.636009
NCT54,OUT046,1368.810407
DRD25,OUT017,1867.162557
DRE01,OUT045,4507.587357
FDJ12,OUT010,458.9840222
NCZ05,OUT049,1645.085353
NCC31,OUT045,2481.750381
FDM16,OUT045,1246.199427
DRG11,OUT049,1644.720112
FDV43,OUT046,720.2612897
FDG05,OUT018,2254.639134
FDV23,OUT010,198.3657796
FDI58,OUT018,1370.845285
FDQ11,OUT017,5193.178651
FDF40,OUT013,3942.734624
FDU02,OUT018,3198.961022
FDT32,OUT013,2510.240635
NCF06,OUT017,4306.524844
FDT46,OUT013,857.6763417
FDR58,OUT010,235.4760948
FDY04,OUT046,2705.132475
FDT58,OUT045,2412.660717
FDE46,OUT049,2194.243966
DRH11,OUT017,840.3930882
DRI51,OUT046,2466.788842
FDC35,OUT017,2928.511634
FDP45,OUT035,3792.745195
FDC45,OUT017,2955.533743
FDU01,OUT045,2778.268267
FDJ53,OUT010,239.7549591
FDJ46,OUT017,2950.507522
FDX07,OUT013,2787.8947
NCI30,OUT049,3516.74888
FDV48,OUT045,1384.036478
FDM52,OUT013,2486.858328
FDH05,OUT017,4168.092462
FDW25,OUT010,219.8047025
FDQ09,OUT046,1842.673091
NCM17,OUT010,147.4076615
DRM59,OUT046,2208.346289
DRE15,OUT035,1304.2568
FDS25,OUT010,219.545962
NCZ05,OUT018,1440.704827
DRM37,OUT046,2819.160808
NCO06,OUT049,692.3343424
FDM02,OUT013,1456.626788
FDA09,OUT046,2953.417683
NCC06,OUT035,2292.212932
NCL54,OUT049,3227.701874
NCB55,OUT017,846.9943448
FDB12,OUT017,1828.378708
NCA54,OUT049,2969.32798
NCS38,OUT049,2004.460806
FDC02,OUT049,4232.645763
FDE16,OUT035,4248.705124
NCS05,OUT035,2440.823982
FDZ59,OUT045,2731.546285
FDI20,OUT017,4150.015245
FDQ14,OUT046,2580.337983
FDF53,OUT017,3059.489413
FDW25,OUT017,1471.711311
NCQ43,OUT010,286.7657502
FDX52,OUT013,2669.463829
FDE28,OUT045,3899.294022
FDN15,OUT017,2039.836243
FDO28,OUT017,1844.870358
FDQ33,OUT045,2766.583527
FDM22,OUT010,149.0627007
FDJ03,OUT017,800.7403014
FDI16,OUT045,1027.346523
FDX55,OUT013,3970.111587
DRC12,OUT045,2598.078523
FDH41,OUT049,3568.424043
FDN01,OUT013,2551.531067
FDV55,OUT045,2370.711591
NCJ19,OUT013,855.4950246
NCY29,OUT010,196.4337754
FDP03,OUT018,1773.830272
FDZ52,OUT045,1495.675417
FDH31,OUT010,207.3675565
FDQ19,OUT018,3028.3784
FDS15,OUT035,1785.375076
FDN32,OUT017,3176.559457
FDH32,OUT049,1689.942462
FDF33,OUT017,1827.634009
FDJ22,OUT046,2999.177742
FDG56,OUT010,199.8583636
FDC05,OUT046,2873.321563
FDK09,OUT013,3334.179396
NCV29,OUT045,2704.232474
NCA42,OUT049,2658.942163
FDC10,OUT046,1937.083305
FDC16,OUT013,1212.122582
NCL17,OUT013,2270.418474
FDA51,OUT035,1770.020081
FDW01,OUT017,2450.178886
NCF30,OUT045,1929.009373
FDN49,OUT013,663.793878
FDY20,OUT045,1391.288419
FDC15,OUT045,2318.202095
FDY24,OUT046,1256.834686
NCG43,OUT017,1763.394
FDA48,OUT013,3321.081747
NCF55,OUT017,624.2342189
FDL38,OUT049,1323.888214
NCQ29,OUT018,3853.160926
FDC34,OUT017,2742.496933
FDN50,OUT010,204.6264186
FDO23,OUT049,1459.669878
FDT56,OUT013,877.1265077
FDZ03,OUT013,2770.595565
FDQ03,OUT010,542.2177333
FDU44,OUT045,2528.523418
FDD03,OUT049,3528.318768
NCH30,OUT013,1548.956529
FDS60,OUT010,356.4011049
FDG08,OUT046,3007.65915
FDX38,OUT017,741.853232
FDD22,OUT017,1763.569628
FDW51,OUT013,3232.815381
FDL09,OUT017,2552.453247
FDZ60,OUT045,1347.295894
NCH07,OUT046,2776.774212
NCQ41,OUT049,2979.488358
FDW04,OUT049,1798.790899
FDV13,OUT046,1389.050788
FDB52,OUT017,3366.682004
NCO14,OUT049,833.4088072
FDZ50,OUT013,2789.838214
FDQ60,OUT013,1965.210348
FDR49,OUT017,660.6104568
DRI49,OUT017,1663.07383
FDB47,OUT017,3531.342036
FDP37,OUT010,283.0341326
FDR26,OUT049,2507.143236
FDC11,OUT045,1387.26602
DRP47,OUT035,3645.453042
NCY54,OUT018,2557.483084
FDR27,OUT046,2210.622562
NCQ29,OUT035,3934.897377
FDJ02,OUT046,2585.230961
FDE21,OUT018,1468.877279
FDM39,OUT046,3001.11908
FDZ01,OUT017,1907.075114
NCB19,OUT018,1521.135006
FDU03,OUT046,2606.917145
FDP27,OUT049,3339.774245
DRF01,OUT045,2326.183236
FDM03,OUT049,1740.054426
FDV01,OUT046,2403.286206
FDS16,OUT046,2753.281077
FDO45,OUT035,1440.850883
NCX06,OUT035,3073.586034
FDP13,OUT046,846.0701633
NCR38,OUT018,3808.76514
FDA01,OUT013,828.7477546
FDT26,OUT017,1601.846357
FDB26,OUT013,792.9282347
NCP55,OUT046,967.2623711
FDT23,OUT017,1323.514825
FDO51,OUT045,709.3477963
FDA44,OUT046,872.0024801
NCJ31,OUT018,3576.399167
FDX37,OUT045,1457.63636
NCD18,OUT049,3156.811099
FDL33,OUT017,2698.234795
DRF48,OUT035,2607.945774
FDW08,OUT035,1585.151689
FDX39,OUT018,2788.053662
FDB38,OUT049,2533.286453
FDY46,OUT018,2880.995999
NCB06,OUT049,2707.687005
FDA34,OUT035,3825.444061
FDA35,OUT045,1711.844302
