Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG26,OUT046,3618.466318
DRI37,OUT013,774.8284458
DRH37,OUT018,2426.342723
FDO01,OUT035,2098.790095
FDK45,OUT049,1950.789724
FDP23,OUT049,3953.868469
FDM33,OUT035,3876.105635
FDD36,OUT017,2092.130131
FDL56,OUT017,1274.211471
FDT27,OUT010,655.3158285
FDG52,OUT017,672.3193391
NCL42,OUT035,4598.469162
DRJ24,OUT046,2875.369245
FDV38,OUT046,820.8039265
FDT35,OUT045,2754.295171
FDY51,OUT045,2966.783694
FDC37,OUT017,1620.141294
NCP43,OUT013,2816.721765
FDO33,OUT045,1784.84398
FDW04,OUT018,1763.556751
NCC31,OUT046,2166.525189
FDK22,OUT049,3792.62168
FDJ50,OUT017,976.5629422
FDV13,OUT017,1539.238407
DRL60,OUT017,2495.815059
FDW03,OUT017,1942.620814
FDY27,OUT035,2615.543951
FDU59,OUT045,2288.413433
FDZ57,OUT049,2055.983569
FDO21,OUT049,2990.250231
FDS43,OUT018,2794.985517
FDU28,OUT010,498.5044751
FDC51,OUT010,176.3460219
FDW16,OUT010,195.9224018
FDP32,OUT010,193.7098206
NCQ30,OUT046,1945.709599
FDD26,OUT049,3195.584811
FDI44,OUT045,1304.977576
DRH23,OUT046,1068.550513
FDO44,OUT046,1727.526082
FDG04,OUT046,2686.168238
FDM09,OUT013,2597.037802
FDZ47,OUT013,1530.013153
FDY48,OUT017,1612.584398
NCM30,OUT045,646.3530616
FDX36,OUT010,472.9784605
DRF03,OUT017,526.3051496
FDN51,OUT049,4128.143668
FDM57,OUT049,1390.950683
FDB35,OUT049,1523.577948
FDA37,OUT017,2532.879895
NCX53,OUT017,2306.85455
FDD59,OUT018,1024.381699
FDC03,OUT018,2684.142152
FDW43,OUT035,4877.073112
FDW10,OUT046,2494.925467
FDV43,OUT045,633.1081772
FDO40,OUT013,2255.890282
FDD05,OUT035,2291.301522
FDJ60,OUT010,346.5357589
DRE27,OUT018,1099.660599
FDO11,OUT035,4380.128844
FDK33,OUT010,467.691809
DRM23,OUT045,2150.2788
NCZ05,OUT045,1332.448273
NCL30,OUT013,1591.36012
FDZ19,OUT018,2331.11754
FDM45,OUT049,2223.189552
FDO36,OUT046,2454.716116
NCK31,OUT045,690.4829319
DRJ37,OUT045,2425.876655
FDP24,OUT018,1607.19384
FDF46,OUT013,1917.957087
NCL18,OUT045,2765.292897
FDJ26,OUT013,2938.519659
FDJ07,OUT045,1753.247147
FDY15,OUT013,2225.817821
DRG01,OUT045,1116.428689
FDF58,OUT045,1194.388631
FDP31,OUT049,842.6743069
FDH45,OUT013,621.656009
FDA09,OUT010,432.543375
FDW31,OUT035,2975.438791
FDA57,OUT046,696.5427893
NCE55,OUT035,2343.525336
FDC59,OUT013,793.0259061
FDA22,OUT013,2923.223934
FDK52,OUT035,4345.754926
NCM26,OUT046,2367.718997
NCT53,OUT035,2184.835547
FDW45,OUT018,2420.758379
NCI18,OUT035,2357.271775
FDE38,OUT018,2590.984701
FDY58,OUT010,546.6786122
FDX39,OUT017,4008.815285
FDB44,OUT049,3291.962137
FDF28,OUT013,1925.917064
FDE39,OUT013,1770.0179
FDT37,OUT018,2550.790966
FDZ45,OUT017,3134.992623
FDO40,OUT035,2769.088463
DRG36,OUT017,2903.576616
FDY36,OUT010,166.7884751
FDP16,OUT045,4572.83462
FDS60,OUT049,2808.988961
FDK43,OUT046,2483.238845
FDN25,OUT046,816.7438872
FDE53,OUT049,1282.255236
FDB22,OUT013,2862.151904
FDE39,OUT017,2312.290542
FDX35,OUT035,3763.364592
NCG54,OUT049,3557.601881
FDH27,OUT035,2209.383123
NCK42,OUT013,3256.859215
FDS25,OUT049,1868.594207
FDI10,OUT018,2450.276985
FDU35,OUT035,1877.595636
FDI04,OUT017,2630.02913
DRK23,OUT035,4830.026791
FDY02,OUT049,3894.097288
FDM60,OUT035,612.4822415
NCJ31,OUT010,600.9493438
DRP35,OUT017,1664.654483
NCQ30,OUT018,1585.421465
DRL11,OUT010,299.3346446
FDU01,OUT013,3514.357069
FDR39,OUT035,3319.744221
FDO08,OUT046,2107.253887
FDC02,OUT045,4609.718077
NCZ29,OUT035,1840.977924
FDF29,OUT010,271.974496
FDZ23,OUT017,3226.535428
NCU53,OUT018,2472.457525
NCW30,OUT013,4104.190635
FDW15,OUT049,2283.812485
FDO11,OUT017,4388.468226
FDN48,OUT046,1638.217979
NCA17,OUT049,2126.976342
NCN54,OUT013,973.1145953
FDP22,OUT013,677.7194652
NCB54,OUT035,1749.470149
FDD08,OUT045,564.1321036
DRM48,OUT010,108.8895385
FDE26,OUT035,2579.129623
NCS38,OUT013,1869.697747
NCJ54,OUT018,3075.201102
FDN45,OUT018,4065.104184
FDU43,OUT046,4152.796496
FDI04,OUT010,424.3915708
NCC07,OUT018,1331.102697
NCD18,OUT045,3526.145151
FDU55,OUT035,4548.198359
FDX59,OUT035,546.0209398
FDR52,OUT049,3205.693328
NCP17,OUT013,760.887135
FDQ32,OUT045,1800.301269
NCT17,OUT049,3107.855739
FDO10,OUT049,862.3283782
FDE32,OUT049,589.6124909
FDN44,OUT045,2761.475802
FDH02,OUT035,1393.762908
FDK60,OUT013,1518.478498
FDL03,OUT010,573.3451503
FDO48,OUT049,3646.278934
FDZ39,OUT049,1588.09156
FDC50,OUT013,1673.453844
FDP39,OUT035,716.5542036
DRG15,OUT018,987.7429094
FDP10,OUT018,1345.742751
FDN34,OUT045,2786.187313
FDK02,OUT045,1804.523698
FDC23,OUT045,3660.678862
FDE53,OUT035,1110.633837
FDR25,OUT035,4227.315849
FDW50,OUT046,2182.233371
FDS09,OUT049,832.3127244
FDW49,OUT010,487.78741
FDU51,OUT046,2640.687176
FDF28,OUT018,1603.423435
NCY30,OUT018,2488.22448
FDD44,OUT045,5086.390733
FDX09,OUT017,4124.159451
NCF30,OUT013,2611.940372
FDW37,OUT013,1304.132668
FDD11,OUT049,3706.326373
DRH39,OUT018,1096.701576
FDA36,OUT049,3012.583018
NCG43,OUT049,1763.123661
FDF02,OUT035,1815.163831
NCE42,OUT017,2900.792393
FDO51,OUT035,768.0019877
NCQ42,OUT046,1923.166967
NCM41,OUT046,1331.455481
DRF60,OUT046,4185.925035
FDJ27,OUT035,1531.77379
FDQ14,OUT013,1871.336582
FDN27,OUT017,2048.852377
NCQ02,OUT046,2613.606753
FDJ33,OUT049,2071.401294
DRE01,OUT049,3732.676433
FDU36,OUT045,1739.579357
FDL28,OUT017,3911.590906
NCX53,OUT046,2455.997512
FDZ39,OUT013,1441.290221
NCP42,OUT013,3298.726528
FDJ14,OUT035,1305.799163
FDK04,OUT049,948.5155034
NCC19,OUT017,3018.31221
FDS09,OUT018,702.3933298
FDZ02,OUT046,1117.740348
FDD35,OUT018,1536.073323
NCY42,OUT017,2395.046654
FDB05,OUT045,3812.275819
FDF20,OUT035,3013.067759
NCO41,OUT018,1327.689967
FDV58,OUT045,3047.514135
FDZ57,OUT045,1439.891974
DRM35,OUT046,2777.555001
DRN36,OUT018,1215.993906
FDQ13,OUT046,1287.813417
DRO35,OUT010,194.5137878
NCD43,OUT035,2135.017948
FDA51,OUT018,1614.743427
NCZ17,OUT049,709.3824935
FDW34,OUT049,4177.192731
FDN50,OUT017,1436.604309
FDS09,OUT046,851.1051054
FDS48,OUT018,2240.597387
FDL44,OUT049,3037.830464
DRF48,OUT018,2518.206948
FDA14,OUT018,1564.121988
NCD30,OUT049,1411.62826
FDI16,OUT017,828.9231562
NCG06,OUT035,3404.550349
DRZ24,OUT035,2353.25927
NCS17,OUT045,1469.889951
FDB37,OUT045,5154.050933
FDE10,OUT035,2067.399692
FDC57,OUT045,3282.068082
FDM12,OUT018,2782.210285
FDE24,OUT049,2269.899928
FDW22,OUT045,3687.385175
FDN49,OUT045,639.2544214
FDR22,OUT035,2351.782392
FDY39,OUT046,3690.288101
FDV36,OUT049,2551.901874
FDO60,OUT045,650.9600447
FDU40,OUT049,2664.104916
FDK15,OUT045,1423.683488
DRF15,OUT035,2269.469083
FDQ25,OUT017,2561.019883
FDS49,OUT046,1478.393349
FDV22,OUT046,2658.319941
NCV42,OUT046,1759.772726
FDX26,OUT046,3094.726743
FDI33,OUT018,1334.069282
FDZ14,OUT049,1880.845935
FDG10,OUT013,595.8762924
FDM38,OUT018,705.3222341
FDH46,OUT035,1665.69681
FDN13,OUT018,1158.521571
FDU57,OUT035,2598.58741
NCI06,OUT046,3234.485297
FDM38,OUT045,943.180922
NCG42,OUT010,265.0437679
FDL39,OUT045,2542.707366
FDV59,OUT013,3571.120257
FDB49,OUT035,1606.673316
FDD58,OUT049,1677.794152
DRN59,OUT046,656.1855781
FDX48,OUT049,2337.874955
FDQ11,OUT049,3679.576433
FDY12,OUT049,1178.921676
FDQ11,OUT045,3816.546884
DRI11,OUT017,1830.472188
FDS51,OUT045,878.6480701
FDR19,OUT010,349.1159361
DRB13,OUT018,3298.417805
FDS21,OUT035,1087.549715
FDQ40,OUT045,2774.229976
NCE55,OUT013,3163.002557
FDS12,OUT049,2174.737018
FDN25,OUT017,822.0612092
FDB60,OUT046,3601.165337
FDQ13,OUT017,1272.370614
DRK13,OUT045,3199.656654
DRF25,OUT018,367.7103129
FDW25,OUT045,1360.463052
NCK42,OUT035,3308.573216
DRD15,OUT017,2911.255412
FDM27,OUT045,2552.436132
FDZ50,OUT018,2466.405307
FDC04,OUT046,3210.234646
FDF50,OUT049,2821.006788
FDP15,OUT045,3511.001956
FDK46,OUT035,4331.044558
FDZ56,OUT018,2348.228246
FDY60,OUT049,1917.13842
FDB10,OUT035,3743.3641
FDR57,OUT045,2059.81562
FDU58,OUT049,3410.185952
FDH02,OUT046,1251.515334
FDP48,OUT013,3130.959329
FDI46,OUT035,3726.848596
FDW56,OUT013,3350.205486
NCM19,OUT010,174.5476328
FDK24,OUT013,766.7661641
FDO36,OUT017,3306.204882
NCL05,OUT045,863.2879066
FDL32,OUT018,1522.695008
FDA28,OUT049,2129.674027
FDY36,OUT018,1052.887525
FDP32,OUT018,1843.277089
FDL50,OUT046,1710.598143
DRC24,OUT049,2390.725344
NCS18,OUT017,1881.181786
FDD16,OUT017,1434.409041
NCV18,OUT013,1769.124454
FDX07,OUT046,2956.25194
NCI31,OUT013,593.0826001
FDK14,OUT049,1235.063506
NCR06,OUT045,621.4823755
NCF54,OUT049,2977.619534
DRG23,OUT010,397.7607908
FDD53,OUT046,596.9032435
FDT16,OUT017,4479.579195
FDR40,OUT035,1265.117589
DRG25,OUT017,2975.904978
FDT10,OUT035,1088.800714
FDY32,OUT013,3122.498319
FDN50,OUT035,1465.440865
NCP54,OUT045,1881.87499
NCD07,OUT035,1422.679303
FDS02,OUT018,3398.948897
DRN59,OUT018,571.3729092
DRB24,OUT013,2282.086792
DRB01,OUT018,2752.26698
FDR47,OUT046,2777.446573
NCM31,OUT010,293.2950309
FDS10,OUT049,2413.13482
FDN52,OUT035,1159.657393
FDZ48,OUT013,2057.305174
FDJ48,OUT049,3978.356914
FDV59,OUT017,3664.306165
FDL32,OUT035,1576.23524
FDZ12,OUT035,2128.125769
FDP51,OUT017,2068.182218
FDY22,OUT013,1888.906896
FDZ38,OUT049,3301.430773
NCO54,OUT035,979.50163
FDR23,OUT035,2636.054173
FDM38,OUT049,928.3253952
FDS25,OUT013,2190.197075
FDZ22,OUT013,1406.608936
FDD45,OUT010,157.0570133
FDN03,OUT049,3368.839008
NCW30,OUT046,2488.495987
FDM15,OUT049,2124.863661
FDA23,OUT045,1712.87883
FDZ12,OUT017,2691.695402
NCB42,OUT046,2021.422594
FDL16,OUT046,913.4195481
NCP42,OUT046,2775.554065
FDR19,OUT018,2001.819424
DRL01,OUT045,4264.879616
FDV37,OUT046,2325.578341
FDI41,OUT010,308.477443
FDF58,OUT049,1051.595012
NCF43,OUT018,1703.600195
FDN02,OUT049,3313.366867
NCP41,OUT035,1650.81651
FDE46,OUT018,2104.648231
FDY38,OUT035,4508.646398
FDO20,OUT045,3788.187622
FDP44,OUT018,1222.337912
FDH04,OUT010,213.714634
DRK23,OUT046,4398.283674
NCW05,OUT046,2267.590102
FDF12,OUT049,2413.299215
FDN03,OUT018,3808.726578
DRJ37,OUT049,2373.907985
FDA16,OUT045,3141.170206
NCB07,OUT017,3023.426868
FDR51,OUT046,2292.552859
FDJ55,OUT045,3886.74771
NCZ17,OUT013,643.9125493
FDU25,OUT013,756.7818235
NCG18,OUT045,1454.343844
DRM11,OUT017,4835.266741
FDH16,OUT035,1368.939579
FDZ04,OUT018,714.7997927
NCX53,OUT035,2364.828476
FDX09,OUT046,3010.720108
NCW05,OUT018,1369.982682
NCS41,OUT017,2928.93251
FDI26,OUT046,2910.810247
NCK06,OUT046,2216.869374
NCA42,OUT046,2372.264984
FDC20,OUT049,841.3849201
DRC49,OUT018,1691.599213
FDX01,OUT013,1553.46266
FDC08,OUT045,3723.265779
FDC02,OUT017,5119.447932
FDK10,OUT045,2512.472019
DRC24,OUT013,2362.406104
NCU06,OUT018,3614.882767
DRA59,OUT045,2750.196744
DRL35,OUT018,443.2844618
FDA49,OUT013,1287.853643
NCC55,OUT046,654.8480364
NCE55,OUT049,2988.63714
FDT33,OUT045,3301.915617
NCT53,OUT013,2205.492
FDS26,OUT046,3987.921883
FDL22,OUT018,1054.355995
FDP44,OUT017,1575.057396
FDC52,OUT018,1830.508266
FDI53,OUT010,447.4468136
FDZ23,OUT046,2687.968595
NCT18,OUT013,3021.046664
FDR13,OUT046,2046.710299
FDB09,OUT010,234.6969257
FDZ60,OUT013,1431.989358
FDB11,OUT046,4132.802232
FDC10,OUT018,1789.930021
FDW56,OUT035,3295.497805
FDA38,OUT017,3769.473753
FDT11,OUT045,3117.860079
FDP15,OUT035,3624.29189
FDV27,OUT035,1268.872717
NCF19,OUT049,727.3524022
FDF53,OUT045,2812.223977
FDE56,OUT046,1048.201399
FDZ19,OUT035,2291.715799
FDZ46,OUT013,1448.819032
FDR16,OUT046,4296.498552
FDG29,OUT018,389.6373737
NCE30,OUT017,3402.040461
FDZ40,OUT046,858.0732982
FDG58,OUT018,2325.462387
DRH03,OUT013,1447.55978
FDZ47,OUT045,1336.449313
FDV04,OUT018,2032.318499
FDZ10,OUT018,2131.275335
FDG46,OUT017,2103.488831
NCF07,OUT045,1548.021026
FDY44,OUT035,2893.345391
FDB21,OUT013,3552.16855
FDS20,OUT035,2797.8574
FDS49,OUT049,1275.346427
NCQ02,OUT018,2778.034573
FDR25,OUT013,4716.183
DRG39,OUT045,885.7393428
FDB46,OUT046,3642.745666
NCC30,OUT018,2401.559322
FDE58,OUT035,1844.860928
FDY15,OUT046,2375.831878
FDG14,OUT046,2375.346024
FDL08,OUT049,3521.410895
FDQ47,OUT013,636.9043381
FDN12,OUT035,1509.202364
FDW10,OUT013,2261.929966
FDD02,OUT035,2032.997493
FDX35,OUT010,687.5547022
FDT35,OUT046,2433.168806
FDB11,OUT010,456.4022148
FDN20,OUT045,2863.811208
FDB59,OUT035,2648.051541
FDJ58,OUT045,3116.790422
FDU60,OUT046,3815.742536
FDS03,OUT049,1228.217027
DRH15,OUT049,746.5439187
FDQ01,OUT046,3587.235396
FDF28,OUT035,2125.552841
FDD22,OUT010,299.462074
FDY19,OUT046,2020.835965
FDN33,OUT035,1429.537722
FDV36,OUT035,2813.95568
FDW01,OUT010,265.782918
FDJ28,OUT049,3254.191105
FDB17,OUT035,3031.204996
FDM40,OUT049,1943.193559
FDV46,OUT045,2063.002797
FDQ44,OUT049,2144.424135
NCD42,OUT046,727.8856448
DRH37,OUT046,2439.314328
FDR10,OUT018,2364.772513
FDI53,OUT046,2146.407296
FDG16,OUT035,3978.900254
DRB25,OUT046,1595.142045
FDY09,OUT046,2637.66943
FDX48,OUT045,2290.579236
FDC03,OUT010,548.0165046
FDT47,OUT035,2133.983889
FDT24,OUT017,1220.779492
NCS38,OUT035,1766.736875
FDO39,OUT035,3048.063996
FDA13,OUT046,596.0273116
FDO48,OUT035,3962.100683
DRJ01,OUT017,1783.777352
FDD53,OUT018,325.6619094
NCT05,OUT049,3829.782752
FDQ51,OUT045,755.2743128
FDU60,OUT013,2292.496691
FDC59,OUT046,1008.177971
FDP36,OUT035,919.8873934
NCM19,OUT017,1638.310611
FDL16,OUT035,785.2167553
FDE50,OUT018,2378.748389
NCR18,OUT013,619.5806313
NCD30,OUT035,1555.373139
FDH31,OUT013,1448.544368
FDC47,OUT049,3838.679059
FDZ21,OUT045,1566.081346
FDM01,OUT049,1474.424859
FDF24,OUT013,1208.315432
FDW23,OUT017,713.4995634
FDY52,OUT018,714.1978711
FDR25,OUT049,4453.771706
DRJ51,OUT018,3249.225341
NCU06,OUT035,3713.337658
NCV18,OUT018,1540.511491
FDZ01,OUT018,1075.807535
FDT14,OUT017,2203.046893
FDN09,OUT017,4266.929745
NCO18,OUT010,369.1410365
FDZ50,OUT045,2561.421871
FDS44,OUT013,4360.757664
FDI36,OUT045,2778.194651
FDA26,OUT010,518.5458305
NCY53,OUT049,1772.404836
FDF32,OUT049,2983.38658
FDF59,OUT010,179.0895169
FDB20,OUT046,1129.215267
DRH11,OUT035,767.6496945
FDT03,OUT049,1912.871991
NCH06,OUT035,3240.970825
FDR55,OUT049,3202.058413
FDI10,OUT035,2920.930647
FDZ12,OUT045,1956.380289
FDM12,OUT049,2917.236159
DRB25,OUT045,1400.1394
NCS41,OUT013,2788.10208
NCT53,OUT049,2468.029624
NCD55,OUT013,622.0337282
FDY08,OUT049,2122.246152
NCP55,OUT049,972.9504828
FDA33,OUT013,2333.912858
FDQ33,OUT013,2672.52096
FDT26,OUT013,1881.634298
NCV53,OUT049,4699.726446
NCJ29,OUT046,1176.250587
FDI15,OUT045,5416.498822
FDX21,OUT013,2012.970396
DRO59,OUT046,1376.072815
FDZ14,OUT045,1744.081294
FDC33,OUT017,3055.614925
FDT14,OUT010,199.2643288
DRK12,OUT046,569.4867884
FDX52,OUT049,3004.517434
FDX08,OUT010,418.9880092
FDP10,OUT010,222.8065142
NCP50,OUT045,1243.587169
NCL06,OUT013,4393.046283
FDP25,OUT013,3495.65897
FDE53,OUT013,1180.523791
FDL27,OUT017,1179.382867
FDC35,OUT049,3153.022974
DRJ47,OUT010,360.2689625
FDD16,OUT018,1032.510863
NCN42,OUT049,2540.088802
NCO07,OUT045,2989.188554
FDQ20,OUT049,607.2425769
FDI32,OUT046,1944.348105
FDN20,OUT010,395.4918214
FDU08,OUT045,1340.322816
FDD05,OUT010,262.3816848
FDW15,OUT046,2233.709627
FDI52,OUT046,1651.296921
DRM11,OUT049,3274.014156
NCO06,OUT045,514.8325047
FDU38,OUT049,3637.420263
FDU59,OUT018,2477.097091
FDJ10,OUT046,2236.468853
FDM13,OUT049,1626.734165
FDM45,OUT018,2366.08254
FDP36,OUT045,788.9301678
NCD30,OUT010,268.5729217
FDN48,OUT017,1683.25933
FDY32,OUT049,2924.295974
FDU47,OUT046,2296.287926
FDP34,OUT017,2772.528479
FDA47,OUT049,2789.930508
FDW38,OUT045,990.9171043
NCN19,OUT049,2931.925841
FDG02,OUT035,2555.438271
FDS31,OUT035,3044.638199
FDZ47,OUT010,189.887634
FDO57,OUT017,2752.573635
NCL07,OUT013,536.4955344
NCV42,OUT013,1655.428592
FDP40,OUT017,1878.037908
FDH21,OUT017,3112.707175
NCP02,OUT049,849.2919374
FDK24,OUT049,879.8192872
FDC41,OUT045,1245.17067
FDF08,OUT017,1287.053791
FDO49,OUT017,727.6176039
FDX46,OUT018,815.7633553
FDQ07,OUT013,3839.311931
FDC32,OUT010,153.0212651
FDG58,OUT045,2665.092651
FDW14,OUT049,1201.633444
FDV27,OUT013,1219.318339
DRD25,OUT013,1799.212482
FDX24,OUT017,1543.274382
DRJ51,OUT046,3226.264745
FDE45,OUT045,2683.179865
FDE14,OUT046,1756.644075
FDG53,OUT045,1788.686948
FDT08,OUT046,2494.756089
FDG20,OUT035,1945.792681
FDC21,OUT046,1647.282191
FDV31,OUT018,2541.475859
FDB58,OUT045,2132.740728
FDV23,OUT046,1883.723142
FDC15,OUT046,2502.887115
FDU47,OUT049,2185.538515
FDE23,OUT013,657.3105846
FDS08,OUT013,2520.097752
FDJ60,OUT018,2425.613657
FDM34,OUT017,1992.308834
FDW33,OUT013,1866.835773
FDZ40,OUT013,764.1325228
FDE33,OUT018,994.181202
NCC06,OUT010,277.8469258
FDU11,OUT046,1673.714712
FDL44,OUT017,2890.218311
NCZ29,OUT017,2017.011937
FDG28,OUT010,686.6761219
FDL12,OUT018,718.9360389
FDD52,OUT017,1756.250604
FDO15,OUT013,1055.685801
FDW36,OUT013,1702.883696
FDB21,OUT046,3629.354378
FDZ28,OUT013,1514.294167
FDY10,OUT035,1679.219645
DRG39,OUT017,881.5854304
FDN28,OUT013,1434.990027
FDV15,OUT035,1918.988487
DRI13,OUT035,4222.593183
FDH20,OUT046,1638.86721
FDY51,OUT013,3854.278197
FDE16,OUT013,3644.842948
FDX40,OUT018,396.979527
FDC48,OUT018,1134.620543
FDS14,OUT046,2153.129031
FDX56,OUT017,4414.661156
FDI10,OUT046,2878.742128
FDI14,OUT013,2640.330607
DRM48,OUT013,669.5125234
FDY26,OUT013,3399.929722
FDM12,OUT046,2565.138995
DRF01,OUT010,430.1517744
FDV36,OUT046,2785.641813
DRI59,OUT013,3842.342182
FDV03,OUT018,1888.415326
FDO39,OUT017,3130.444232
NCB07,OUT018,2958.807729
FDZ13,OUT035,855.1936928
NCZ30,OUT046,2120.697252
NCA06,OUT035,691.3560113
FDB04,OUT049,1156.18389
FDN50,OUT013,1383.295311
NCG06,OUT049,4100.809795
NCY17,OUT018,570.7683836
FDC23,OUT046,3055.764772
FDK33,OUT049,3252.613072
FDR03,OUT049,3538.717489
FDZ07,OUT045,1019.740306
FDO38,OUT013,1209.218309
FDS59,OUT046,2060.555374
DRJ35,OUT018,611.1582365
NCP53,OUT046,4101.730835
DRI47,OUT045,2588.22026
DRZ11,OUT035,1818.493337
FDS02,OUT013,2885.331176
DRD49,OUT018,3985.074023
FDW38,OUT049,1049.126536
FDE40,OUT013,839.3182344
FDI02,OUT045,1896.345449
FDQ04,OUT045,606.1836597
FDY14,OUT017,5426.298609
NCT54,OUT046,1401.001997
DRD25,OUT017,1795.191997
DRE01,OUT045,4683.054289
FDJ12,OUT010,452.9433668
NCZ05,OUT049,1592.392934
NCC31,OUT045,2549.386221
FDM16,OUT045,1276.958768
DRG11,OUT049,1789.487368
FDV43,OUT046,630.3264599
FDG05,OUT018,2153.772109
FDV23,OUT010,187.2174824
FDI58,OUT018,1277.580294
FDQ11,OUT017,5352.224937
FDF40,OUT013,3833.239076
FDU02,OUT018,3238.028989
FDT32,OUT013,2433.4678
NCF06,OUT017,4095.299214
FDT46,OUT013,717.1308456
FDR58,OUT010,228.9698221
FDY04,OUT046,2606.477646
FDT58,OUT045,2254.141517
FDE46,OUT049,2201.737866
DRH11,OUT017,743.6614708
DRI51,OUT046,2457.04518
FDC35,OUT017,2809.092942
FDP45,OUT035,3471.427806
FDC45,OUT017,2978.119979
FDU01,OUT045,3312.304106
FDJ53,OUT010,236.7898562
FDJ46,OUT017,3092.32239
FDX07,OUT013,3187.440908
NCI30,OUT049,3357.351526
FDV48,OUT045,1439.121805
FDM52,OUT013,2522.685573
FDH05,OUT017,4497.457803
FDW25,OUT010,217.974137
FDQ09,OUT046,1883.22455
NCM17,OUT010,111.262118
DRM59,OUT046,2338.040977
DRE15,OUT035,1311.795217
FDS25,OUT010,192.3966051
NCZ05,OUT018,1482.979286
DRM37,OUT046,3096.495694
NCO06,OUT049,474.7191749
FDM02,OUT013,1396.056947
FDA09,OUT046,2672.845605
NCC06,OUT035,2519.501026
NCL54,OUT049,3390.170198
NCB55,OUT017,819.2073855
FDB12,OUT017,1937.622375
NCA54,OUT049,2887.743929
NCS38,OUT049,2128.290334
FDC02,OUT049,4572.570933
FDE16,OUT035,4430.027493
NCS05,OUT035,2498.941267
FDZ59,OUT045,2964.45288
FDI20,OUT017,4464.866427
FDQ14,OUT046,2483.653203
FDF53,OUT017,3150.737853
FDW25,OUT017,1380.566309
NCQ43,OUT010,258.7473869
FDX52,OUT013,2746.869564
FDE28,OUT045,3819.498818
FDN15,OUT017,1957.235635
FDO28,OUT017,1860.377518
FDQ33,OUT045,3319.4929
FDM22,OUT010,116.7795383
FDJ03,OUT017,742.8522212
FDI16,OUT045,1086.133719
FDX55,OUT013,3920.915782
DRC12,OUT045,2645.299586
FDH41,OUT049,3571.953059
FDN01,OUT013,2595.093161
FDV55,OUT045,2628.647101
NCJ19,OUT013,714.8690334
NCY29,OUT010,143.7262836
FDP03,OUT018,1973.614126
FDZ52,OUT045,1461.238791
FDH31,OUT010,188.6296462
FDQ19,OUT018,3341.04298
FDS15,OUT035,1851.362458
FDN32,OUT017,3056.267918
FDH32,OUT049,1594.72988
FDF33,OUT017,1880.641444
FDJ22,OUT046,2772.311196
FDG56,OUT010,158.6099605
FDC05,OUT046,2880.473213
FDK09,OUT013,3227.337825
NCV29,OUT045,2755.760978
NCA42,OUT049,2637.790105
FDC10,OUT046,1923.195004
FDC16,OUT013,1082.828551
NCL17,OUT013,2410.019014
FDA51,OUT035,1740.008629
FDW01,OUT017,2324.201993
NCF30,OUT045,1893.062478
FDN49,OUT013,519.1634824
FDY20,OUT045,1268.463326
FDC15,OUT045,1879.952717
FDY24,OUT046,1372.292362
NCG43,OUT017,1522.799967
FDA48,OUT013,3493.066277
NCF55,OUT017,563.5391877
FDL38,OUT049,1306.368313
NCQ29,OUT018,4145.063409
FDC34,OUT017,3108.287633
FDN50,OUT010,195.7718426
FDO23,OUT049,1432.060111
FDT56,OUT013,853.7732296
FDZ03,OUT013,2689.926824
FDQ03,OUT010,627.2782314
FDU44,OUT045,2482.820154
FDD03,OUT049,3474.079004
NCH30,OUT013,1598.511929
FDS60,OUT010,380.5851425
FDG08,OUT046,3257.212188
FDX38,OUT017,665.6495342
FDD22,OUT017,1622.576142
FDW51,OUT013,3171.053687
FDL09,OUT017,2564.061217
FDZ60,OUT045,1228.685211
NCH07,OUT046,2888.926921
NCQ41,OUT049,3001.962979
FDW04,OUT049,1736.421193
FDV13,OUT046,1318.158629
FDB52,OUT017,3004.66512
NCO14,OUT049,747.9655196
FDZ50,OUT013,2827.451645
FDQ60,OUT013,2308.798922
FDR49,OUT017,627.7207174
DRI49,OUT017,1506.824864
FDB47,OUT017,3540.109208
FDP37,OUT010,271.2161911
FDR26,OUT049,2251.86693
FDC11,OUT045,1331.825852
DRP47,OUT035,3930.692702
NCY54,OUT018,2393.860746
FDR27,OUT046,2081.856667
NCQ29,OUT035,3963.666346
FDJ02,OUT046,2503.318734
FDE21,OUT018,1717.659138
FDM39,OUT046,2945.285627
FDZ01,OUT017,1985.687921
NCB19,OUT018,1523.340182
FDU03,OUT046,2761.188131
FDP27,OUT049,3474.759505
DRF01,OUT045,2146.325351
FDM03,OUT049,1767.60359
FDV01,OUT046,2612.637167
FDS16,OUT046,3148.374014
FDO45,OUT035,1413.713378
NCX06,OUT035,2875.552182
FDP13,OUT046,732.7855111
NCR38,OUT018,3950.518194
FDA01,OUT013,788.1808998
FDT26,OUT017,1570.966343
FDB26,OUT013,813.1305685
NCP55,OUT046,1069.620873
FDT23,OUT017,1361.406427
FDO51,OUT045,764.6392564
FDA44,OUT046,867.0537754
NCJ31,OUT018,3784.089039
FDX37,OUT045,1553.265607
NCD18,OUT049,2963.630919
FDL33,OUT017,2715.421986
DRF48,OUT035,2498.451568
FDW08,OUT035,1522.616427
FDX39,OUT018,3077.389816
FDB38,OUT049,2560.972479
FDY46,OUT018,3284.201217
NCB06,OUT049,2607.582947
FDA34,OUT035,4286.135724
FDA35,OUT045,2144.840312
FDQ07,OUT035,4517.95931
