citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C84578,Centaur,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,15,15,0,0,7,1,25-35,0,0,Masters,7,AHO,ACL
C84579,Cosmos,1,1,0,0,4,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,15,15,0,7,15,4,25-35,1,0,Degree,8,AOV,AOV
C84580,Ebony,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,25-35,0,0,Masters,5,ASE,ASE
C84581,Ebony,0,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,2,46-55,0,0,Diploma,9,APH,APH
C84582,Cosmos,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,36-45,1,0,Degree,6,ACL,AJI
C84583,Ebony,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,1,Degree,6,AKG,AKG
C84584,Centaur,16,4,0,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,15,15,0,0,0,3,55+,1,0,Diploma,7,AHO,ARK
C84585,Ebony,0,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,3,18-24,1,0,Masters,6,AQT,AQT
C84586,Ebony,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,25-35,1,0,Masters,9,AOT,AOT
C84587,Centaur,9,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,0,3,36-45,0,1,Masters,9,AHS,AHS
C84588,Cosmos,0,0,0,1,8,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,46-55,0,0,Degree,8,AWX,AIN
C84589,Tokugawa,0,0,13,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,1,55+,1,0,Masters,8,AEC,AEC
C84590,Odyssey,0,0,0,12,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,0,Masters,7,AQX,AQX
C84591,Odyssey,0,2,0,12,2,0,2,0,8,0,0,0,0,1,1,0,0,0,2,0,0,15,0,15,15,1,18-24,0,0,Degree,6,ACO,ACO
C84592,Odyssey,0,1,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,36-45,1,1,Degree,8,ACL,ABX
C84593,Ebony,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,18-24,0,0,Primary,7,AXT,AXJ
C84594,Tokugawa,0,2,9,0,0,0,1,4,0,0,0,0,1,0,0,0,1,3,0,0,0,15,15,0,0,4,55+,1,1,Masters,6,ACL,APH
C84595,Ebony,12,1,1,0,2,12,1,1,0,2,0,0,0,0,0,0,0,0,0,0,15,15,15,0,15,4,55+,1,0,Degree,6,AGE,AEC
C84596,Ebony,0,3,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,15,15,0,0,0,3,18-24,0,0,Masters,8,AZQ,AZQ
C84597,Cosmos,0,0,0,7,5,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,3,25-35,1,0,Diploma,8,ACL,AQT
C84598,Cosmos,1,1,0,0,6,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18-24,0,0,Degree,7,AHV,AFX
C84599,Tokugawa,0,0,13,1,1,0,0,6,1,1,0,0,2,0,0,0,0,3,0,0,0,0,15,15,15,3,25-35,0,0,Degree,8,AEC,AOV
C84600,Odyssey,0,3,0,7,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,15,0,15,0,4,18-24,0,0,Masters,8,ANO,ACL
C84601,Odyssey,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,1,Degree,9,AJI,AJI
C84602,Centaur,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,18-24,0,0,Masters,8,AHS,AHS
C84603,Ebony,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,4,25-35,0,0,Masters,8,AJI,APH
C84604,Ebony,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,3,0,0,15,4,55+,0,0,Degree,6,AMR,ADV
C84605,Odyssey,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,46-55,0,0,Primary,6,AHR,AJI
C84606,Centaur,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,36-45,0,1,Primary,7,ACL,ARK
C84607,Ebony,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,1,18-24,0,0,Diploma,4,ABX,ABX
C84608,Cosmos,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,2,18-24,1,0,Masters,6,AXT,AOV
C84609,Cosmos,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,15,0,15,15,4,25-35,0,0,Degree,6,ACL,AMS
C84610,Tokugawa,0,0,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15,13,15,15,3,46-55,1,0,Degree,8,AQU,AQU
C84611,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,25-35,1,0,Masters,8,ACL,AHR
C84612,Centaur,6,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,55+,1,1,Masters,5,ABX,ABX
C84613,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,1,25-35,1,0,Masters,6,AER,AER
C84614,Cosmos,0,0,0,0,15,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,4,46-55,0,1,Primary,7,AKH,AMS
C84615,Tokugawa,0,0,10,3,0,0,0,3,3,0,0,0,2,0,0,0,0,3,0,0,0,0,15,15,0,3,18-24,1,0,Degree,5,API,API
C84616,Ebony,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,15,0,15,0,4,55+,1,0,Masters,7,AUD,AUD
C84617,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,18-24,1,0,Degree,6,ATA,ATA
C84618,Odyssey,0,7,0,18,0,0,2,0,17,0,0,0,0,0,0,0,5,0,1,0,0,15,0,15,0,1,25-35,1,0,Degree,8,ARM,ARM
C84619,Cosmos,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,18-24,1,0,Degree,7,AMS,AMS
C84620,Centaur,9,2,1,0,0,5,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,5,7,0,0,1,25-35,0,1,Masters,6,ARK,APH
C84621,Ebony,0,4,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,4,25-35,1,1,Diploma,5,AJI,ANQ
C84622,Tokugawa,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,4,55+,1,1,Diploma,9,ANQ,ANQ
C84623,Cosmos,4,3,0,0,14,2,2,0,0,2,1,0,0,0,4,0,1,0,0,0,15,15,0,0,14,4,25-35,0,0,Primary,6,ATI,ATI
C84624,Cosmos,0,0,0,1,5,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,15,15,1,25-35,1,1,Masters,7,AMS,AMS
C84625,Cosmos,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,15,4,25-35,1,0,Primary,6,AJI,AJI
C84626,Tokugawa,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,4,25-35,1,0,Diploma,6,APH,AMI
C84627,Centaur,2,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,3,46-55,1,0,Masters,10,AJI,ANQ
C84628,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,55+,1,0,Masters,8,ACD,ACD
C84629,Ebony,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,4,25-35,0,0,Masters,6,AXO,AXO
C84630,Centaur,7,1,0,9,1,7,1,0,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,15,0,4,55+,1,0,Degree,5,AOT,AMD
C84631,Odyssey,0,1,0,8,1,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,15,0,15,15,3,46-55,1,0,Masters,5,ATA,ATA
C84632,Centaur,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,46-55,0,1,Masters,7,AHS,AHS
C84633,Centaur,20,1,0,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,15,0,0,1,18-24,1,0,Degree,4,AEC,AEC
C84634,Ebony,5,3,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,0,0,0,3,25-35,1,0,Masters,0,ACL,AUQ
C84635,Tokugawa,0,0,9,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,1,25-35,1,0,Masters,6,AEC,AOV
C84636,Odyssey,0,1,0,6,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,4,25-35,1,1,Masters,9,ANG,ANG
C84637,Ebony,0,11,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,8,0,0,0,1,18-24,0,0,Masters,8,ALH,ALH
C84638,Centaur,1,3,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,5,12,7,0,0,3,25-35,0,1,Degree,6,ANQ,ANQ
C84639,Centaur,4,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,46-55,1,0,Masters,5,AAO,AOV
C84640,Odyssey,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,46-55,1,0,Masters,8,AZP,AXR
C84641,Cosmos,0,0,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,15,15,1,46-55,1,1,Primary,6,AXT,AXT
C84642,Cosmos,8,0,0,0,4,7,0,0,0,2,0,0,0,0,1,1,0,0,0,0,13,0,15,0,15,4,55+,1,0,Masters,8,AEC,ARK
C84643,Odyssey,0,0,9,12,1,0,0,3,3,1,0,0,2,3,0,0,0,1,2,0,0,15,15,15,15,3,55+,1,0,Diploma,7,AVG,AVG
C84644,Cosmos,1,1,0,0,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46-55,1,0,Masters,8,AJI,ACL
C84645,Cosmos,1,1,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,7,6,0,5,1,25-35,1,0,Masters,6,AEC,AEC
C84646,Ebony,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,7,AWK,ANO
C84647,Cosmos,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,4,25-35,1,0,Primary,7,ACL,AZG
C84648,Cosmos,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,18-24,1,1,Masters,6,AFX,AOT
C84649,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,55+,0,0,Diploma,4,AHR,AXT
C84650,Odyssey,0,3,0,15,2,0,2,0,5,0,0,0,0,3,1,0,1,0,0,0,0,10,0,15,15,4,55+,1,0,Diploma,7,AMH,AMH
C84651,Cosmos,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,46-55,1,0,Diploma,7,AMR,AMR
C84652,Centaur,10,3,0,0,0,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,15,15,0,0,0,3,25-35,1,1,Degree,5,AFF,APH
C84653,Centaur,11,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,4,55+,1,0,Masters,8,AHS,AHS
C84654,Centaur,3,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15,15,15,15,15,1,36-45,0,1,Primary,7,AGA,ABX
C84655,Odyssey,0,0,0,11,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,2,25-35,1,0,Degree,9,AWW,AHJ
C84656,Cosmos,0,9,0,3,8,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,15,0,15,15,2,25-35,1,0,Degree,8,AUJ,ADZ
C84657,Centaur,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,0,0,Degree,7,AHS,AHS
C84658,Centaur,7,0,0,0,3,1,0,0,0,3,0,0,0,0,0,6,0,0,0,0,15,0,0,0,15,3,36-45,1,1,Diploma,6,AJV,ARK
C84659,Ebony,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,18-24,0,0,Masters,7,AZG,AZG
C84660,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,1,18-24,1,0,Masters,8,ATI,AOT
C84661,Cosmos,9,8,5,0,21,2,1,2,0,4,1,0,0,0,0,4,6,3,0,8,0,1,4,0,0,3,46-55,1,0,Masters,7,AOV,ANQ
C84662,Cosmos,0,3,2,0,9,0,1,0,0,3,0,1,1,0,3,0,0,0,0,0,0,15,15,0,15,1,25-35,1,0,Diploma,6,AJI,AQU
C84663,Tokugawa,0,0,19,0,1,0,0,4,0,1,0,0,2,0,0,0,0,2,0,0,0,0,15,0,15,2,25-35,1,1,Masters,7,AOV,AOV
C84664,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,1,1,Masters,5,ARK,ACL
C84665,Cosmos,0,0,7,0,2,0,0,1,0,2,0,0,1,0,0,0,0,3,0,0,0,0,15,0,15,3,46-55,0,1,Masters,8,AEC,AEC
C84666,Odyssey,0,0,0,6,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,3,18-24,1,0,Degree,8,AQT,AQT
C84667,Tokugawa,0,0,7,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,3,25-35,0,0,Masters,7,AEC,AEC
C84668,Odyssey,0,0,0,8,2,0,0,0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,15,15,3,46-55,1,1,Primary,3,AOT,AET
C84669,Ebony,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,0,0,Masters,5,ATJ,ATJ
C84670,Odyssey,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,46-55,1,0,Masters,9,AHJ,AHJ
C84671,Centaur,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,15,0,3,25-35,0,1,Degree,5,AHJ,AXT
C84672,Ebony,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,18-24,0,0,Degree,5,ARK,ACL
C84673,Tokugawa,3,1,19,0,0,3,1,11,0,0,0,0,2,0,0,0,0,4,0,0,0,0,9,0,0,1,18-24,0,0,Degree,6,AEC,AEC
C84674,Ebony,2,5,0,13,0,0,0,0,4,0,1,2,0,3,0,0,1,0,0,0,15,15,0,15,0,3,46-55,0,1,Degree,8,ANQ,ANG
C84675,Odyssey,0,0,0,11,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,3,36-45,1,1,Degree,7,AYE,AYE
C84676,Odyssey,0,0,0,18,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,15,4,18-24,1,1,Diploma,6,ATA,ATA
C84677,Cosmos,0,0,0,0,10,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,1,46-55,1,0,Masters,6,AJI,AJI
C84678,Ebony,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,15,15,0,0,15,3,55+,1,1,Masters,8,ACL,AHO
C84679,Cosmos,0,0,0,0,18,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,15,0,0,15,1,36-45,1,0,Masters,9,AMS,AMS
C84680,Tokugawa,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,15,15,0,0,4,46-55,1,1,Masters,5,AAM,ACL
C84681,Centaur,2,1,10,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,15,15,15,0,0,2,55+,0,1,Masters,6,ATI,ATI
C84682,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,0,0,Masters,10,ACL,AZG
C84683,Ebony,0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,15,15,0,1,36-45,1,0,Masters,6,ACL,ABX
C84684,Ebony,0,17,0,0,2,0,6,0,0,0,0,1,0,0,1,0,8,0,0,0,0,15,0,0,15,3,25-35,0,0,Degree,6,AOV,AOV
C84685,Odyssey,0,0,0,6,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,15,0,0,15,15,3,25-35,1,0,Diploma,6,AHJ,AHJ
C84686,Ebony,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,18-24,1,0,Degree,5,AOV,API
C84687,Ebony,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,4,46-55,1,1,Masters,6,ABX,AGD
C84688,Centaur,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,1,18-24,1,0,Diploma,8,ATI,AUE
C84689,Odyssey,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,1,18-24,1,0,Degree,5,AMH,AMH
C84690,Centaur,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,15,15,15,0,15,1,55+,1,1,Degree,8,AHR,AWD
C84691,Centaur,11,0,0,7,0,11,0,0,6,0,0,0,0,0,0,0,0,0,1,0,15,15,0,15,0,3,25-35,1,1,Masters,7,AYE,AYE
C84692,Odyssey,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,36-45,0,1,Diploma,6,ADV,ADV
C84693,Centaur,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,15,15,0,0,0,3,25-35,0,0,Degree,5,AEC,AHS
C84694,Cosmos,3,3,0,2,21,3,3,0,2,21,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,4,55+,1,0,Diploma,5,AWX,AWX
C84695,Odyssey,4,0,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,15,1,25-35,1,1,Degree,8,AUJ,AUJ
C84696,Cosmos,1,5,0,0,5,1,2,0,0,5,0,1,0,0,0,0,1,0,0,0,7,8,0,0,4,4,36-45,1,0,Degree,8,ACD,ACD
C84697,Odyssey,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,18-24,1,0,Masters,5,AHR,AHR
C84698,Tokugawa,0,1,1,5,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,15,15,15,0,1,55+,1,0,Diploma,8,ANQ,APH
C84699,Cosmos,0,0,1,0,5,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,3,46-55,0,0,Masters,6,AXZ,AJI
C84700,Odyssey,0,0,0,20,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,3,25-35,0,1,Primary,6,ATG,ATG
C84701,Cosmos,0,0,0,0,17,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,25-35,1,0,Diploma,5,AGD,AGD
C84702,Ebony,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,15,0,0,0,1,25-35,1,1,Masters,7,AVO,APL
C84703,Odyssey,0,0,0,11,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,46-55,1,1,Degree,5,AHJ,AHJ
C84704,Centaur,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,55+,0,1,Degree,8,AHS,AHS
C84705,Odyssey,4,0,0,8,2,4,0,0,2,0,0,0,0,1,1,0,0,0,4,0,6,0,0,15,0,3,25-35,1,1,Degree,7,ASF,AEO
C84706,Tokugawa,2,0,12,3,0,2,0,0,0,0,0,0,2,0,0,0,0,4,1,0,15,15,15,15,0,3,36-45,0,0,Masters,7,AJV,ACO
C84707,Tokugawa,2,0,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,15,0,15,0,0,3,18-24,0,0,Degree,7,ASF,ASF
C84708,Centaur,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,4,55+,0,1,Masters,5,AGD,AGD
C84709,Centaur,4,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,7,1,36-45,1,0,Degree,7,AJV,AJV
C84710,Ebony,0,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,15,15,0,0,0,4,25-35,1,1,Masters,9,AII,AII
C84711,Cosmos,13,0,0,0,21,5,0,0,0,7,3,0,0,0,4,0,0,0,0,0,15,0,0,0,15,1,25-35,0,1,Masters,7,AHS,AHS
C84712,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,46-55,1,0,Masters,6,AAE,ACL
C84713,Ebony,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,15,0,15,1,18-24,1,1,Diploma,9,AWX,AWD
C84714,Tokugawa,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,1,55+,1,1,Primary,6,AQU,AQU
C84715,Odyssey,0,0,0,21,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,2,46-55,1,0,Diploma,7,AUE,AUE
C84716,Ebony,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,1,18-24,0,0,Diploma,7,ARM,ARM
C84717,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,36-45,0,0,Degree,4,ATI,AYE
C84718,Centaur,19,1,0,4,1,16,1,0,3,1,1,0,0,0,0,1,0,0,1,0,15,15,0,15,15,3,25-35,0,0,Diploma,6,AHO,AHO
C84719,Centaur,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,25-35,1,1,Masters,6,AET,AET
C84720,Cosmos,1,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,0,0,15,15,4,25-35,1,0,Masters,7,AOT,AXH
C84721,Tokugawa,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,4,25-35,0,0,Degree,9,ACL,ATU
C84722,Cosmos,0,0,0,2,13,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15,15,2,36-45,1,0,Diploma,8,AMS,AMS
C84723,Ebony,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,55+,0,0,Degree,5,AZQ,ACL
C84724,Centaur,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,1,1,Diploma,0,ACL,ACL
C84725,Ebony,1,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,15,15,0,0,0,1,18-24,1,0,Masters,8,AII,AII
C84726,Ebony,1,18,0,0,0,1,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,1,25-35,1,0,Degree,7,AMZ,AMZ
C84727,Ebony,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0,0,0,1,18-24,1,1,Masters,9,AHR,AHR
C84728,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,25-35,1,0,Masters,6,ACL,AJJ
C84729,Cosmos,5,0,0,0,5,3,0,0,0,5,0,0,0,0,0,2,0,0,0,0,15,0,0,0,15,3,55+,0,0,Masters,8,AWF,ASS
C84730,Tokugawa,1,0,9,0,0,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,15,0,10,0,0,1,55+,0,1,Masters,9,API,AOV
C84731,Odyssey,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Degree,8,AHO,AET
C84732,Tokugawa,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,1,36-45,1,0,Degree,9,AEC,ACL
C84733,Tokugawa,0,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,3,25-35,1,0,Masters,8,AJV,AEC
C84734,Odyssey,0,0,1,7,1,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,15,15,15,1,46-55,1,1,Masters,6,AHR,AEC
C84735,Ebony,21,11,10,9,14,21,5,6,5,14,0,0,0,2,0,0,6,3,0,0,15,13,15,15,14,3,36-45,1,1,Masters,7,AOV,AUJ
C84736,Centaur,19,1,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,25-35,1,0,Primary,6,ATI,ATI
C84737,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,25-35,1,0,Diploma,6,ALJ,ACL
C84738,Odyssey,5,0,0,14,1,1,0,0,6,1,1,0,0,3,0,0,0,0,0,0,15,0,0,15,15,3,18-24,0,1,Diploma,7,ADE,ADE
C84739,Cosmos,0,0,0,4,15,0,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,15,0,15,15,2,46-55,1,0,Degree,7,ACD,AWK
C84740,Odyssey,0,0,0,6,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,15,15,3,25-35,1,0,Primary,9,ACL,ATA
C84741,Ebony,0,11,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,0,0,Masters,9,APH,APH
C84742,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,0,0,Masters,5,ACL,ANQ
