citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C114631,Ebony,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,55+,1,0,Degree,0,ACL,APH
C114632,Odyssey,0,0,0,9,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Degree,9,AVG,AVG
C114633,Centaur,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,0,1,Masters,5,ARK,AJV
C114634,Ebony,0,15,0,0,0,0,6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,15,0,0,0,1,25-35,0,0,Masters,7,ABX,ABX
C114635,Cosmos,0,0,0,0,14,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,46-55,1,0,Masters,4,AMR,AMR
C114636,Ebony,0,16,0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,4,18-24,1,0,Diploma,6,ACL,ABX
C114637,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,36-45,1,0,Degree,4,AMS,AMS
C114638,Centaur,12,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,55+,1,0,Degree,6,ATI,ATI
C114639,Cosmos,1,0,1,0,3,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,7,0,0,0,8,3,46-55,1,0,Degree,5,ANQ,ATI
C114640,Centaur,6,3,0,0,2,6,2,0,0,2,0,0,0,0,0,0,1,0,0,0,15,13,0,0,11,3,36-45,1,1,Masters,6,AWX,AWX
C114641,Ebony,3,10,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,4,0,0,0,2,18-24,0,0,Degree,8,ATI,ATI
C114642,Odyssey,0,0,2,6,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,15,15,15,2,46-55,1,0,Primary,5,ACL,AJV
C114643,Ebony,0,12,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,3,46-55,1,0,Masters,7,AIU,AIU
C114644,Centaur,17,3,0,0,0,11,1,0,0,0,3,1,0,0,0,0,0,0,0,0,15,15,0,0,0,3,46-55,0,0,Diploma,6,AXT,AMF
C114645,Ebony,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,9,ALE,ADV
C114646,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,36-45,0,0,Masters,8,AHS,ACL
C114647,Centaur,7,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Masters,6,AYE,AYE
C114648,Odyssey,0,1,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,1,25-35,1,1,Primary,8,ATA,AKN
C114649,Ebony,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,25-35,0,0,Degree,9,AJI,AXL
C114650,Cosmos,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,18-24,1,0,Masters,7,AGD,AGD
C114651,Ebony,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,15,11,10,0,0,4,25-35,0,0,Masters,8,ALG,AGA
C114652,Centaur,17,0,0,2,0,8,0,0,2,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,36-45,0,0,Diploma,7,ARK,ARK
C114653,Ebony,0,6,0,2,0,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,15,15,0,15,0,3,18-24,1,0,Degree,7,ASF,AHR
C114654,Centaur,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,1,Masters,7,ACL,ARK
C114655,Ebony,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,7,9,0,0,0,3,46-55,1,0,Degree,6,APH,APH
C114656,Cosmos,0,3,6,0,3,0,3,3,0,0,0,0,0,0,1,0,0,3,0,0,0,7,6,0,15,3,18-24,1,1,Degree,6,AHR,ANQ
C114657,Odyssey,0,1,0,12,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,25-35,1,0,Masters,8,AMZ,AMZ
C114658,Tokugawa,0,0,9,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,15,15,0,4,55+,1,1,Masters,8,AQU,APH
C114659,Cosmos,0,0,0,1,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,12,2,36-45,1,0,Degree,8,AWX,AWX
C114660,Cosmos,0,4,0,0,17,0,0,0,0,11,0,0,0,0,3,0,1,0,0,0,0,15,0,0,15,1,36-45,1,0,Diploma,7,AOV,AOV
C114661,Centaur,4,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,46-55,1,0,Masters,6,ANO,APH
C114662,Centaur,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,1,25-35,0,0,Degree,9,APH,ANQ
C114663,Odyssey,0,0,0,18,0,0,0,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,1,55+,1,0,Degree,6,AQX,AJV
C114664,Centaur,7,0,0,0,2,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,15,0,0,0,15,3,36-45,1,1,Masters,8,AWX,AWX
C114665,Ebony,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,25-35,1,1,Masters,7,AII,AII
C114666,Cosmos,0,0,0,1,13,0,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,15,5,1,18-24,0,0,Masters,8,ATI,ATI
C114667,Ebony,1,2,4,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,15,15,15,0,0,1,36-45,0,0,Degree,6,ATU,ATU
C114668,Tokugawa,5,0,11,0,0,3,0,4,0,0,0,0,1,0,0,2,0,4,0,0,6,0,10,0,0,1,55+,0,0,Primary,5,AHO,ATU
C114669,Cosmos,3,3,3,0,5,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,15,15,15,0,15,2,18-24,1,1,Masters,7,AOV,ACE
C114670,Ebony,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,1,18-24,0,0,Diploma,8,ACL,ASE
C114671,Odyssey,0,1,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,18-24,0,0,Diploma,7,AQT,AQT
C114672,Ebony,1,10,0,0,2,1,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0,10,3,18-24,1,1,Degree,6,ABX,ABX
C114673,Odyssey,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,36-45,1,0,Degree,4,AMS,AWI
C114674,Ebony,1,5,0,0,4,1,4,0,0,1,0,0,0,0,1,0,1,0,0,1,4,15,0,0,12,3,55+,0,0,Degree,7,ACL,AWX
C114675,Ebony,6,6,6,0,0,1,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,5,15,0,0,4,55+,1,0,Diploma,6,ATU,AQU
C114676,Centaur,15,0,0,0,2,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,0,0,0,15,1,55+,1,0,Masters,9,ATI,ATI
C114677,Tokugawa,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,4,55+,1,0,Masters,9,AJI,ACL
C114678,Centaur,9,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,15,0,0,2,25-35,1,0,Diploma,0,ACN,ACN
C114679,Centaur,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,1,Masters,7,AHO,AHO
C114680,Odyssey,0,2,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,25-35,0,0,Masters,7,AVO,AVO
C114681,Cosmos,6,0,0,0,10,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,15,0,0,0,15,3,25-35,1,0,Diploma,6,ACL,AGS
C114682,Cosmos,0,0,0,0,12,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,3,46-55,1,0,Diploma,6,AMS,AMS
C114683,Odyssey,1,0,0,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,15,0,0,15,15,3,36-45,1,0,Degree,8,AYE,AHR
C114684,Cosmos,2,0,0,7,4,0,0,0,3,2,1,0,0,2,1,0,0,0,0,0,15,0,0,15,15,3,18-24,1,0,Degree,8,AFX,AFX
C114685,Tokugawa,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,15,15,0,0,4,25-35,0,0,Diploma,8,AJV,ANQ
C114686,Centaur,9,0,2,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,0,3,36-45,1,0,Masters,5,ANO,AHS
C114687,Ebony,5,3,0,4,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,12,0,15,0,2,46-55,1,1,Primary,5,AGD,AEC
C114688,Odyssey,0,0,0,5,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,15,0,15,15,4,25-35,0,0,Degree,7,ARA,AHO
C114689,Odyssey,0,0,0,21,0,0,0,0,11,0,0,0,0,4,0,0,0,0,2,0,0,0,0,15,0,4,36-45,0,0,Masters,6,ATA,AXG
C114690,Odyssey,0,1,0,5,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,7,0,15,0,3,55+,1,1,Masters,8,ANG,ANG
C114691,Odyssey,0,4,0,4,4,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,15,0,15,15,2,25-35,1,0,Diploma,5,ACL,AWX
C114692,Odyssey,2,0,0,6,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,0,Masters,8,AQT,AQT
C114693,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,1,Diploma,10,ACL,ATA
C114694,Ebony,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,4,25-35,1,0,Masters,7,ABX,ABX
C114695,Cosmos,5,0,0,0,6,2,0,0,0,1,1,0,0,0,2,1,0,0,0,0,15,0,0,0,15,4,36-45,1,1,Masters,6,AMR,AEO
C114696,Cosmos,0,0,0,0,10,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,25-35,1,0,Diploma,7,ATI,ATI
C114697,Ebony,2,1,0,7,0,0,0,0,3,0,1,0,0,1,0,0,1,0,1,0,15,15,0,15,0,4,46-55,0,1,Degree,6,AOV,ACL
C114698,Centaur,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,15,0,0,0,4,36-45,1,0,Masters,6,AHS,AHS
C114699,Tokugawa,0,2,13,1,0,0,2,7,1,0,0,0,1,0,0,0,0,2,0,0,0,0,8,15,0,3,18-24,1,0,Degree,7,AEC,AEC
C114700,Odyssey,1,0,0,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,3,18-24,1,0,Diploma,4,AWK,AWK
C114701,Tokugawa,6,3,6,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,15,15,15,0,0,4,46-55,0,0,Diploma,8,ANQ,ANQ
C114702,Centaur,15,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,15,0,0,0,0,4,18-24,1,1,Diploma,6,AHS,AHS
C114703,Centaur,2,1,0,4,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,15,15,0,15,15,3,18-24,1,0,Masters,6,AMZ,AOT
C114704,Centaur,14,0,0,3,0,2,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,15,0,2,25-35,1,0,Degree,9,ACL,AYE
C114705,Cosmos,0,0,0,0,7,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,25-35,1,0,Masters,8,APH,ABT
C114706,Cosmos,9,9,0,0,9,3,4,0,0,3,2,1,0,0,0,1,3,0,0,2,0,1,0,0,0,1,18-24,1,0,Degree,6,AHO,AMR
C114707,Centaur,11,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,6,0,0,0,15,1,18-24,1,0,Primary,5,ARK,ARK
C114708,Odyssey,4,0,0,12,0,2,0,0,8,0,0,0,0,1,0,2,0,0,2,0,15,0,0,15,0,3,46-55,1,1,Masters,8,ADV,ADV
C114709,Ebony,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,1,25-35,1,0,Degree,6,ABX,ABX
C114710,Centaur,11,6,3,16,13,5,6,1,0,1,2,0,1,4,3,0,0,0,0,1,3,6,0,15,1,2,46-55,0,1,Masters,4,AVO,AVO
C114711,Ebony,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,25-35,0,0,Masters,5,AEC,AET
C114712,Tokugawa,0,0,19,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,15,0,0,1,55+,0,0,Primary,8,AEC,AEC
C114713,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,55+,0,0,Degree,4,ACL,ATE
C114714,Centaur,3,2,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,10,12,15,0,0,1,46-55,1,1,Masters,7,ANQ,AHO
C114715,Cosmos,4,1,7,0,3,2,0,3,0,1,1,0,2,0,1,0,1,0,0,0,15,15,15,0,15,4,55+,0,0,Diploma,7,AEC,AMS
C114716,Ebony,0,10,0,0,4,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,2,0,0,0,2,18-24,0,0,Degree,5,AOV,AOV
C114717,Cosmos,0,0,0,0,15,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,46-55,0,0,Degree,6,AWX,AWX
C114718,Ebony,2,5,0,0,1,2,2,0,0,1,0,0,0,0,0,0,3,0,0,0,10,3,0,0,0,1,36-45,1,0,Masters,5,ADE,AML
C114719,Centaur,6,1,0,0,1,3,0,0,0,1,0,0,0,0,0,3,1,0,0,0,15,15,0,0,15,1,55+,1,0,Diploma,8,ACE,AHS
C114720,Centaur,8,4,0,1,2,2,3,0,1,1,2,0,0,0,0,2,1,0,0,1,8,3,0,0,0,1,46-55,1,0,Diploma,0,AOV,AOV
C114721,Odyssey,0,0,0,10,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,3,18-24,1,1,Masters,7,AQX,AOV
C114722,Cosmos,0,0,0,1,12,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,15,2,25-35,1,0,Masters,9,AJI,AMF
C114723,Cosmos,3,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,25-35,1,1,Masters,7,ALF,AQU
C114724,Odyssey,1,0,0,6,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,18-24,1,1,Diploma,8,AOV,AMH
C114725,Centaur,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,15,15,0,15,3,55+,1,0,Degree,7,AGZ,AOV
C114726,Centaur,3,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,4,18-24,1,0,Masters,6,ACL,AEC
C114727,Centaur,11,0,0,0,7,7,0,0,0,2,2,0,0,0,1,0,0,0,0,2,1,0,0,0,4,4,25-35,0,0,Degree,4,AWX,AWX
C114728,Cosmos,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,4,46-55,0,1,Masters,8,AMS,AMS
C114729,Odyssey,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,4,18-24,1,0,Masters,8,AHR,AHR
C114730,Ebony,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,36-45,1,0,Degree,5,ABX,ABX
C114731,Cosmos,2,7,0,0,3,2,3,0,0,3,0,1,0,0,0,0,1,0,0,0,15,15,0,15,15,3,25-35,1,0,Degree,6,ASF,ASF
C114732,Odyssey,0,1,0,13,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,1,36-45,1,0,Masters,6,AXG,AXG
C114733,Centaur,14,1,0,0,0,7,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,10,0,0,0,4,36-45,1,0,Masters,6,AHS,AHS
C114734,Ebony,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,15,0,3,25-35,1,1,Degree,7,AXO,AXO
C114735,Centaur,5,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,15,15,0,0,0,3,55+,1,1,Masters,7,BAN,BAN
C114736,Ebony,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,1,55+,1,1,Degree,8,ACL,AZG
C114737,Ebony,5,5,0,0,2,2,1,0,0,0,1,2,0,0,1,1,0,0,0,0,12,15,0,0,0,1,46-55,1,0,Degree,0,AOV,AOV
C114738,Centaur,5,0,0,5,0,1,0,0,1,0,0,0,0,2,0,4,0,0,0,0,15,0,0,15,0,4,46-55,0,0,Primary,7,AWI,AWI
C114739,Centaur,20,0,0,2,0,2,0,0,2,0,0,0,0,0,0,10,0,0,0,0,10,0,0,15,0,3,18-24,1,0,Degree,6,AHS,AHS
C114740,Cosmos,9,16,20,0,2,7,10,17,0,0,0,1,1,0,0,2,4,1,0,2,7,2,7,0,0,3,55+,1,0,Degree,6,AEC,AEC
C114741,Odyssey,0,0,0,13,1,0,0,0,5,1,0,0,0,2,0,0,0,0,3,0,0,0,0,15,15,4,25-35,1,0,Masters,7,AHR,AHR
C114742,Centaur,17,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,0,0,0,0,1,46-55,0,0,Masters,7,AHS,AHS
C114743,Tokugawa,2,3,17,1,0,0,0,4,1,0,0,0,3,0,0,2,2,3,0,0,15,0,15,15,0,4,46-55,0,0,Degree,8,ANQ,ANQ
C114744,Centaur,20,0,0,14,0,0,0,0,2,0,3,0,0,6,0,11,0,0,0,0,15,0,0,15,0,3,36-45,1,0,Masters,8,ACD,ACD
C114745,Centaur,10,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,18-24,1,0,Degree,7,AHS,AHS
C114746,Odyssey,0,0,0,16,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,15,0,1,18-24,1,1,Degree,8,AII,AQX
C114747,Ebony,1,14,0,0,0,1,11,0,0,0,0,1,0,0,0,0,1,0,0,0,15,15,0,0,0,1,25-35,1,0,Degree,5,ABX,ABX
C114748,Cosmos,0,0,0,2,6,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2,0,0,0,15,0,1,25-35,1,0,Masters,7,AFX,AFX
C114749,Tokugawa,0,2,12,1,0,0,1,4,1,0,0,0,4,0,0,0,1,0,0,0,0,0,11,15,0,1,36-45,0,0,Masters,8,AEC,AEC
C114750,Tokugawa,7,0,14,0,0,1,0,4,0,0,2,0,2,0,0,1,0,2,0,0,7,0,15,0,0,4,46-55,0,0,Masters,8,AJV,AJV
C114751,Odyssey,2,0,0,13,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Masters,9,AUE,AUE
C114752,Odyssey,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,25-35,0,0,Masters,8,AEC,ARM
C114753,Ebony,0,10,2,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,55+,0,1,Primary,8,APH,APH
C114754,Centaur,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Primary,9,ACD,AHS
C114755,Cosmos,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,36-45,1,0,Diploma,7,AOV,AOV
C114756,Centaur,1,1,0,0,6,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,15,15,0,0,15,3,46-55,1,1,Masters,7,ANQ,AMR
C114757,Ebony,1,3,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,4,25-35,0,1,Degree,7,AVO,ARJ
C114758,Tokugawa,1,0,9,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,15,0,15,0,0,2,18-24,1,0,Degree,5,AFP,AFP
C114759,Centaur,7,0,2,3,1,7,0,2,3,1,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,4,46-55,0,0,Diploma,7,ATI,ANQ
C114760,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,46-55,1,0,Masters,10,ACL,AHS
C114761,Odyssey,0,0,0,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,4,55+,1,0,Masters,6,ABX,ABX
C114762,Odyssey,0,0,0,15,0,0,0,0,8,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,3,46-55,1,1,Masters,7,AET,AET
C114763,Tokugawa,2,0,8,0,16,0,0,0,0,7,1,0,2,0,4,0,0,1,0,0,15,0,15,0,15,1,46-55,0,0,Masters,6,AFX,AJV
C114764,Ebony,5,12,6,0,1,2,2,5,0,1,0,0,0,0,0,3,3,1,0,0,0,11,8,0,10,1,36-45,1,0,Degree,10,AEC,AEC
C114765,Odyssey,0,2,0,7,1,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,15,0,15,15,1,25-35,1,0,Masters,7,AQT,AQT
C114766,Ebony,0,6,0,7,0,0,4,0,3,0,0,0,0,2,0,0,2,0,0,0,0,6,0,15,0,1,25-35,1,1,Degree,5,AWI,AWI
C114767,Ebony,4,5,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,10,12,0,0,0,3,36-45,0,1,Diploma,8,AOV,AVO
C114768,Odyssey,0,0,0,4,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,15,1,55+,1,0,Degree,7,AWI,AWI
C114769,Centaur,13,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,13,0,0,0,0,4,46-55,1,0,Diploma,5,AHS,AHS
C114770,Ebony,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,15,3,25-35,0,0,Masters,7,AOT,AXE
C114771,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,1,18-24,0,1,Degree,7,AOT,AWI
C114772,Ebony,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,1,36-45,1,1,Masters,8,ABX,ABX
C114773,Centaur,10,0,1,1,1,7,0,1,1,1,1,0,0,0,0,1,0,0,0,0,15,15,0,15,7,1,36-45,1,0,Diploma,7,AZN,AZN
C114774,Centaur,6,3,8,0,2,5,1,3,0,2,0,0,1,0,0,1,2,3,0,0,15,15,15,0,15,1,25-35,0,0,Degree,7,AJI,AJI
C114775,Ebony,1,3,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,15,0,0,15,2,25-35,1,0,Masters,7,ACL,AJI
C114776,Odyssey,1,0,0,13,0,1,0,0,9,0,0,0,0,2,0,0,0,0,0,0,7,0,0,15,15,3,25-35,0,0,Masters,8,AXR,AXR
C114777,Tokugawa,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,25-35,1,0,Masters,6,AEC,AEC
C114778,Cosmos,0,2,0,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,15,15,0,15,10,1,36-45,1,1,Masters,9,AOV,AOV
C114779,Ebony,1,4,0,4,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,3,46-55,0,1,Primary,6,ABX,ABX
C114780,Cosmos,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,3,55+,0,0,Masters,11,AGA,ABX
C114781,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Diploma,4,AXG,ACL
C114782,Odyssey,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,18-24,1,0,Masters,7,ABX,ABX
C114783,Odyssey,2,1,0,6,0,2,0,0,4,0,0,0,0,1,0,0,1,0,0,0,15,15,0,15,0,1,25-35,1,0,Diploma,6,AHR,AHR
C114784,Cosmos,1,0,0,3,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,15,0,0,15,15,3,55+,1,0,Masters,6,AUE,AOT
C114785,Ebony,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,1,25-35,0,0,Masters,7,ABX,ABX
C114786,Odyssey,0,0,0,12,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,4,55+,0,1,Masters,9,ATE,AOT
C114787,Centaur,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,46-55,0,0,Diploma,8,ACL,AHO
C114788,Ebony,1,8,4,0,0,0,1,0,0,0,0,0,1,0,0,1,7,1,0,0,15,15,15,0,0,3,46-55,0,0,Primary,9,AJV,AJV
C114789,Tokugawa,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,15,15,15,0,1,25-35,0,0,Degree,9,ACL,AEC
C114790,Ebony,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,1,55+,1,1,Masters,8,AHD,AHD
C114791,Centaur,3,1,0,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,12,0,0,5,3,55+,1,1,Diploma,8,AJI,AJI
C114792,Cosmos,0,2,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,4,25-35,1,0,Primary,7,AXG,AWX
C114793,Odyssey,0,1,0,5,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,15,0,13,0,3,46-55,0,0,Primary,7,AYE,AYE
C114794,Centaur,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,15,15,0,15,0,3,55+,0,1,Masters,0,AZG,ANQ
C114795,Ebony,0,19,0,0,0,0,13,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,4,46-55,1,0,Degree,8,ARP,ARP
