,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention
7682,M7717,2015-03-30,,PPL,Open,Male,Northern,RENTED,53.0,Three Full Years,5.0,19.0,22.0,2017-03-30,0,0,0,1,0,2015.0,3.0,30.0,2017.0,3.0,30.0, Card II TYPE,166.74,None,0.0,71.52,0.0,48.9,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,M7718,2015-04-03,,PPL,Open,Male,Eastern,RENTED,,Three Full Years,5.0,0.0,12.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7684,M7719,2015-03-31,,PPL,Open,Male,Northern,BOUGHT,51.0,Three Full Years,4.0,0.0,17.0,2017-03-31,0,0,2,1,0,2015.0,3.0,31.0,2017.0,3.0,31.0, Card II TYPE,265.65,None,0.0,40.62,0.0,6.8,201503.0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,M7720,2015-03-31,,PPL,Open,Male,Northern,RENTED,,Three Full Years,4.0,0.0,1.0,2017-03-31,0,0,0,1,0,2015.0,3.0,31.0,2017.0,3.0,31.0, Card II TYPE,524.79,None,0.0,32.2,0.0,6.9,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7686,M7721,2015-03-30,,PPL,Open,Male,Eastern,RENTED,,Three Full Years,3.0,0.0,7.0,2017-03-30,0,0,0,1,0,2015.0,3.0,30.0,2017.0,3.0,30.0, Card II TYPE,586.74,None,0.0,76.9,0.0,39.4,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,M7722,2015-04-04,,PPL,Open,Male,Northern,RENTED,36.0,Three Full Years,4.0,10.0,2.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,M7723,2015-04-01,,PPL,Open,Male,Northern,RENTED,90.0,Three Full Years,7.0,13.0,22.0,2017-04-01,0,0,0,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,71.505,None,0.0,24.95,0.0,0.8,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,M7724,2015-04-03,,PPL,Open,Female,Eastern,RENTED,36.0,Three Full Years,6.0,18.0,22.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,M7725,2015-03-31,,PPL,Open,,Northern,BOUGHT,,Three Full Years,,,,2017-03-31,0,0,1,1,0,2015.0,3.0,31.0,2017.0,3.0,31.0, Card II TYPE,173.25,None,0.0,52.55,0.0,529.0,201503.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7691,M7726,2015-04-03,,PPL,Open,Female,Northern,RENTED,42.0,Three Full Years,7.0,0.0,21.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,M7727,2015-04-01,,PPL,Open,Female,Eastern,RENTED,31.0,Three Full Years,7.0,0.0,21.0,2017-04-01,0,0,2,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,1774.29,None,0.0,26.83,0.0,1.2,201503.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693,M7728,2015-03-31,,PPL,Open,Female,Eastern,RENTED,43.0,Three Full Years,13.0,13.0,17.0,2017-03-31,0,0,0,1,0,2015.0,3.0,31.0,2017.0,3.0,31.0, Card II TYPE,734.79,None,0.0,45.6,0.0,0.05,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,M7729,2015-04-03,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7695,M7730,2015-04-01,,PPL,Open,Male,Northern,BOUGHT,72.0,Three Full Years,5.0,0.0,21.0,2017-04-01,0,0,0,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,88.725,None,0.0,33.12,0.0,8.35,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,M7731,2015-03-31,,PPL,Open,Female,Eastern,RENTED,27.0,Three Full Years,4.0,0.0,12.0,2017-03-31,0,0,0,1,0,2015.0,3.0,31.0,2017.0,3.0,31.0, Card II TYPE,734.79,None,0.0,52.9,0.0,27.8,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7697,M7732,2015-04-02,,PPL,Open,Male,Northern,RENTED,30.0,Three Full Years,6.0,0.0,7.0,2017-04-02,0,0,0,1,0,2015.0,4.0,2.0,2017.0,4.0,2.0, Card II TYPE,691.74,None,0.0,7.48,0.0,20.85,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7698,M7733,2015-04-02,,PPL,Open,Female,Western,RENTED,38.0,Three Full Years,4.0,0.0,7.0,2017-04-02,0,0,0,1,0,2015.0,4.0,2.0,2017.0,4.0,2.0, Card II TYPE,1774.29,None,0.0,4.75,0.0,0.75,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7699,M7734,2015-04-01,,KLA,Open,Male,Eastern,RENTED,27.0,Three Full Years,5.0,0.0,12.0,2017-04-01,0,0,1,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,524.79,None,0.0,33.18,0.0,31.55,201503.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7700,M7735,2015-04-03,,PPL,Open,Male,Eastern,RENTED,54.0,Three Full Years,8.0,0.0,12.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,M7736,2015-04-02,,PPL,Open,Female,Northern,RENTED,58.0,Three Full Years,3.0,0.0,21.0,2017-04-02,0,0,0,1,0,2015.0,4.0,2.0,2017.0,4.0,2.0, Card II TYPE,796.74,None,0.0,7.83,0.0,0.0,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,M7737,2015-04-01,,PPL,Open,Male,Eastern,BOUGHT,50.0,Three Full Years,6.0,6.0,17.0,2017-04-01,0,0,0,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,111.3,None,0.0,32.1,0.0,34.7,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7703,M7738,2015-04-01,,PPL,Open,Female,Eastern,BOUGHT,46.0,Three Full Years,6.0,0.0,17.0,2017-04-01,0,0,0,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,3884.16,None,0.0,31.88,0.0,0.1,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,M7739,2015-04-01,,PPL,Open,Female,Northern,RENTED,19.0,Three Full Years,2.0,0.0,7.0,2017-04-01,0,0,0,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,524.79,None,0.0,29.18,0.0,7.3,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,M7740,2015-04-01,,PPL,Open,Male,Northern,RENTED,84.0,Three Full Years,4.0,0.0,12.0,2017-04-01,0,0,0,1,0,2015.0,4.0,1.0,2017.0,4.0,1.0, Card II TYPE,734.265,None,0.0,30.22,0.0,15.55,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,M7741,2015-04-03,,PPL,Open,Female,Eastern,RENTED,,Three Full Years,1.0,0.0,12.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7707,M7742,2015-04-04,,PPL,Open,Male,Northern,RENTED,51.0,Three Full Years,5.0,20.0,22.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,M7743,2015-04-04,,PPL,Open,Male,Eastern,RENTED,46.0,Three Full Years,6.0,8.0,17.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,M7744,2015-04-02,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-04-02,0,0,0,1,0,2015.0,4.0,2.0,2017.0,4.0,2.0, Card II TYPE,61.74,None,0.0,6.55,0.0,0.15,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,M7745,2015-04-03,,PPL,Open,Male,Northern,RENTED,55.0,Three Full Years,4.0,0.0,12.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,M7746,2015-04-02,,PPL,Open,Male,Northern,RENTED,,Three Full Years,6.0,0.0,4.0,2017-04-02,2015-05-01 00:00:00,1,0,1,0,2015.0,4.0,2.0,2017.0,4.0,2.0, Card II TYPE,524.79,None,0.0,11.6,0.0,41.1,201503.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,M7747,2015-04-04,,PPL,Open,Female,Southern,RENTED,,Three Full Years,6.0,0.0,4.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,M7748,2015-04-05,,PPL,Open,Male,Northern,RENTED,35.0,Three Full Years,4.0,0.0,7.0,2017-04-05,2015-05-03 00:00:00,1,0,0,0,2015.0,4.0,5.0,2017.0,4.0,5.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,M7749,2015-04-04,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,M7750,2015-04-04,,PPL,Open,Male,Northern,RENTED,67.0,Three Full Years,6.0,5.0,12.0,2017-04-04,2015-05-02 00:00:00,1,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,M7751,2015-04-04,,PPL,Open,Male,Northern,RENTED,39.0,Three Full Years,4.0,0.0,2.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,M7752,2015-04-04,,PPL,Open,Male,Southern,RENTED,49.0,Three Full Years,2.0,0.0,7.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718,M7753,2015-04-03,,PPL,Open,Male,Northern,RENTED,71.0,Three Full Years,5.0,14.0,17.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,M7754,2015-04-03,,PPL,Open,Male,Northern,RENTED,59.0,Three Full Years,3.0,0.0,17.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,M7755,2015-04-03,,PPL,Open,Male,Northern,RENTED,55.0,Three Full Years,3.0,0.0,21.0,2017-04-03,0,0,0,0,0,2015.0,4.0,3.0,2017.0,4.0,3.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,M7756,2015-04-04,,PPL,Open,Male,Northern,RENTED,46.0,Three Full Years,5.0,0.0,21.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,M7757,2015-04-04,,PPL,Open,Female,Northern,RENTED,16.0,Three Full Years,5.0,0.0,7.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,M7758,2015-04-04,,PPL,Open,Female,Northern,RENTED,28.0,Three Full Years,6.0,0.0,17.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,M7759,2015-04-04,,PPL,Open,Male,Eastern,RENTED,44.0,Three Full Years,3.0,0.0,21.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,M7760,2015-04-05,,PPL,Open,Male,Northern,RENTED,19.0,Three Full Years,1.0,0.0,2.0,2017-04-05,0,0,0,0,0,2015.0,4.0,5.0,2017.0,4.0,5.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,M7761,2015-04-04,,PPL,Open,Male,Eastern,RENTED,,Three Full Years,2.0,0.0,7.0,2017-04-04,2015-04-06 00:00:00,1,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,M7762,2015-04-04,,PPL,Open,,Northern,BOUGHT,,Three Full Years,,,,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,M7763,2015-04-05,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-04-05,0,0,0,0,0,2015.0,4.0,5.0,2017.0,4.0,5.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,M7764,2015-04-04,,PPL,Open,Male,Northern,RENTED,58.0,Three Full Years,6.0,0.0,22.0,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,M7765,2015-04-05,,PPL,Open,Male,Northern,BOUGHT,67.0,Three Full Years,4.0,5.0,21.0,2017-04-05,0,0,0,0,0,2015.0,4.0,5.0,2017.0,4.0,5.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731,M7766,2015-04-05,,PPL,Open,,Eastern,RENTED,,Three Full Years,,,,2017-04-05,0,0,0,0,0,2015.0,4.0,5.0,2017.0,4.0,5.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,M7767,2015-04-04,,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2017-04-04,0,0,0,0,0,2015.0,4.0,4.0,2017.0,4.0,4.0,None,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733,M7768,2014-01-30,VALID,PRM,Open,Male,Eastern,RENTED,44.0,Three Full Years,7.0,10.0,22.0,2016-04-04,0,0,0,3,0,2014.0,1.0,30.0,2016.0,4.0,4.0, Card II TYPE,689.64,None,0.0,2033.95,0.0,117.85,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,M7769,2012-02-24,VALID,POP,Open,Female,Eastern,RENTED,53.0,Three Full Years,6.0,5.0,21.0,2015-03-10,0,0,0,3,0,2012.0,2.0,24.0,2015.0,3.0,10.0, Card II TYPE,958.965,None,0.0,2184.63,0.0,613.7,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,M7770,2011-11-14,VALID,POP,Open,Male,Eastern,RENTED,73.0,Three Full Years,5.0,13.0,22.0,2015-03-15,0,0,0,3,0,2011.0,11.0,14.0,2015.0,3.0,15.0, Card I TYPE,958.965,None,0.0,1808.53,0.0,71.8,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7736,M7771,2013-08-23,VALID,POP,Open,Female,Northern,BOUGHT,88.0,Three Full Years,3.0,14.0,21.0,2015-08-23,0,0,0,3,0,2013.0,8.0,23.0,2015.0,8.0,23.0, Card II TYPE,839.895,None,0.0,2143.77,0.0,206.85,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,M7772,2013-10-22,VALID,PWR,Open,Female,Eastern,RENTED,48.0,Full Year Plus 3 Months,5.0,0.0,22.0,2015-06-18,0,0,0,3,0,2013.0,10.0,22.0,2015.0,6.0,18.0, Card II TYPE,749.385,None,0.0,1805.62,0.0,17.8,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,M7773,2012-03-22,VALID,PWP,Open,Female,Northern,RENTED,59.0,Three Full Years,8.0,5.0,21.0,2015-03-26,0,0,2,3,0,2012.0,3.0,22.0,2015.0,3.0,26.0, Card II TYPE,2051.7,None,0.0,1996.56,0.0,261.9,604506.0,0,5,3,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7739,M7774,2013-11-14,VALID,POP,Open,Female,Eastern,RENTED,63.0,Full Year Plus 3 Months,5.0,14.0,21.0,2015-06-19,0,0,1,1,0,2013.0,11.0,14.0,2015.0,6.0,19.0,Paper based/Post,1486.59,None,0.0,2172.03,0.0,140.55,604506.0,0,65,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7740,M7775,2012-03-30,VALID,PWP,Open,Female,Northern,Second Hand,56.0,Three Full Years,6.0,0.0,12.0,2015-03-27,0,0,0,3,0,2012.0,3.0,30.0,2015.0,3.0,27.0,Paper based/Post,712.635,None,0.0,2087.55,294.0,309.55,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,M7776,2012-03-06,VALID,MXX,Open,Female,Eastern,RENTED,50.0,Three Full Years,8.0,0.0,21.0,2015-03-29,0,0,0,3,0,2012.0,3.0,6.0,2015.0,3.0,29.0, Card II TYPE,1378.965,None,0.0,2167.61,519.0,516.05,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742,M7777,2011-10-10,VALID,PRM,Open,Female,Eastern,RENTED,63.0,Three Full Years,5.0,0.0,22.0,2015-03-23,0,0,1,3,0,2011.0,10.0,10.0,2015.0,3.0,23.0, Card II TYPE,753.585,None,0.0,2015.12,17.0,158.35,604506.0,0,8,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7743,M7778,2011-12-01,VALID,POP,Open,Female,Western,RENTED,38.0,Three Full Years,5.0,9.0,17.0,2015-03-20,0,0,0,3,0,2011.0,12.0,1.0,2015.0,3.0,20.0, Card II TYPE,952.665,None,0.0,1760.1,0.0,170.0,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,M7779,2012-06-19,VALID,PWR,Open,Female,Western,BOUGHT,81.0,Three Full Years,6.0,0.0,17.0,2015-03-20,0,0,4,3,0,2012.0,6.0,19.0,2015.0,3.0,20.0, Card II TYPE,629.895,None,0.0,2089.47,454.0,392.75,604506.0,0,2,3,1,3,0,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7745,M7780,2012-07-26,VALID,POP,Open,Female,Eastern,BOUGHT,53.0,Three Full Years,4.0,13.0,22.0,2015-03-16,0,0,0,3,0,2012.0,7.0,26.0,2015.0,3.0,16.0, Card II TYPE,839.895,None,0.0,1929.8,0.0,569.95,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,M7781,2011-12-09,VALID,PWR,Open,Female,Western,RENTED,51.0,Three Full Years,5.0,5.0,7.0,2015-03-11,0,0,0,3,0,2011.0,12.0,9.0,2015.0,3.0,11.0, Card II TYPE,647.745,None,0.0,1209.94,68.0,150.7,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,M7782,2011-10-31,VALID,PWR,Open,Female,Western,RENTED,62.0,Three Full Years,5.0,14.0,22.0,2015-03-25,0,0,1,3,0,2011.0,10.0,31.0,2015.0,3.0,25.0, Card I TYPE,644.385,None,0.0,1832.77,0.0,33.25,604506.0,0,86,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7748,M7783,2012-08-08,VALID,PWR,Open,Male,Eastern,BOUGHT,63.0,Three Full Years,7.0,5.0,22.0,2015-03-21,0,0,0,3,0,2012.0,8.0,8.0,2015.0,3.0,21.0, Card II TYPE,673.995,None,0.0,2012.04,0.0,61.0,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749,M7784,2012-03-24,VALID,PWM,Open,Male,Northern,BOUGHT,64.0,Three Full Years,5.0,0.0,22.0,2015-03-25,0,0,0,3,0,2012.0,3.0,24.0,2015.0,3.0,25.0, Card II TYPE,1049.895,None,0.0,1704.2,0.0,125.95,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,M7785,2011-11-26,VALID,KLA,Open,Male,Eastern,RENTED,40.0,Three Full Years,6.0,5.0,17.0,2015-03-22,0,0,4,3,0,2011.0,11.0,26.0,2015.0,3.0,22.0, Card II TYPE,1064.175,None,0.0,2025.72,787.0,721.5,604506.0,0,57,3,1,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,M7786,2013-07-18,VALID,PWR,Open,Female,Northern,RENTED,55.0,Three Full Years,7.0,9.0,17.0,2015-06-30,0,0,0,3,0,2013.0,7.0,18.0,2015.0,6.0,30.0, Card II TYPE,742.035,None,0.0,2160.43,108.0,294.1,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,M7787,2014-07-27,VALID,PPL,Open,Female,Eastern,RENTED,58.0,Full Year Plus 3 Months,4.0,0.0,21.0,2015-03-30,0,0,1,3,0,2014.0,7.0,27.0,2015.0,3.0,30.0, Card II TYPE,634.2,None,0.0,1802.33,0.0,37.2,604506.0,0,81,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,M7788,2013-02-07,VALID,PWR,Open,Male,Eastern,RENTED,54.0,Three Full Years,3.0,0.0,17.0,2015-03-24,0,0,0,3,0,2013.0,2.0,7.0,2015.0,3.0,24.0, Card II TYPE,749.385,None,0.0,1829.87,0.0,20.05,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,M7789,2013-02-27,VALID,POP,Open,,Northern,BOUGHT,,Full Year Plus 3 Months,,,,2015-03-20,0,0,0,3,0,2013.0,2.0,27.0,2015.0,3.0,20.0, Card I TYPE,839.895,None,0.0,2026.65,0.0,245.8,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,M7790,2011-10-20,VALID,PWR,Open,Male,Eastern,RENTED,39.0,Three Full Years,4.0,8.0,21.0,2015-03-19,0,0,0,3,0,2011.0,10.0,20.0,2015.0,3.0,19.0, Card II TYPE,721.98,None,0.0,1848.96,0.0,159.0,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,M7791,2012-11-27,VALID,CNN,Open,Male,Eastern,RENTED,61.0,Three Full Years,3.0,0.0,21.0,2015-03-19,0,0,0,3,0,2012.0,11.0,27.0,2015.0,3.0,19.0, Card II TYPE,645.54,None,0.0,1986.24,59.0,163.2,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7757,M7792,2011-10-28,VALID,ESS,Open,Male,Eastern,RENTED,51.0,Three Full Years,9.0,14.0,17.0,2015-03-26,0,0,0,3,0,2011.0,10.0,28.0,2015.0,3.0,26.0, Card II TYPE,488.04,None,0.0,2138.3,0.0,28.15,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
