Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport.ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems.EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
VALID,PPL,Open,Male,Eastern,RENTED,46,Three Full Years,5,0,2,0,2,1,0,2015,3,15,2017,3,15,Paper based/Post,944.265,0,382.82,0,24.55,0,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,-715
VALID,PPL,Open,Male,Eastern,RENTED,54,Three Full Years,6,14,22,0,0,1,0,2015,3,21,2017,3,21, Card II TYPE,524.79,0,254.72,0,19.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Female,Northern,RENTED,24,Three Full Years,5,20,22,0,0,1,0,2015,3,18,2017,3,18, Card II TYPE,104.79,0,360.77,0,38.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
INVALID,PPL,Open,Female,Eastern,RENTED,59,Three Full Years,4,14,22,0,0,1,0,2015,3,17,2017,3,17, Card II TYPE,524.79,0,294.35,0,5.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-717
INVALID,PPL,Open,Female,Eastern,RENTED,43,Three Full Years,4,0,17,0,2,1,0,2015,3,17,2017,3,17, Card II TYPE,524.79,0,323.9,0,36,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-717
VALID,PPL,Closed,Male,Northern,RENTED,56.8,Three Full Years,13,5,21,0,1,1,0,2015,3,17,2017,3,25, Card II TYPE,59.85,0,45.98,0,1.1,0,13,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13,-725
VALID,PPL,Open,Female,Eastern,RENTED,32,Three Full Years,4,0,17,0,1,1,0,2015,3,18,2017,3,18, Card II TYPE,524.79,0,350.12,0,352.65,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Female,Northern,RENTED,52,Three Full Years,3,9,22,0,0,1,0,2015,3,16,2017,3,16, Card II TYPE,734.79,0,392.32,0,89.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-716
VALID,PPL,Open,Male,Eastern,RENTED,41.52,Three Full Years,4,0,7,1,0,1,0,2015,3,16,2017,3,16, Card II TYPE,944.265,0,410.52,0,411.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-716
VALID,PPL,Open,Male,Northern,RENTED,51,Three Full Years,3,0,22,0,0,1,0,2015,3,17,2017,3,17, Card II TYPE,61.74,0,296.83,0,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-717
VALID,PPL,Open,Male,Eastern,RENTED,53,Three Full Years,5,0,12,0,2,1,0,2015,3,17,2017,3,17, Card II TYPE,944.265,0,335.58,0,16.15,0,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,13,-717
VALID,PPL,Open,Male,Northern,RENTED,45,Three Full Years,4,0,7,0,0,1,0,2015,3,18,2017,3,18, Card II TYPE,104.79,0,341.23,0,123.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Female,Eastern,RENTED,34,Three Full Years,2,0,12,0,0,1,0,2015,3,17,2017,3,17, Card II TYPE,62.16,0,121.23,0,15.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-717
VALID,PPL,Open,Male,Eastern,RENTED,47,Three Full Years,5,0,7,0,0,1,0,2015,3,17,2017,3,17, Card II TYPE,796.74,0,381.05,0,90.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-717
VALID,PPL,Closed,Male,Eastern,RENTED,60.8,Three Full Years,7,0,7,1,0,1,0,2015,3,17,2017,3,31, Card II TYPE,67.305,0,22.95,0,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-731
VALID,PPL,Open,Female,Northern,RENTED,37.6,Three Full Years,3,0,7,0,0,1,0,2015,3,19,2017,3,19, Card II TYPE,59.85,0,309.3,0,272.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-719
VALID,PPL,Open,Male,Western,RENTED,66.4,Three Full Years,6,0,17,0,0,1,0,2015,3,22,2017,3,22, Card II TYPE,524.79,0,264.28,0,337.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-722
VALID,PRP,Open,Male,Northern,RENTED,45,Three Full Years,3,9,4,1,3,1,0,2015,3,21,2017,3,21, Card II TYPE,734.79,0,273.22,0,36.45,0,0,1,0,3,1,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Female,Eastern,RENTED,45,Three Full Years,5,14,7,0,1,1,0,2015,3,18,2017,3,18, Card II TYPE,524.79,0,343.5,0,9.9,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Male,Eastern,RENTED,47,Three Full Years,3,0,4,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,524.79,0,198.08,0,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Female,Northern,RENTED,61,Three Full Years,4,0,17,0,1,1,0,2015,3,18,2017,3,18, Card II TYPE,133.245,0,349.58,0,26.65,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Female,Eastern,BOUGHT,47.8,Three Full Years,4,0,2,0,0,1,0,2015,3,20,2017,3,20, Card II TYPE,111.3,0,319.25,0,503.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Male,Northern,RENTED,39,Three Full Years,9,0,7,1,1,1,0,2015,3,18,2017,3,18, Card II TYPE,524.79,0,363.2,0,22.8,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Male,Eastern,RENTED,52,Three Full Years,4,0,17,1,0,1,0,2015,3,18,2017,3,18, Card II TYPE,56.175,0,355.55,0,65.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Female,Eastern,RENTED,66,Three Full Years,8,5,21,0,0,1,0,2015,3,21,2017,3,21, Card II TYPE,944.265,0,287.88,0,11.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Male,Western,RENTED,35,Three Full Years,4,0,21,0,1,1,0,2015,3,18,2017,3,18, Card II TYPE,106.365,0,362.9,0,27.6,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-718
VALID,PPL,Open,Male,Eastern,RENTED,69,Three Full Years,7,5,22,0,1,1,0,2015,3,20,2017,3,20, Card II TYPE,524.79,0,246.43,0,32.6,0,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Male,Northern,RENTED,55,Three Full Years,3,0,12,0,4,1,0,2015,3,18,2017,3,18, Card II TYPE,944.265,0,354.17,0,71.7,0,11,1,1,3,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,12,-718
VALID,PPL,Open,Female,Western,RENTED,59,Three Full Years,8,5,22,0,8,1,0,2015,3,25,2017,3,25, Card II TYPE,524.79,0,199.45,0,76,0,6,1,3,5,1,0,4,4,1,1,0,0,0,0,3,2,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Female,Northern,RENTED,52,Three Full Years,3,0,4,0,0,0,0,2015,3,24,2017,3,24,None,0,0,205.17,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Male,Eastern,RENTED,53,Three Full Years,6,0,22,0,0,1,0,2015,3,19,2017,3,19,Paper based/Post,734.79,0,277.85,0,47.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-719
VALID,PPL,Open,Female,Eastern,RENTED,58,Three Full Years,7,0,7,0,1,1,0,2015,3,27,2017,3,27, Card II TYPE,755.265,0,136.95,0,28.9,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,-727
VALID,PPL,Open,Male,Eastern,RENTED,56,Three Full Years,4,12,12,0,1,1,0,2015,3,21,2017,3,21, Card II TYPE,734.79,0,233.32,0,3.85,0,11,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Female,Northern,RENTED,52.65,Three Full Years,4,0,21,0,0,1,0,2015,3,20,2017,3,20, Card II TYPE,70.98,0,316.08,0,571.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Female,Northern,BOUGHT,25,Three Full Years,2,0,17,0,2,1,0,2015,3,21,2017,3,21, Card II TYPE,1.89,0,285.6,0,280.6,0,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,MXX,Open,Female,Northern,RENTED,40,Three Full Years,9,0,7,0,0,1,0,2015,3,19,2017,3,19, Card II TYPE,193.935,0,313.92,0,284.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-719
VALID,KLA,Open,Male,Eastern,RENTED,55,Three Full Years,8,5,21,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,944.79,0,239.2,0,36.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Northern,RENTED,44,Three Full Years,4,10,17,0,0,0,0,2015,3,23,2017,3,23,None,0,0,220.25,0,6.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Northern,RENTED,58,Three Full Years,4,5,7,0,0,1,0,2015,3,20,2017,3,20, Card II TYPE,524.79,0,314.1,0,22.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Male,Eastern,RENTED,45.36571429,Three Full Years,3,0,21,0,0,0,0,2015,4,4,2017,4,4,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-734
VALID,PPL,Open,Male,Northern,RENTED,44,Three Full Years,5,10,17,0,0,1,0,2015,3,19,2017,3,19, Card II TYPE,48.72,0,344.38,0,482.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-719
VALID,PPL,Open,Male,Northern,RENTED,35,Three Full Years,2,0,7,1,2,1,0,2015,3,20,2017,3,20, Card II TYPE,48.72,0,320.4,0,87.45,0,11,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PRP,Open,Male,Western,RENTED,56.2,Three Full Years,10,0,17,0,0,1,0,2015,3,20,2017,3,20, Card II TYPE,1984.29,0,315.62,0,240.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Male,Western,RENTED,43.6,Three Full Years,8,0,7,0,0,1,0,2015,3,19,2017,3,19, Card II TYPE,734.79,0,339.82,0,244.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-719
VALID,PPL,Open,Female,Northern,BOUGHT,49.2,Three Full Years,4,0,17,1,2,1,0,2015,3,20,2017,3,20, Card II TYPE,376.845,0,288.35,0,311.1,0,10,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Female,Eastern,BOUGHT,43,Three Full Years,3,0,17,0,0,1,0,2015,3,20,2017,3,20, Card II TYPE,128.625,0,294,0,12.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-720
VALID,PPL,Open,Male,Northern,RENTED,43.8,Three Full Years,6,0,4,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,78.225,0,115.1,0,2.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Female,Western,RENTED,28,Three Full Years,5,8,7,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,1774.29,0,159.87,0,28.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,KLA,Open,Female,Eastern,BOUGHT,55,Three Full Years,3,0,7,0,0,1,0,2015,3,21,2017,3,21, Card II TYPE,2.94,0,283.1,0,324.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Male,Eastern,RENTED,76,Three Full Years,3,0,17,0,2,1,0,2015,3,21,2017,3,21, Card II TYPE,524.79,0,288.02,0,75.05,0,4,1,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Male,Northern,RENTED,57,Three Full Years,8,5,21,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,629.79,0,1.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Female,Southern,RENTED,65,Three Full Years,4,0,22,1,1,1,0,2015,3,22,2017,3,22, Card II TYPE,734.265,0,255.07,0,204.65,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-722
VALID,PPL,Open,Female,Western,RENTED,42.05555556,Three Full Years,3,0,7,0,0,1,0,2015,3,21,2017,3,21, Card II TYPE,734.79,0,261.47,0,43.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Male,Eastern,RENTED,22,Three Full Years,4,0,12,0,0,1,0,2015,3,28,2017,3,28, Card II TYPE,1774.29,0,116.12,0,60.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-728
VALID,PPL,Open,Male,Northern,RENTED,64,Three Full Years,4,6,4,0,2,1,0,2015,3,21,2017,3,21, Card II TYPE,1774.29,0,268.32,0,45.25,0,2,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Female,Northern,BOUGHT,69,Three Full Years,6,5,22,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,308.28,0,72.1,0,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
INVALID,PPL,Open,Female,Northern,RENTED,55,Three Full Years,3,0,12,0,0,1,0,2015,3,21,2017,3,21, Card II TYPE,133.245,0,270.97,0,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Female,Northern,RENTED,55.4,Three Full Years,3,0,7,0,1,1,0,2015,4,1,2017,4,1, Card II TYPE,524.79,0,27.93,0,1.35,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-731
INVALID,PPL,Open,Male,Western,RENTED,40.6,Three Full Years,3,0,2,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,524.79,0,172.58,0,10.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PRP,Open,Male,Eastern,RENTED,52,Three Full Years,2,6,1,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,84.105,0,192.62,0,2.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Northern,RENTED,56,Three Full Years,3,8,17,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,61.74,0,1.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Female,Northern,RENTED,29,Three Full Years,4,0,12,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,524.79,0,221.95,0,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Male,Eastern,RENTED,55.25,Three Full Years,5,14,12,1,1,0,0,2015,3,23,2017,3,23,None,0,0,1.98,0,0,1,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Eastern,RENTED,53.6,Three Full Years,4,10,12,0,1,1,0,2015,3,23,2017,3,23, Card II TYPE,67.305,0,213.83,0,41.25,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Eastern,RENTED,57,Three Full Years,5,10,22,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,734.79,0,218.85,0,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Northern,RENTED,56,Three Full Years,3,0,22,0,0,1,0,2015,3,21,2017,3,21, Card II TYPE,524.79,0,253.38,0,63.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-721
VALID,PPL,Open,Male,Northern,RENTED,23,Three Full Years,3,0,7,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,796.74,0,174.8,0,51.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Male,Northern,BOUGHT,35,Three Full Years,3,0,2,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,269.64,0,176.15,0,40.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Male,Eastern,RENTED,83,Three Full Years,4,0,21,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,524.79,0,230.22,0,89.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Eastern,RENTED,48.2,Three Full Years,3,8,4,0,0,0,0,2015,3,23,2017,3,23,None,0,0,160.07,0,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Female,Eastern,RENTED,57.33333333,Three Full Years,1,10,12,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,734.79,0,210.17,0,24.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Male,Northern,BOUGHT,48,Three Full Years,6,0,17,0,1,1,0,2015,3,28,2017,3,28, Card II TYPE,376.845,0,121.88,0,6.25,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-728
VALID,PPL,Open,Male,Eastern,RENTED,34,Three Full Years,5,12,17,0,1,1,0,2015,3,24,2017,3,24, Card II TYPE,42.42,0,196.85,0,34.85,0,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Female,Eastern,RENTED,57.2,Three Full Years,5,10,22,0,0,1,0,2015,3,23,2017,3,23, Card II TYPE,796.74,0,248,0,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-723
VALID,PPL,Open,Female,Northern,BOUGHT,40.275,Three Full Years,4,0,12,0,1,1,0,2015,3,26,2017,3,26, Card II TYPE,88.725,0,171.83,0,23.55,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,-726
VALID,PPL,Open,Female,Northern,RENTED,66,Three Full Years,2,0,17,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,524.79,0,196.52,0,349.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Female,Northern,RENTED,43,Three Full Years,4,0,4,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,524.79,0,212.47,0,212.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Female,Eastern,RENTED,40,Three Full Years,6,19,17,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,42.42,0,199.38,0,95.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Male,Eastern,RENTED,26,Three Full Years,3,0,7,1,0,1,0,2015,3,24,2017,3,24, Card II TYPE,524.79,0,206.2,0,250.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Male,Eastern,RENTED,27,Three Full Years,1,0,12,0,0,1,0,2015,3,26,2017,3,26, Card II TYPE,524.79,0,143.22,0,12.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-726
VALID,PPL,Closed,Female,Eastern,RENTED,41.2,Three Full Years,4,0,12,1,0,1,0,2015,3,28,2017,3,23, Card II TYPE,734.79,0,79.43,0,16.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-723
VALID,PPL,Open,Female,Eastern,RENTED,45.2,Three Full Years,3,0,4,0,0,0,0,2015,3,27,2017,3,27,None,0,0,150.48,0,425.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-727
VALID,PPL,Open,Female,Northern,RENTED,32,Three Full Years,4,14,4,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,22.365,0,176.83,0,14.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Male,Eastern,RENTED,53.4,Three Full Years,9,0,12,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,734.79,0,172.75,0,159.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Female,Eastern,RENTED,18,Three Full Years,2,0,7,0,0,1,0,2015,3,29,2017,3,29,Paper based/Post,524.79,0,96.92,0,160.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-729
VALID,PPL,Open,Female,Northern,RENTED,66.7,Three Full Years,7,19,22,0,1,1,0,2015,3,24,2017,3,24, Card II TYPE,734.79,0,162.7,0,5.15,0,7,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Female,Eastern,RENTED,48.2,Three Full Years,4,0,2,0,3,1,0,2015,3,27,2017,3,27, Card II TYPE,524.79,0,152.95,0,45.75,0,5,1,3,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,-727
VALID,PPL,Open,Male,Northern,RENTED,39.2,Three Full Years,3,0,4,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,419.79,0,206.2,0,45.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Female,Western,RENTED,40.8,Three Full Years,4,0,4,0,0,1,0,2015,3,24,2017,3,24, Card II TYPE,14.595,0,209.97,0,169.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
VALID,PPL,Open,Female,Western,RENTED,44.72,Three Full Years,1,20,4,0,1,1,0,2015,3,28,2017,3,28, Card II TYPE,944.265,0,121.3,0,218.85,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-728
VALID,PPL,Open,Male,Eastern,RENTED,27,Three Full Years,4,6,21,0,1,1,0,2015,3,26,2017,3,26, Card II TYPE,807.24,0,146,0,32.5,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-726
VALID,PPL,Open,Female,Eastern,BOUGHT,50.2,Three Full Years,2,0,2,0,0,1,0,2015,3,26,2017,3,26, Card II TYPE,1.47,0,161.72,0,133.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-726
VALID,PPL,Open,Male,Northern,RENTED,42,Three Full Years,3,0,12,0,3,1,0,2015,3,28,2017,3,28, Card II TYPE,59.85,0,106.43,0,56.25,0,6,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-728
VALID,PPL,Open,Female,Northern,BOUGHT,29,Three Full Years,2,0,12,0,1,1,0,2015,3,27,2017,3,27, Card II TYPE,88.725,0,144.42,0,162,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-727
VALID,PPL,Open,Female,Northern,RENTED,59,Three Full Years,9,5,21,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,524.79,0,177.2,0,25.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Male,Northern,RENTED,51,Three Full Years,3,0,12,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,734.79,0,200.52,0,23.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Male,Eastern,BOUGHT,53,Three Full Years,5,0,7,0,0,1,0,2015,3,31,2017,3,31, Card II TYPE,2.94,0,42.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-731
VALID,PPL,Open,Female,Northern,RENTED,62,Three Full Years,3,6,7,0,0,1,0,2015,3,28,2017,3,28, Card II TYPE,104.79,0,110.12,0,84.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-728
VALID,PPL,Open,Male,Western,RENTED,59,Three Full Years,6,8,1,0,0,1,0,2015,3,25,2017,3,25, Card II TYPE,944.265,0,192.13,0,27.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-725
VALID,PPL,Open,Male,Eastern,RENTED,81,Three Full Years,3,5,7,0,1,1,0,2015,3,24,2017,3,24, Card II TYPE,61.74,0,221.62,0,90.45,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-724
