"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays"
"4159","VALID","PPL","Open","Male","Northern","BOUGHT",54,"Three Full Years",3,0,12,0,"3",0,2014,3,27,2016,7,24," Card I TYPE",1085,457,1604,1,909,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,-479
"4160","VALID","PWR","Open","Male","Northern","RENTED",39,"Three Full Years",3,0,17,0,"3",0,2013,6,9,2015,7,19,"Paper based/Post",1673,457,1062,1,3395,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,-109
"4161","VALID","PWR","Open","Female","Eastern","RENTED",52,"Three Full Years",5,0,22,1,"3",0,2013,4,4,2015,7,20," Card II TYPE",1638,457,2135,1,1822,0,-52,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,726,-110
"4162","VALID","PWR","Open","Male","Eastern","RENTED",47.2105357143,"Three Full Years",4,0,4,0,"3",0,2013,7,31,2015,7,25," Card II TYPE",1403,457,3165,1,907,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,-115
"4163","VALID","PRP","Open","Female","Northern","BOUGHT",47,"Three Full Years",5,0,12,0,"3",0,2012,2,23,2015,8,3," Card II TYPE",1890,457,1807,1,657,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,-123
"4164","VALID","PMM","Closed","Female","Eastern","BOUGHT",55,"Three Full Years",7,14,12,0,"None",0,2014,4,9,2016,7,21,"None",2035,457,4331,1,311,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,-476
"4165","VALID","PWR","Open","Male","Western","RENTED",81,"Three Full Years",4,13,22,0,"3",0,2012,6,19,2015,8,1," Card II TYPE",1405,457,4048,367,1931,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,-121
"4166","VALID","POP","Open","Female","Eastern","BOUGHT",59,"Three Full Years",7,5,22,0,"3",0,2013,10,23,2016,7,15," Card I TYPE",1696,457,4047,1,2436,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,-470
"4167","VALID","PWR","Open","Male","Northern","RENTED",47.6894848485,"Three Full Years",3,0,7,0,"3",0,2012,6,13,2015,7,6," Card II TYPE",862,457,1854,315,2361,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,-96
"4168","VALID","PMM","Open","Male","Northern","RENTED",72,"Three Full Years",4,0,22,4,"3",0,2014,8,27,2016,8,16," Card II TYPE",1161,457,3483,251,1503,0,-76,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,218,-501
"4169","VALID","MXX","Open","Female","Eastern","RENTED",57,"Three Full Years",6,0,22,2,"3",0,2014,1,31,2016,7,20," Card II TYPE",620,457,1448,354,2890,0,-45,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,424,-475
"4170","VALID","PRS","Open","Male","Northern","RENTED",47,"Three Full Years",8,0,21,0,"3",0,2012,2,2,2015,7,27," Card II TYPE",1428,457,2607,1,3564,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,-117
"4171","VALID","POP","Open","Male","Eastern","RENTED",69,"Three Full Years",4,0,12,0,"3",0,2012,11,14,2015,7,22," Card II TYPE",197,457,3244,630,3867,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,-112
"4172","VALID","PRP","Open","Male","Northern","RENTED",67,"Three Full Years",2,14,21,0,"2",0,2014,2,11,2016,8,2," Card I TYPE",78,457,2401,1,1944,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,-487
"4173","VALID","PMM","Open","Male","Northern","RENTED",47,"Three Full Years",4,0,17,0,"3",0,2013,12,9,2016,8,1," Card II TYPE",235,457,3861,264,1660,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,-486
"4174","VALID","POP","Open","Male","Eastern","RENTED",43,"Three Full Years",6,0,22,0,"3",0,2011,11,25,2015,7,8," Card II TYPE",1957,457,2112,347,3402,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,-98
"4175","VALID","MXX","Open","Male","Northern","RENTED",48,"Three Full Years",5,5,21,4,"1",0,2014,2,12,2016,7,12,"Paper based/Post",585,457,279,809,190,0,-54,3,1,3,0,0,3,3,0,3,0,0,1,1,0,0,0,0,0,0,0,1,413,-467
"4176","VALID","CNN","Open","Male","Northern","RENTED",53.6721666667,"Three Full Years",5,0,17,1,"3",0,2012,8,8,2015,7,14," Card I TYPE",1323,457,248,1,4119,0,-117,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,967,-104
"4177","VALID","PMM","Open","Female","Eastern","RENTED",52,"Three Full Years",4,0,17,0,"3",0,2012,6,19,2015,7,20," Card I TYPE",1694,457,3874,435,2085,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,-110
"4178","VALID","PPL","Open","Female","Western","RENTED",54,"Three Full Years",3,0,21,0,"3",0,2013,11,24,2016,7,19," Card II TYPE",1405,457,2618,117,3600,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,-474
"4179","VALID","PPL","Open","Male","Eastern","BOUGHT",47,"Three Full Years",3,5,22,1,"3",0,2013,9,27,2015,8,31," Card II TYPE",1085,457,3611,156,1713,0,-46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,553,-151
"4180","VALID","MXX","Open","Male","Northern","RENTED",40,"Three Full Years",5,0,7,0,"3",0,2014,1,12,2015,7,20," Card II TYPE",612,457,3285,861,2099,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,-110
"4181","VALID","PRS","Open","Female","Northern","RENTED",76,"Three Full Years",5,14,22,0,"3",0,2011,11,4,2015,7,23," Card II TYPE",1671,457,4251,1,1604,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,-113
"4182","VALID","CNN","Open","Male","Eastern","BOUGHT",33,"Three Full Years",8,0,17,0,"3",0,2013,12,15,2016,7,26," Card II TYPE",982,457,30,1,438,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,-481
"4183","VALID","POP","Open","Female","Eastern","BOUGHT",67,"Three Full Years",1,0,12,1,"3",0,2012,6,8,2015,7,31," Card II TYPE",1696,457,2064,1,1068,0,-75,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1027,-121
"4184","VALID","PWM","Open","Male","Western","BOUGHT",54,"Three Full Years",9,0,22,0,"3",0,2012,5,21,2015,8,4," Card II TYPE",519,457,4228,1,3557,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,-124
"4185","VALID","PRP","Open","Male","Eastern","RENTED",48,"Three Full Years",3,0,17,2,"3",0,2015,4,3,2017,3,6," Card I TYPE",1722,457,3987,108,4238,0,-98,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-706
"4186","VALID","PPL","Open","Female","Northern","RENTED",50,"Three Full Years",3,0,22,1,"3",0,2015,5,25,2017,5,8," Card II TYPE",1118,457,357,1,4087,0,-52,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-55,-768
"4187","VALID","PWM","Open","Male","Northern","RENTED",53,"Three Full Years",5,0,7,0,"3",0,2012,12,21,2015,7,11," Card II TYPE",643,457,3509,1,3056,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,-101
"4188","VALID","POP","Open","Male","Northern","RENTED",64,"Three Full Years",3,8,12,1,"3",0,2012,1,20,2015,7,18," Card II TYPE",20,457,4111,1,830,0,-53,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,-108
"4189","VALID","PWR","Open","Male","Northern","RENTED",53.1982979798,"Three Full Years",5,0,22,0,"3",0,2012,12,28,2015,7,21," Card II TYPE",1642,457,1539,1,1077,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,-111
"4190","VALID","PRP","Open","Female","Western","RENTED",55,"Three Full Years",2,5,17,0,"3",0,2012,1,18,2015,7,5," Card II TYPE",183,457,2868,72,2627,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,-95
"4191","VALID","PMM","Open","Female","Eastern","RENTED",56,"Three Full Years",5,0,22,0,"2",0,2013,12,31,2016,8,2," Card II TYPE",1383,457,2036,83,3141,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,-487
"4192","VALID","PMM","Open","Male","Eastern","RENTED",66,"Three Full Years",4,0,22,0,"3",0,2014,8,27,2016,8,4," Card II TYPE",1402,457,1584,808,3518,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,-489
"4193","VALID","POP","Open","Female","Eastern","RENTED",51,"Three Full Years",4,20,22,0,"3",0,2013,9,25,2015,9,17," Card II TYPE",73,457,2099,1,422,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,-167
"4194","VALID","PWM","Open","Female","Eastern","BOUGHT",38,"Three Full Years",8,5,22,0,"3",0,2012,7,5,2015,7,25," Card II TYPE",113,457,2491,1,3367,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-115
"4195","VALID","PWR","Open","Male","Southern","RENTED",55,"Three Full Years",13,5,21,0,"3",0,2012,8,2,2015,7,21," Card II TYPE",1386,457,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,-111
"4196","VALID","KLA","Open","Male","Western","RENTED",33,"Three Full Years",2,10,17,0,"3",0,2013,3,27,2015,7,7," Card II TYPE",132,457,4617,933,4333,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,-97
"4197","VALID","PWR","Open","Female","Northern","RENTED",33,"Three Full Years",4,6,21,0,"2",0,2013,4,21,2015,8,2," Card II TYPE",1780,457,3758,447,3195,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,-122
"4198","VALID","PWR","Open","Male","Northern","RENTED",55.2827579365,"Three Full Years",4,0,22,0,"3",0,2012,10,12,2015,7,28," Card II TYPE",1412,457,3382,1,2980,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,-118
"4199","VALID","MXX","Open","Female","Eastern","BOUGHT",77,"Three Full Years",5,14,22,0,"3",0,2014,6,15,2016,7,5," Card II TYPE",817,457,2739,320,231,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,-460
"4200","VALID","POP","Open","Female","Eastern","RENTED",61,"Three Full Years",9,0,17,0,"3",0,2011,10,28,2015,8,4," Card II TYPE",73,457,2725,1,2968,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,-124
"4201","VALID","MXX","Open","Female","Eastern","RENTED",54,"Three Full Years",1,0,22,0,"3",0,2013,12,24,2016,7,11,"Paper based/Post",633,457,1845,1,356,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,-466
"4202","VALID","PWR","Open","Female","Western","RENTED",29,"Three Full Years",5,0,4,0,"3",0,2013,5,17,2015,7,7," Card II TYPE",1440,457,1384,1,3650,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,-97
"4203","VALID","PPL","Open","Male","Western","BOUGHT",64,"Three Full Years",2,0,22,3,"3",0,2013,12,19,2016,7,12," Card II TYPE",1085,457,4514,424,2633,0,-63,3,2,1,1,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,471,-467
"4204","VALID","KLA","Open","Female","Northern","RENTED",71,"Three Full Years",2,0,4,5,"3",0,2011,12,11,2017,1,25," Card I TYPE",1398,457,3538,1,1491,0,-88,3,3,2,0,3,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1209,-665
"4205","VALID","POP","Open","Male","Northern","RENTED",71,"Three Full Years",3,0,22,0,"3",0,2012,1,27,2015,7,14," Card II TYPE",86,457,1191,1,3754,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,-104
"4206","VALID","PRP","Open","Male","Eastern","BOUGHT",62,"Three Full Years",2,5,21,2,"3",0,2015,6,18,2017,6,9," Card II TYPE",837,457,4609,729,1741,0,-71,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-799
"4207","VALID","PRR","Open","Female","Western","RENTED",54,"Three Full Years",6,0,22,3,"3",0,2014,1,29,2016,7,8," Card II TYPE",742,457,2379,559,3555,0,-85,3,1,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,426,-463
"4208","VALID","PWR","Open","Female","Western","RENTED",59,"Three Full Years",4,14,17,0,"3",0,2011,12,16,2015,7,26," Card II TYPE",1337,457,1419,1,409,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,-116
"4209","VALID","POP","Open","Male","Eastern","RENTED",33,"Three Full Years",4,0,17,0,"3",0,2013,1,17,2015,7,26," Card II TYPE",184,457,2441,1,2834,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,-116
"4210","VALID","PWR","Open","Female","Northern","RENTED",60,"Three Full Years",7,14,17,1,"3",0,2011,11,9,2015,7,28," Card II TYPE",1179,457,3775,3,2141,0,-41,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1241,-118
"4211","VALID","PRP","Open","Female","Eastern","RENTED",61,"Three Full Years",5,6,22,2,"3",0,2015,5,15,2017,5,12," Card II TYPE",1395,457,521,1,1432,0,-104,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-45,-772
"4212","VALID","PRP","Open","Female","Northern","RENTED",68,"Three Full Years",4,6,22,1,"3",0,2013,5,31,2015,7,28," Card II TYPE",1941,457,1740,1,506,0,-109,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,669,-118
"4213","VALID","PPL","Open","Female","Northern","RENTED",57,"Three Full Years",2,13,22,0,"3",0,2014,4,6,2016,7,27," Card I TYPE",1430,457,1882,247,1824,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,-482
"4214","VALID","PWR","Open","Male","Northern","RENTED",60,"Three Full Years",4,14,21,0,"3",0,2012,7,7,2015,8,4," Card I TYPE",1515,457,2655,1,1867,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,-124
"4215","VALID","PWM","Open","Male","Western","RENTED",34,"Three Full Years",6,0,17,0,"3",0,2011,10,13,2015,7,14," Card II TYPE",333,457,4173,1,3460,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,-104
"4216","VALID","MXX","Open","Male","Eastern","RENTED",46,"Three Full Years",4,5,21,0,"3",0,2011,11,11,2015,7,15," Card II TYPE",638,457,1820,342,3413,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,-105
"4217","VALID","POP","Open","Male","Eastern","RENTED",66,"Three Full Years",4,0,12,0,"3",0,2013,12,5,2016,7,13," Card I TYPE",1966,457,2525,1,1761,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,-468
"4218","VALID","PMM","Open","Male","Eastern","RENTED",55,"Three Full Years",2,5,17,4,"3",0,2014,7,28,2016,7,19," Card II TYPE",44,457,3154,1,3854,0,-98,3,0,4,0,0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,247,-474
"4219","VALID","PWR","Open","Female","Eastern","RENTED",33,"Three Full Years",6,0,12,0,"3",0,2012,1,14,2015,7,29," Card II TYPE",1225,457,3978,1,1666,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,-119
"4220","VALID","PWM","Open","Male","Western","RENTED",45,"Three Full Years",9,0,21,0,"3",0,2011,12,7,2015,7,5," Card II TYPE",400,457,4267,1,2481,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,-95
"4221","VALID","KLA","Open","Male","Northern","RENTED",43,"Three Full Years",4,8,17,0,"3",0,2012,4,24,2015,7,20," Card II TYPE",153,457,3466,1,3324,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,-110
"4222","VALID","PWR","Open","Male","Eastern","RENTED",52.0593506281,"Three Full Years",6,0,22,0,"3",0,2012,10,14,2015,7,21," Card II TYPE",1402,457,2034,1,1306,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,-111
"4223","VALID","KLA","Open","Male","Northern","RENTED",55,"Three Full Years",6,6,17,0,"3",0,2012,5,13,2015,7,30," Card II TYPE",499,457,3240,355,4191,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,-120
"4224","VALID","KLA","Open","Male","Eastern","RENTED",28,"Three Full Years",3,20,12,0,"1",0,2012,3,16,2015,7,28,"Paper based/Post",227,457,3654,1,2590,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,-118
"4225","VALID","PWR","Open","Male","Northern","RENTED",57,"Three Full Years",6,0,22,0,"3",0,2012,12,11,2015,7,23," Card I TYPE",1558,457,1485,274,2466,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,-113
"4226","VALID","PRR","Open","Male","Eastern","RENTED",41,"Three Full Years",9,6,2,1,"3",0,2011,10,22,2015,7,20," Card II TYPE",1947,457,227,1,971,0,-82,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,-110
"4227","VALID","PWM","Open","Female","Northern","RENTED",48,"Three Full Years",6,0,21,0,"3",0,2012,1,31,2015,7,28," Card II TYPE",563,457,2282,1,3664,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,-118
"4228","VALID","PPL","Open","Male","Northern","RENTED",35,"Three Full Years",6,0,17,3,"3",0,2011,11,30,2015,7,28," Card II TYPE",1195,457,2102,99,2005,0,-61,3,1,2,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1220,-118
"4229","VALID","PRS","Open","Male","Eastern","RENTED",55,"Three Full Years",6,0,21,0,"3",0,2011,10,22,2015,7,6," Card II TYPE",1387,457,799,1,3052,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,-96
"4230","VALID","PWR","Open","Female","Northern","RENTED",72,"Three Full Years",6,14,21,0,"3",0,2013,11,20,2016,8,4," Card II TYPE",1521,457,379,1,768,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,-489
"4231","VALID","PRP","Open","Male","Northern","RENTED",61,"Three Full Years",6,0,21,1,"3",0,2012,6,8,2015,8,1,"Paper based/Post",1673,457,652,1,3445,0,-120,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1027,-121
"4232","INVALID","PMM","Open","Female","Northern","RENTED",73,"Three Full Years",5,14,22,1,"3",0,2014,3,21,2016,8,4," Card II TYPE",1435,457,771,1,4113,0,-117,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,374,-489
"4233","VALID","KLA","Open","Female","Eastern","RENTED",43,"Three Full Years",6,0,17,5,"3",0,2012,3,17,2015,8,4," Card II TYPE",371,457,2817,861,3806,0,-88,3,4,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1108,-124
"4234","VALID","PPL","Open","Male","Northern","RENTED",46,"Three Full Years",5,0,12,2,"2",0,2015,7,3,2017,6,8," Card II TYPE",803,457,4498,1,1514,0,-80,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-93,-798
"4235","VALID","PMM","Open","Female","Western","RENTED",56,"Three Full Years",4,0,21,0,"3",0,2014,1,30,2016,7,10," Card II TYPE",193,457,3271,10,2552,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,-465
"4236","VALID","PRS","Open","Male","Northern","RENTED",38,"Three Full Years",6,0,12,0,"3",0,2012,2,7,2015,8,4," Card II TYPE",1390,457,3903,1,1338,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,-124
"4237","VALID","PWM","Open","Female","Northern","RENTED",70,"Three Full Years",4,0,21,0,"3",0,2011,11,14,2015,7,12," Card II TYPE",389,457,3791,1,3292,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,-102
"4238","VALID","PMM","Open","Male","Eastern","RENTED",48,"Three Full Years",5,0,22,1,"3",0,2012,5,2,2015,7,17," Card II TYPE",1403,457,2442,355,1495,0,-77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,-107
"4239","VALID","PRP","Open","Male","Northern","RENTED",62,"Three Full Years",4,0,22,0,"3",0,2013,7,27,2015,7,11," Card II TYPE",1940,457,4049,351,1690,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,-101
"4240","VALID","PMM","Open","Female","Eastern","RENTED",65,"Three Full Years",4,0,17,2,"3",0,2014,1,12,2016,7,29," Card II TYPE",1402,457,886,792,957,0,-81,3,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,443,-484
"4241","VALID","PWR","Open","Female","Eastern","RENTED",53,"Three Full Years",7,5,22,1,"3",0,2013,4,21,2015,7,29," Card II TYPE",1403,457,1034,1,96,0,-43,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,709,-119
"4242","VALID","PMM","Open","Male","Eastern","RENTED",50,"Three Full Years",5,0,17,0,"3",0,2014,9,4,2016,8,22,"Paper based/Post",1259,457,483,1,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,-507
"4243","VALID","PWR","Open","Female","Eastern","RENTED",56,"Three Full Years",6,14,21,0,"3",0,2013,9,7,2016,7,11," Card II TYPE",1377,457,2512,1,1627,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,-466
"4244","VALID","MXX","Open","Female","Eastern","RENTED",70,"Three Full Years",6,14,22,3,"3",0,2012,9,18,2015,7,23," Card II TYPE",324,457,1393,286,3164,0,-78,3,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,927,-113
"4245","VALID","PWR","Open","Female","Western","RENTED",68,"Three Full Years",7,6,17,0,"3",0,2012,11,3,2015,7,24," Card II TYPE",1409,457,415,1,185,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,-114
"4246","VALID","PRR","Open","Male","Eastern","RENTED",62,"Three Full Years",4,0,22,3,"2",0,2011,10,27,2015,7,26,"Paper based/Post",1395,457,2350,909,206,0,-91,3,2,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1253,-116
"4247","VALID","PRP","Open","Male","Northern","RENTED",59,"Three Full Years",6,0,21,0,"3",0,2014,5,23,2016,7,26," Card II TYPE",1979,457,3805,673,3881,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,-481
"4248","VALID","PMM","Open","Male","Eastern","RENTED",53,"Three Full Years",6,0,22,0,"3",0,2014,1,12,2016,7,27," Card II TYPE",1395,457,1311,584,1437,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,-482
"4249","VALID","PWM","Open","Female","Northern","BOUGHT",42,"Three Full Years",4,5,21,0,"3",0,2012,3,29,2015,7,31," Card II TYPE",113,457,3004,124,3885,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,-121
"4250","VALID","PWR","Open","Male","Northern","RENTED",80,"Three Full Years",7,5,22,0,"3",0,2013,6,15,2016,7,10," Card II TYPE",1225,457,3650,698,1941,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,-465
"4251","VALID","PMM","Open","Female","Eastern","RENTED",61,"Three Full Years",8,5,21,0,"3",0,2014,12,10,2016,11,21," Card II TYPE",1395,457,1294,1,3501,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-596
"4252","INVALID","PWR","Open","Female","Eastern","RENTED",63,"Three Full Years",5,0,17,0,"3",0,2013,2,1,2015,7,13," Card II TYPE",1393,457,4063,1,987,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,-103
"4253","VALID","PPL","Open","Female","Northern","RENTED",30,"Three Full Years",7,0,12,0,"3",0,2015,1,10,2017,1,9," Card II TYPE",679,457,3313,83,4159,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-649
"4254","VALID","POP","Open","Male","Eastern","RENTED",73,"Three Full Years",5,14,22,0,"3",0,2012,10,27,2015,7,10," Card II TYPE",1966,457,4081,1,3840,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,-100
"4255","VALID","PWR","Open","Male","Northern","BOUGHT",61,"Three Full Years",7,0,22,0,"3",0,2013,6,18,2015,7,12," Card I TYPE",1176,457,3364,493,2852,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,-102
"4256","VALID","PRS","Open","Female","Northern","RENTED",58,"Three Full Years",5,8,22,9,"3",0,2012,5,26,2015,7,14," Card I TYPE",1044,457,1033,836,2712,0,-46,3,6,3,3,3,2,2,1,2,2,2,0,0,0,0,0,1,0,1,0,0,1039,-104
"4257","VALID","POP","Open","Male","Eastern","BOUGHT",61,"Three Full Years",5,14,17,0,"3",0,2012,10,30,2015,7,24," Card II TYPE",1696,457,832,1,3873,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,-114
