"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB"
"7174","VALID","PPL","Open","Male","Northern","RENTED",44.6,"Three Full Years","3","0","7","0","1","2","0","2015","2","12","2015","2","12"," Card II TYPE",1872,882,8270,1,1573
"7175","VALID","PPL","Open","Female","Eastern","RENTED",58,"Three Full Years","3","0","17","0","0","2","0","2015","2","12","2015","2","12"," Card II TYPE",1872,882,143,62,1712
"7176","VALID","PPL","Open","Female","Eastern","RENTED",49,"Three Full Years","3","0","7","0","2","2","0","2015","2","12","2015","2","12"," Card II TYPE",1244,882,159,347,6072
"7177","VALID","PPL","Open","Female","Eastern","RENTED",29,"Three Full Years","3","17","1","0","7","2","0","2015","2","11","2015","2","11"," Card II TYPE",1377,882,136,892,4754
"7178","VALID","PPL","Open","Male","Eastern","RENTED",26,"Three Full Years","5","0","12","0","8","2","0","2015","2","13","2015","2","13"," Card II TYPE",1219,882,85,315,1503
"7179","VALID","PPL","Open","Female","Southern","RENTED",42.3566666666667,"Three Full Years","4","0","7","0","0","2","0","2015","2","11","2015","2","11"," Card II TYPE",2128,882,8902,426,5940
"7180","VALID","PPL","Open","Female","Western","RENTED",45.3486666666667,"Three Full Years","4","0","12","0","1","2","0","2015","2","28","2015","2","28"," Card II TYPE",1872,882,8664,1,4740
"7181","VALID","KLA","Open","Male","Northern","RENTED",55,"Three Full Years","6","5","22","0","1","2","0","2015","2","13","2015","2","13"," Card II TYPE",2667,882,8875,1,2835
"7182","VALID","PRP","Open","Male","Eastern","RENTED",55,"Three Full Years","6","5","22","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",1872,882,8802,1034,3128
"7183","VALID","PPL","Open","Male","Northern","RENTED",39,"Three Full Years","7","5","17","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",1168,882,8898,401,5193
"7184","VALID","PPL","Open","Female","Northern","RENTED",51,"Three Full Years","3","10","4","0","3","2","0","2015","2","20","2015","2","20"," Card II TYPE",1872,882,8761,1,5000
"7185","VALID","PPL","Open","Female","Northern","RENTED",16,"Three Full Years","3","0","1","0","2","2","0","2015","2","14","2015","2","14"," Card II TYPE",1796,882,55,435,5809
"7186","VALID","PPL","Open","Female","Eastern","RENTED",54,"Three Full Years","5","20","17","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",2968,882,137,1,4488
"7187","VALID","PRP","Open","Female","Western","RENTED",58,"Three Full Years","6","0","12","0","5","2","0","2015","2","13","2015","2","13"," Card II TYPE",495,882,8905,787,2298
"7188","VALID","PPL","Open","Male","Eastern","RENTED",32,"Three Full Years","8","0","17","0","0","2","0","2015","2","12","2015","2","12"," Card II TYPE",1872,882,108,324,2017
"7189","INVALID","PPL","Open","Female","Northern","RENTED",63,"Three Full Years","5","10","12","0","0","2","0","2015","2","17","2015","2","17"," Card II TYPE",1164,882,8721,1,5590
"7190","VALID","PPL","Open","Female","Northern","RENTED",43.627,"Three Full Years","3","0","7","0","1","2","0","2015","2","13","2015","2","13"," Card II TYPE",1168,882,135,1,1127
"7191","VALID","PPL","Open","Female","Northern","RENTED",69,"Three Full Years","4","0","1","0","0","2","0","2015","2","12","2015","2","12"," Card II TYPE",1872,882,123,1,6648
"7192","INVALID","KLA","Open","Male","Northern","RENTED",47,"Three Full Years","3","0","22","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",2019,882,132,1,3265
"7193","VALID","PRP","Open","Female","Eastern","RENTED",50,"Three Full Years","9","9","17","0","1","2","0","2015","2","12","2015","2","12"," Card II TYPE",1872,882,8868,284,4896
"7194","VALID","PRP","Open","Female","Eastern","BOUGHT",35,"Three Full Years","1","12","12","0","3","2","1","2015","2","20","2015","2","20"," Card II TYPE",1427,226,19,302,6588
"7195","INVALID","PPL","Open","Female","Northern","RENTED",62,"Three Full Years","3","0","22","0","3","2","0","2015","2","13","2015","2","13"," Card II TYPE",2128,882,8872,1,2492
"7196","INVALID","PPL","Open","Male","Northern","RENTED",52,"Three Full Years","4","0","17","0","0","2","0","2015","2","19","2015","2","19"," Card II TYPE",1168,882,8848,433,6167
"7197","VALID","PPL","Open","Female","Northern","RENTED",38,"Three Full Years","3","0","12","0","3","2","0","2015","2","13","2015","2","13"," Card II TYPE",1872,882,22,116,2776
"7198","INVALID","PPL","Open","Male","Eastern","RENTED",61,"Three Full Years","1","0","7","0","0","2","0","2015","2","13","2015","2","13"," Card II TYPE",2054,882,8808,1,2867
"7199","VALID","PRP","Open","Female","Northern","RENTED",28,"Three Full Years","6","0","7","0","4","2","0","2015","2","13","2015","2","13"," Card II TYPE",1168,882,173,843,712
"7200","VALID","PPL","Open","Male","Eastern","RENTED",31,"Three Full Years","6","0","7","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",1219,882,8850,273,2089
"7201","VALID","PPL","Open","Female","Eastern","RENTED",44.487,"Three Full Years","4","0","7","0","3","2","0","2015","2","16","2015","2","16"," Card II TYPE",2804,882,8899,1055,3304
"7202","VALID","PPL","Open","Female","Western","RENTED",51,"Three Full Years","6","0","2","0","1","2","0","2015","2","14","2015","2","14"," Card II TYPE",1168,882,72,1,6269
"7203","VALID","PPL","Open","Male","Western","RENTED",71,"Three Full Years","5","0","21","0","3","2","0","2015","2","25","2015","2","25"," Card II TYPE",1872,882,8351,1,4864
"7204","VALID","PPL","Open","Female","Eastern","RENTED",42.1018333333333,"Three Full Years","6","0","7","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",800,882,17,1,1209
"7205","INVALID","PPL","Open","Male","Western","RENTED",63,"Three Full Years","5","0","17","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",1872,882,8900,1,4109
"7206","VALID","PPL","Open","Female","Northern","RENTED",42.2311111111111,"Three Full Years","7","0","7","0","3","2","0","2015","2","19","2015","2","19"," Card II TYPE",809,882,8787,152,6355
"7207","VALID","PPL","Open","Male","Southern","RENTED",62,"Three Full Years","5","0","22","0","0","2","0","2015","2","18","2015","2","18"," Card II TYPE",1872,882,8710,1,4114
"7208","VALID","PPL","Open","Female","Northern","RENTED",46.49,"Three Full Years","3","0","7","0","0","2","0","2015","2","13","2015","2","13"," Card II TYPE",697,882,112,1,3646
"7209","VALID","PPL","Open","Female","Eastern","RENTED",42.7877777777778,"Three Full Years","2","0","4","0","9","2","0","2015","2","19","2015","2","19"," Card II TYPE",2091,882,41,357,3510
"7210","VALID","PPL","Open","Female","Eastern","BOUGHT",47,"Three Full Years","4","20","1","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",1294,882,52,515,6233
"7211","VALID","KLA","Open","Female","Northern","RENTED",41,"Three Full Years","5","6","21","0","2","2","0","2015","2","15","2015","2","15"," Card II TYPE",1870,882,33,1,5497
"7212","VALID","PPL","Open","Female","Northern","RENTED",43,"Three Full Years","6","0","7","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",1872,882,35,1,3524
"7213","VALID","PPL","Closed","Female","Northern","RENTED",34,"Three Full Years","1","0","4","0","2","1","1","2015","2","14","2015","2","14"," Card II TYPE",1255,585,86,188,1363
"7214","VALID","PRP","Open","Male","Eastern","RENTED",36,"Three Full Years","2","0","17","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",1220,882,127,327,5546
"7215","VALID","PPL","Open","Male","Northern","BOUGHT",23,"Three Full Years","6","0","7","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",1225,882,161,464,1294
"7216","INVALID","PPL","Open","Male","Eastern","RENTED",56,"Three Full Years","5","10","21","0","9","2","0","2015","2","15","2015","2","15"," Card II TYPE",1872,882,8873,1,702
"7217","VALID","PPL","Open","Male","Northern","RENTED",31,"Three Full Years","6","14","17","0","4","1","0","2015","2","21","2015","2","21","Paper based/Post",1872,882,8598,1,4586
"7218","VALID","PPL","Open","Female","Northern","RENTED",67,"Three Full Years","6","14","22","0","2","2","0","2015","2","20","2015","2","20"," Card II TYPE",693,882,8810,1,3578
"7219","VALID","PPL","Open","Female","Eastern","RENTED",49,"Three Full Years","4","0","2","0","3","2","0","2015","2","15","2015","2","15"," Card II TYPE",2091,882,8896,286,1557
"7220","VALID","PPL","Open","Male","Northern","RENTED",38.18,"Three Full Years","2","0","7","1","1","1","1","2015","2","19","2015","2","19"," Card II TYPE",1872,602,8484,1,4657
"7221","VALID","PPL","Open","Female","Eastern","RENTED",41.7023333333333,"Three Full Years","3","0","4","0","0","2","0","2015","2","14","2015","2","14"," Card II TYPE",1168,882,8501,1,1827
"7222","INVALID","PPL","Open","Female","Northern","RENTED",26,"Three Full Years","3","0","2","0","1","2","0","2015","2","15","2015","2","15"," Card II TYPE",792,882,8863,1,3014
"7223","VALID","PPL","Open","Male","Eastern","RENTED",44.465,"Three Full Years","3","0","7","0","0","2","0","2015","2","18","2015","2","18"," Card II TYPE",1121,882,8759,316,2224
"7224","VALID","KLA","Open","Male","Eastern","RENTED",54,"Three Full Years","4","0","7","0","0","2","0","2015","2","17","2015","2","17"," Card II TYPE",1492,882,8884,1,1280
"7225","VALID","PPL","Open","Female","Northern","RENTED",46,"Three Full Years","7","0","12","0","0","2","0","2015","2","24","2015","2","24"," Card II TYPE",1872,882,8677,366,6454
"7226","VALID","PPL","Open","Female","Eastern","RENTED",36,"Three Full Years","3","0","22","0","1","2","0","2015","2","16","2015","2","16"," Card II TYPE",1219,882,8854,1,1698
"7227","VALID","PPL","Open","Male","Northern","RENTED",40.3,"Three Full Years","1","0","7","0","0","2","0","2015","2","19","2015","2","19"," Card II TYPE",1872,882,8804,433,6215
"7228","INVALID","PPL","Open","Female","Eastern","RENTED",34,"Three Full Years","3","0","7","1","4","1","1","2015","2","15","2015","2","15"," Card II TYPE",2161,624,75,286,5150
"7229","VALID","PPL","Open","Female","Northern","RENTED",43,"Three Full Years","3","0","12","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",1872,882,45,1,1348
"7230","VALID","PPL","Open","Male","Eastern","RENTED",66,"Three Full Years","5","0","17","0","4","2","0","2015","2","17","2015","2","17"," Card II TYPE",1219,882,8892,1,2113
"7231","VALID","PPL","Open","Male","Eastern","RENTED",53,"Three Full Years","3","13","1","0","2","2","0","2015","2","15","2015","2","15"," Card II TYPE",607,882,8836,1,162
"7232","VALID","PPL","Open","Male","Northern","RENTED",44,"Three Full Years","6","0","21","0","0","2","0","2015","2","16","2015","2","16"," Card II TYPE",1796,882,8882,199,3963
"7233","INVALID","PPL","Open","Male","Eastern","RENTED",61,"Three Full Years","6","18","21","0","0","2","0","2015","2","17","2015","2","17"," Card II TYPE",1872,882,8811,1,4507
"7234","VALID","PPL","Open","Female","Northern","RENTED",42.8466666666667,"Three Full Years","3","0","7","0","2","2","0","2015","2","15","2015","2","15"," Card II TYPE",1911,882,8869,403,5869
"7235","VALID","PPL","Open","Male","Eastern","RENTED",27,"Three Full Years","1","0","7","0","4","1","1","2015","2","15","2015","2","15"," Card II TYPE",800,693,8803,1,5636
"7236","VALID","PPL","Open","Male","Northern","RENTED",38.723,"Three Full Years","3","0","2","0","0","2","0","2015","2","15","2015","2","15"," Card II TYPE",809,882,8886,1,1995
"7237","INVALID","PPL","Open","Female","Northern","RENTED",31,"Three Full Years","6","20","7","0","1","2","0","2015","2","16","2015","2","16"," Card II TYPE",1648,882,8712,1,3952
"7238","VALID","PPL","Open","Female","Northern","RENTED",46.3333333333333,"Three Full Years","2","0","7","0","3","2","0","2015","2","18","2015","2","18","Paper based/Post",1573,882,8809,1,3540
"7239","VALID","PPL","Open","Female","Northern","RENTED",42.9258333333333,"Three Full Years","3","0","12","0","0","2","0","2015","2","17","2015","2","17"," Card II TYPE",809,882,8196,1,6471
"7240","VALID","PPL","Open","Female","Northern","RENTED",53,"Three Full Years","7","10","12","0","1","2","0","2015","2","17","2015","2","17"," Card II TYPE",67,882,10,590,2241
"7241","INVALID","PRP","Open","Female","Eastern","RENTED",43,"Three Full Years","6","0","17","0","0","2","0","2015","2","17","2015","2","17"," Card II TYPE",1220,882,8833,1,1867
"7242","VALID","PPL","Open","Male","Northern","RENTED",38,"Three Full Years","6","0","21","0","0","2","0","2015","2","18","2015","2","18"," Card II TYPE",693,882,8738,1,1151
"7243","VALID","PPL","Open","Male","Northern","RENTED",33,"Three Full Years","3","0","22","0","0","1","1","2015","2","21","2015","2","21"," Card II TYPE",136,489,8757,1,6394
"7244","VALID","PPL","Open","Female","Northern","RENTED",32,"Three Full Years","4","5","1","0","0","2","0","2015","2","20","2015","2","20"," Card II TYPE",800,882,8843,1,3492
"7245","VALID","PPL","Open","Female","Northern","BOUGHT",25,"Three Full Years","2","0","7","0","1","1","1","2015","2","19","2015","2","19"," Card II TYPE",808,560,8890,282,5585
"7246","VALID","PPL","Open","Female","Northern","RENTED",76,"Three Full Years","4","0","12","0","0","2","0","2015","2","19","2015","2","19"," Card II TYPE",1872,882,8534,379,5446
"7247","VALID","PPL","Open","Female","Northern","RENTED",53,"Three Full Years","2","0","22","0","3","2","0","2015","2","18","2015","2","18"," Card II TYPE",1219,882,8837,1,5934
"7248","VALID","PPL","Open","Male","Northern","RENTED",29,"Three Full Years","1","0","7","0","0","2","0","2015","2","19","2015","2","19"," Card II TYPE",1872,882,8733,1,6571
"7249","VALID","PPL","Open","Male","Northern","RENTED",48,"Three Full Years","4","0","22","0","1","2","0","2015","2","20","2015","2","20"," Card II TYPE",1244,882,8778,1,1452
"7250","INVALID","PPL","Open","Female","Northern","RENTED",61,"Three Full Years","3","14","22","0","2","2","0","2015","2","20","2015","2","20"," Card II TYPE",1796,882,8763,1,3530
"7251","VALID","PPL","Open","Male","Eastern","RENTED",60,"Three Full Years","3","5","7","0","0","2","0","2015","2","20","2015","2","20"," Card II TYPE",1168,882,8760,1,2405
"7252","INVALID","PPL","Open","Male","Northern","RENTED",48,"Three Full Years","5","0","17","0","0","2","0","2015","2","18","2015","2","18"," Card II TYPE",809,882,8871,1,6695
"7253","VALID","PRP","Open","Female","Eastern","RENTED",40,"Three Full Years","7","0","22","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",2307,882,8685,1,3344
"7254","VALID","PPL","Open","Female","Eastern","RENTED",48,"Three Full Years","5","0","12","0","2","2","0","2015","2","28","2015","2","28"," Card II TYPE",1872,882,8556,1,4127
"7255","VALID","PPL","Open","Male","Northern","RENTED",35.2,"Three Full Years","2","0","7","0","0","1","1","2015","2","19","2015","2","19"," Card II TYPE",1168,658,8791,286,4244
"7256","VALID","CHC","Open","Female","Northern","RENTED",70,"Three Full Years","4","0","17","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",761,882,8784,271,2815
"7257","VALID","PPL","Open","Female","Eastern","RENTED",30,"Three Full Years","3","0","7","1","1","2","0","2015","2","19","2015","2","19"," Card II TYPE",747,882,8830,418,345
"7258","VALID","PPL","Open","Male","Northern","RENTED",50,"Three Full Years","3","0","12","0","0","2","0","2015","2","21","2015","2","21"," Card II TYPE",1573,882,8749,1,1773
"7259","VALID","KLA","Open","Male","Southern","RENTED",64,"Three Full Years","6","14","17","0","3","2","0","2015","2","19","2015","2","19"," Card II TYPE",2172,882,8785,1,343
"7260","INVALID","PPL","Open","Male","Northern","RENTED",29,"Three Full Years","2","0","22","0","4","1","0","2015","2","19","2015","2","19","Paper based/Post",1562,882,8657,1,6390
"7261","VALID","KLA","Open","Female","Northern","RENTED",44.5875,"Three Full Years","7","0","12","0","0","2","0","2015","2","24","2015","2","24"," Card II TYPE",3167,882,8531,1,3902
"7262","INVALID","PPL","Open","Male","Eastern","RENTED",39.455,"Three Full Years","3","0","7","1","0","1","1","2015","2","20","2015","2","20"," Card II TYPE",1872,380,8827,999,5465
"7263","VALID","PPL","Open","Male","Eastern","RENTED",39.1133333333333,"Three Full Years","1","0","7","0","2","2","0","2015","2","19","2015","2","19"," Card II TYPE",2804,882,8845,1,6486
"7264","VALID","PRP","Open","Male","Western","RENTED",27,"Three Full Years","1","0","17","0","5","2","0","2015","2","20","2015","2","20"," Card II TYPE",333,882,8762,1,3159
"7265","VALID","KLA","Open","Male","Northern","RENTED",38,"Three Full Years","3","0","1","0","3","2","1","2015","2","20","2015","2","20"," Card II TYPE",2804,145,15,1,5471
"7266","VALID","PPL","Open","Female","Northern","RENTED",41.9083333333333,"Three Full Years","3","0","1","0","2","2","0","2015","2","22","2015","2","22"," Card II TYPE",760,882,8704,1,723
"7267","INVALID","PPL","Open","Male","Northern","RENTED",39,"Three Full Years","7","6","7","0","0","2","0","2015","2","20","2015","2","20"," Card II TYPE",809,882,8893,1,2758
"7268","VALID","PPL","Open","Male","Eastern","RENTED",52,"Three Full Years","3","0","7","0","1","2","0","2015","2","21","2015","2","21"," Card II TYPE",1641,882,8866,140,4412
"7269","VALID","PPL","Open","Male","Eastern","BOUGHT",40.6835714285714,"Three Full Years","3","0","7","0","1","2","0","2015","2","20","2015","2","20"," Card II TYPE",1462,882,8891,459,1324
"7270","VALID","PPL","Open","Female","Eastern","BOUGHT",27,"Three Full Years","2","2","12","0","0","2","0","2015","2","20","2015","2","20"," Card II TYPE",1230,882,8535,212,5181
"7271","VALID","PPL","Open","Female","Northern","RENTED",41.6625,"Three Full Years","4","0","12","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",1872,882,8537,1,3237
"7272","INVALID","PPL","Open","Female","Eastern","RENTED",38,"Three Full Years","3","0","12","1","0","1","1","2015","2","20","2015","2","20"," Card II TYPE",1121,326,8511,1,864
"7273","VALID","PPL","Open","Male","Northern","RENTED",39.6888235294118,"Three Full Years","4","0","1","0","1","2","0","2015","2","20","2015","2","20"," Card II TYPE",809,882,18,747,4673
"7274","INVALID","PPL","Open","Female","Northern","RENTED",64,"Three Full Years","4","0","22","0","0","2","0","2015","2","21","2015","2","21"," Card II TYPE",1911,882,8652,1,5425
"7275","VALID","PPL","Open","Female","Northern","RENTED",58,"Three Full Years","3","19","4","0","0","2","0","2015","2","24","2015","2","24"," Card II TYPE",1872,882,8739,1,1563
"7276","VALID","KLA","Open","Male","Eastern","RENTED",40,"Three Full Years","1","13","12","1","3","2","0","2015","2","20","2015","2","20"," Card II TYPE",2125,882,24,92,6673
"7277","VALID","PPL","Open","Female","Northern","RENTED",42,"Three Full Years","4","0","12","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",1872,882,8839,482,418
"7278","VALID","PPL","Open","Female","Northern","RENTED",36,"Three Full Years","6","0","17","0","1","2","0","2015","2","20","2015","2","20"," Card II TYPE",1168,882,8751,1,6305
"7279","VALID","PPL","Open","Male","Northern","RENTED",45,"Three Full Years","5","18","7","0","2","2","0","2015","2","24","2015","2","24"," Card II TYPE",1168,882,8741,1,1179
"7280","VALID","MXX","Open","Female","Northern","RENTED",26,"Three Full Years","7","0","12","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",831,882,8666,1,141
"7281","VALID","KLA","Open","Male","Northern","RENTED",39,"Three Full Years","1","0","22","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",3167,882,8656,140,6563
"7282","VALID","PPL","Open","Male","Northern","RENTED",26,"Three Full Years","3","0","2","0","1","2","0","2015","2","21","2015","2","21"," Card II TYPE",2804,882,8796,1,595
"7283","VALID","PPL","Open","Female","Western","RENTED",41.6701666666667,"Three Full Years","3","0","7","0","1","2","0","2015","2","21","2015","2","21"," Card II TYPE",2307,882,8701,1,471
"7284","VALID","PPL","Open","Female","Western","RENTED",35,"Three Full Years","7","0","17","0","0","2","0","2015","2","21","2015","2","21"," Card II TYPE",1364,882,8693,1,5338
"7285","VALID","PPL","Open","Male","Northern","RENTED",53,"Three Full Years","7","0","21","0","1","2","0","2015","2","26","2015","2","26"," Card II TYPE",136,882,8711,1,4469
"7286","VALID","PPL","Open","Male","Northern","RENTED",50,"Three Full Years","1","8","21","1","0","1","1","2015","2","21","2015","2","21"," Card II TYPE",2307,701,8772,1,812
"7287","VALID","PPL","Open","Male","Eastern","RENTED",61,"Three Full Years","6","9","21","0","7","2","0","2015","2","24","2015","2","24"," Card II TYPE",2804,882,8377,1,361
"7288","VALID","PPL","Open","Female","Eastern","RENTED",55,"Three Full Years","2","0","12","0","1","2","0","2015","2","21","2015","2","21"," Card II TYPE",1755,882,8815,1,3176
"7289","VALID","PPL","Open","Female","Northern","RENTED",20,"Three Full Years","5","0","7","0","0","2","0","2015","2","21","2015","2","21"," Card II TYPE",1872,882,8720,140,1696
"7290","VALID","PPL","Open","Female","Eastern","RENTED",20,"Three Full Years","4","0","12","0","0","2","0","2015","2","21","2015","2","21"," Card II TYPE",1912,882,8723,1,6196
"7291","INVALID","PPL","Open","Female","Eastern","BOUGHT",33,"Three Full Years","4","0","12","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",904,882,8686,1,5529
"7292","VALID","PPL","Open","Male","Eastern","BOUGHT",44.5175,"Three Full Years","2","0","7","1","6","1","1","2015","2","22","2015","2","22"," Card II TYPE",1455,511,8846,892,6688
"7293","VALID","PPL","Open","Female","Northern","RENTED",47,"Three Full Years","4","9","7","0","3","2","0","2015","2","21","2015","2","21"," Card II TYPE",2307,882,8840,1,5290
"7294","VALID","PPL","Open","Female","Northern","RENTED",42.4066666666667,"Three Full Years","3","0","1","1","2","2","0","2015","2","22","2015","2","22"," Card II TYPE",2307,882,8793,1,525
"7295","VALID","PPL","Open","Female","Eastern","RENTED",38.74,"Three Full Years","4","0","12","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",2307,882,8758,1,6680
"7296","VALID","PPL","Open","Male","Eastern","RENTED",42.4666666666667,"Three Full Years","2","0","7","0","0","1","1","2015","2","22","2015","2","22"," Card II TYPE",2307,648,8792,1,4022
"7297","VALID","PPL","Open","Female","Northern","RENTED",19,"Three Full Years","3","0","4","0","3","1","0","2015","2","25","2015","2","25"," Card II TYPE",1648,882,8665,1,3373
"7298","VALID","PPL","Open","Female","Northern","RENTED",42.5933333333333,"Three Full Years","3","0","1","0","2","2","0","2015","2","22","2015","2","22"," Card II TYPE",1471,882,8774,1,302
"7299","VALID","PRP","Open","Female","Northern","BOUGHT",41.7266666666667,"Three Full Years","4","0","12","1","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",1418,882,8591,1,6331
"7300","VALID","PPL","Open","Female","Northern","RENTED",40.3758333333333,"Three Full Years","4","0","12","0","0","2","0","2015","2","22","2015","2","22"," Card II TYPE",1648,882,8832,1,4617
"7301","VALID","PPL","Open","Male","Northern","RENTED",62,"Three Full Years","6","0","17","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1796,882,8729,1,6245
"7302","INVALID","PPL","Open","Male","Eastern","RENTED",53,"Three Full Years","3","10","12","1","1","2","0","2015","2","24","2015","2","24"," Card II TYPE",2128,882,8553,1,2650
"7303","VALID","PPL","Open","Male","Northern","RENTED",44.2535,"Three Full Years","4","0","7","0","0","2","0","2015","2","26","2015","2","26"," Card II TYPE",1872,882,8542,1,5703
"7304","VALID","PPL","Open","Female","Northern","RENTED",51,"Three Full Years","3","10","7","0","2","1","1","2015","2","23","2015","2","23"," Card II TYPE",2804,45,8841,1,1059
"7305","VALID","PPL","Open","Male","Western","RENTED",58,"Three Full Years","5","0","22","0","1","2","0","2015","2","24","2015","2","24"," Card II TYPE",1327,882,8168,1,6627
"7306","VALID","PPL","Open","Female","Eastern","RENTED",64,"Three Full Years","7","20","7","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",2307,882,8659,1,2557
"7307","VALID","PPL","Open","Male","Eastern","RENTED",24,"Three Full Years","5","0","17","0","0","1","0","2015","2","25","2015","2","25"," Card II TYPE",1872,882,8695,1,4343
"7308","INVALID","PPL","Open","Male","Northern","RENTED",44.8995833333333,"Three Full Years","2","0","7","0","4","1","0","2015","2","24","2015","2","24"," Card II TYPE",3166,882,8676,1,4111
"7309","VALID","PPL","Open","Male","Northern","BOUGHT",42.962,"Three Full Years","3","0","7","0","0","2","0","2015","2","23","2015","2","23"," Card II TYPE",1434,882,8694,1,6053
"7310","INVALID","PPL","Open","Female","Eastern","RENTED",38,"Three Full Years","2","0","7","0","10","2","0","2015","2","24","2015","2","24"," Card II TYPE",136,882,8679,317,5207
"7311","VALID","PPL","Open","Female","Eastern","RENTED",45.8616666666667,"Three Full Years","2","0","12","0","5","2","0","2015","2","24","2015","2","24"," Card II TYPE",1872,882,8755,1,3279
"7312","VALID","PPL","Open","Male","Northern","RENTED",70,"Three Full Years","6","14","22","0","5","2","0","2015","2","25","2015","2","25"," Card II TYPE",1872,882,8561,1,4592
"7313","VALID","PRP","Open","Female","Eastern","RENTED",49,"Three Full Years","3","18","17","0","2","2","0","2015","2","26","2015","2","26"," Card II TYPE",1220,882,8775,1,2036
"7314","VALID","PRP","Open","Female","Eastern","BOUGHT",45.1306666666667,"Three Full Years","6","0","12","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",362,882,8611,1,2475
"7315","INVALID","PPL","Open","Female","Eastern","RENTED",25,"Three Full Years","4","0","22","0","0","2","0","2015","2","28","2015","2","28"," Card II TYPE",2307,882,8584,1,57
"7316","VALID","PRP","Open","Male","Northern","RENTED",44.0746666666667,"Three Full Years","3","0","7","0","5","2","0","2015","2","24","2015","2","24"," Card II TYPE",1305,882,8814,371,1501
"7317","VALID","PPL","Open","Female","Eastern","RENTED",36.7,"Three Full Years","3","0","4","0","2","2","0","2015","2","25","2015","2","25"," Card II TYPE",1253,882,8807,1,5316
"7318","VALID","PPL","Open","Female","Eastern","RENTED",98,"Three Full Years","5","0","22","0","0","1","0","2015","2","25","2015","2","25"," Card II TYPE",1872,882,8706,1,1224
"7319","VALID","PPL","Open","Female","Eastern","RENTED",34,"Three Full Years","4","0","4","0","0","2","0","2015","2","25","2015","2","25"," Card II TYPE",2307,882,8662,1,3029
"7320","VALID","PPL","Open","Female","Eastern","RENTED",47,"Three Full Years","4","0","21","0","0","2","0","2015","2","25","2015","2","25"," Card II TYPE",2307,882,8782,2,4047
"7321","VALID","PPL","Open","Female","Northern","RENTED",36.978,"Three Full Years","4","0","4","0","0","2","0","2015","2","25","2015","2","25"," Card II TYPE",2307,882,8744,1,3884
"7322","INVALID","PPL","Open","Male","Northern","RENTED",36,"Three Full Years","4","0","12","0","1","2","0","2015","2","24","2015","2","24"," Card II TYPE",1872,882,8715,1,6356
"7323","INVALID","PPL","Open","Female","Northern","RENTED",38.4383333333333,"Three Full Years","4","0","4","0","0","2","0","2015","2","25","2015","2","25"," Card II TYPE",2307,882,8619,1,4876
"7324","VALID","PPL","Open","Female","Eastern","RENTED",37,"Three Full Years","3","13","4","0","1","2","0","2015","2","25","2015","2","25"," Card II TYPE",1872,882,8717,768,5113
"7325","VALID","PPL","Open","Female","Northern","RENTED",39.9625,"Three Full Years","4","0","1","0","1","2","0","2015","3","1","2015","3","1"," Card II TYPE",2307,882,8504,1,5681
"7326","VALID","PPL","Open","Male","Northern","BOUGHT",43.077,"Three Full Years","3","0","7","0","0","2","0","2015","3","1","2015","3","1"," Card II TYPE",1408,882,8660,1,4981
"7327","VALID","PPL","Open","Female","Eastern","RENTED",53,"Three Full Years","2","9","1","0","3","1","0","2015","3","10","2015","3","10"," Card II TYPE",1872,882,8447,1,1048
"7328","VALID","PPL","Open","Male","Northern","BOUGHT",38.1266666666667,"Three Full Years","3","0","2","0","1","2","0","2015","2","25","2015","2","25"," Card II TYPE",1455,882,8651,378,859
"7329","VALID","PPL","Open","Male","Northern","RENTED",58,"Three Full Years","4","9","22","0","0","2","0","2015","2","25","2015","2","25"," Card II TYPE",849,882,8728,1,5443
