,Unnamed: 0,Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport.ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems.EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
3920,3921,VALID,KLA,Open,Male,Northern,RENTED,51.0,Three Full Years,7,6,22,2,3,0,2012,1,31,2015,7,11, Card II TYPE,1558,457,2977,1,2296,0,-52,3,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1154,-101
3921,3922,VALID,PPL,Open,Female,Western,RENTED,62.0,Three Full Years,6,5,12,0,3,0,2011,10,26,2015,7,11, Card II TYPE,1409,457,1723,218,1815,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,-101
3922,3923,VALID,CNN,Open,Male,Western,RENTED,60.0,Three Full Years,5,0,17,1,3,0,2012,8,7,2015,7,16, Card II TYPE,1129,457,4326,1,4072,0,-104,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,968,-106
3923,3924,VALID,PMM,Open,Female,Eastern,RENTED,50.0,Three Full Years,6,0,17,0,3,0,2014,1,9,2016,8,4, Card II TYPE,1555,457,2446,1,977,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,-489
3924,3925,VALID,PWR,Open,Male,Eastern,BOUGHT,47.5303846154,Three Full Years,3,0,7,0,3,0,2013,2,26,2015,7,11, Card II TYPE,1085,457,4600,1,1621,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,-101
3925,3926,VALID,PMM,Open,Female,Northern,RENTED,55.0,Three Full Years,3,0,22,0,3,0,2012,2,20,2015,7,6, Card I TYPE,1423,457,966,1,588,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,-96
3926,3927,VALID,PWR,Open,Female,Eastern,RENTED,56.0,Three Full Years,6,5,21,0,3,0,2011,10,28,2015,7,21, Card II TYPE,1115,457,3755,160,2074,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,-111
3927,3928,VALID,PMM,Open,Male,Northern,RENTED,67.0,Three Full Years,8,14,22,0,3,0,2011,10,4,2015,7,21, Card II TYPE,1145,457,3757,1,1694,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,-111
3928,3929,VALID,PWR,Open,Male,Northern,BOUGHT,79.0,Three Full Years,5,14,22,2,3,0,2013,4,25,2015,7,27, Card II TYPE,1175,457,3218,1,4186,0,-105,3,0,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,705,-117
3929,3930,VALID,PRS,Open,Male,Eastern,BOUGHT,47.0,Three Full Years,6,0,7,0,3,0,2012,4,7,2015,7,27, Card I TYPE,1085,457,4091,166,2045,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,-117
3930,3931,VALID,PWR,Open,Female,Northern,BOUGHT,68.0,Three Full Years,4,0,21,1,3,0,2012,9,30,2015,7,28, Card I TYPE,1176,457,1208,1,1237,0,-77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,-118
3931,3932,VALID,POP,Open,Male,Eastern,BOUGHT,51.0,Three Full Years,8,14,17,0,3,0,2012,6,14,2015,7,5, Card II TYPE,1848,457,1458,1,880,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,-95
3932,3933,VALID,POP,Open,Female,Western,RENTED,69.0,Three Full Years,4,14,12,0,3,0,2012,1,16,2015,7,19, Card II TYPE,1971,457,2501,1,380,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,-109
3933,3934,VALID,PRR,Open,Male,Northern,BOUGHT,49.0,Three Full Years,4,0,12,0,3,0,2012,7,21,2015,7,26, Card I TYPE,1176,457,2449,517,2788,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,-116
3934,3935,VALID,PRS,Open,Female,Eastern,RENTED,50.0,Three Full Years,6,0,22,0,3,0,2011,12,12,2015,7,9, Card II TYPE,1772,457,1585,1,762,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,-99
3935,3936,VALID,PWM,Open,Female,Northern,BOUGHT,58.0,Three Full Years,4,18,22,0,3,0,2012,4,7,2015,7,16, Card II TYPE,583,457,3031,902,4149,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,-106
3936,3937,VALID,PWR,Open,Male,Northern,RENTED,52.332258658,Three Full Years,6,0,22,0,3,0,2011,10,7,2015,7,26, Card II TYPE,1113,457,3441,1,737,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,-116
3937,3938,VALID,KLA,Open,Female,Western,RENTED,46.4567857143,Three Full Years,3,0,7,1,3,0,2012,1,20,2015,8,3, Card II TYPE,132,457,4200,219,4279,0,-33,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,-123
3938,3939,VALID,PWR,Open,Male,Eastern,BOUGHT,58.0,Three Full Years,7,19,12,0,3,0,2012,3,6,2015,7,25, Card II TYPE,913,457,1972,1,1182,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,-115
3939,3940,VALID,PRS,Open,Female,Northern,RENTED,57.0,Three Full Years,5,5,21,0,3,0,2012,2,14,2015,7,22, Card I TYPE,1390,457,1227,1,1254,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,-112
3940,3941,VALID,PMM,Open,Female,Eastern,BOUGHT,52.0,Full Year Plus 3 Months,4,0,22,0,3,0,2012,10,30,2015,7,20, Card II TYPE,1990,457,1114,545,2860,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,-110
3941,3942,VALID,POP,Open,Female,Eastern,RENTED,39.0,Three Full Years,4,5,21,0,2,2,2012,4,3,2015,7,27,Paper based/Post,2,390,1092,1,790,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,-117
3942,3943,VALID,KLA,Open,Female,Western,RENTED,51.0,Three Full Years,3,5,17,0,3,0,2012,10,3,2015,7,26, Card II TYPE,273,457,2220,630,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,-116
3943,3944,VALID,PRP,Closed,Female,Eastern,RENTED,54.0,Three Full Years,4,20,21,1,2,0,2014,1,5,2016,7,5, Card II TYPE,1966,457,1955,761,3848,0,-34,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,450,-460
3944,3945,VALID,PWM,Open,Male,Western,BOUGHT,51.3375952381,Three Full Years,6,0,21,0,3,0,2012,6,27,2015,7,18, Card II TYPE,113,457,4202,1,3412,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,-108
3945,3946,VALID,POP,Open,Female,Eastern,RENTED,55.0,Three Full Years,7,5,22,0,3,0,2011,11,10,2016,7,11, Card II TYPE,1628,457,2843,1,3556,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,-466
3946,3947,VALID,KLA,Open,Female,Western,RENTED,52.0,Three Full Years,6,0,21,0,3,0,2011,12,19,2015,7,19, Card II TYPE,1405,457,4139,1,2812,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,-109
3947,3948,VALID,PRS,Open,Female,Northern,RENTED,38.0,Three Full Years,6,0,22,0,3,0,2011,12,3,2015,7,18, Card II TYPE,1424,457,2181,767,3510,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,-108
3948,3949,VALID,KLA,Open,Female,Eastern,RENTED,57.0,Three Full Years,5,0,21,1,3,0,2011,10,11,2016,7,14, Card II TYPE,1399,457,2288,1,2189,0,-96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,-469
3949,3950,VALID,PWR,Open,Male,Eastern,BOUGHT,48.549,Three Full Years,3,0,7,0,3,0,2012,7,21,2015,8,1, Card II TYPE,1085,457,1088,1,2806,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,-121
3950,3951,VALID,PMM,Open,Male,Eastern,RENTED,42.0,Three Full Years,3,0,21,0,2,0,2011,11,16,2015,8,2, Card I TYPE,1111,457,4162,603,2582,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,-122
3951,3952,VALID,PMM,Open,Male,Eastern,RENTED,24.0,Full Year Plus 3 Months,6,0,22,0,3,0,2014,8,7,2015,10,7, Card II TYPE,1532,457,1107,1,3755,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,-187
3952,3953,VALID,POP,Open,Male,Eastern,RENTED,70.0,Three Full Years,7,6,17,0,3,0,2011,11,22,2015,7,9, Card II TYPE,1947,457,2545,1,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,-99
3953,3954,VALID,PWM,Open,Male,Northern,BOUGHT,47.6515538847,Three Full Years,3,0,4,0,3,0,2013,2,1,2015,7,10, Card II TYPE,533,457,2947,1,3060,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,-100
3954,3955,VALID,KLA,Open,Male,Northern,BOUGHT,44.0,Three Full Years,4,13,22,0,3,0,2013,7,12,2015,7,14, Card I TYPE,485,457,3315,1,4162,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,-104
3955,3956,VALID,PWR,Open,Male,Eastern,RENTED,67.0,Three Full Years,3,0,12,0,3,0,2013,3,8,2015,7,17, Card II TYPE,1535,457,3153,1,2062,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,-107
3956,3957,VALID,POP,Open,Male,Western,BOUGHT,53.618,Three Full Years,5,0,22,0,3,0,2013,5,11,2015,7,7, Card II TYPE,1696,457,2660,1,767,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,-97
3957,3958,VALID,MXX,Open,Male,Eastern,RENTED,52.7496666667,Three Full Years,7,0,21,2,3,0,2011,10,1,2015,7,31, Card II TYPE,598,457,794,1,4233,0,-76,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1279,-121
3958,3959,VALID,MXX,Open,Male,Eastern,BOUGHT,51.0,Three Full Years,6,0,21,2,2,0,2012,7,17,2015,7,28,Paper based/Post,521,457,2889,24,4089,0,-56,3,2,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,988,-118
3959,3960,VALID,POP,Open,Male,Eastern,BOUGHT,56.0,Three Full Years,3,0,22,0,3,0,2012,11,10,2015,7,23, Card II TYPE,1830,457,3819,1,2351,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,-113
3960,3961,VALID,PWM,Open,Female,Eastern,RENTED,45.0,Three Full Years,6,5,21,0,3,0,2012,2,10,2015,7,30, Card I TYPE,312,457,1751,1,3400,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,-120
3961,3962,VALID,PRR,Open,Male,Northern,RENTED,65.0,Three Full Years,4,0,22,0,2,0,2012,2,23,2015,8,2, Card II TYPE,1979,457,2111,427,2827,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,-122
3962,3963,VALID,PRS,Open,Male,Eastern,RENTED,52.0,Three Full Years,8,0,17,0,3,0,2012,3,8,2015,7,25, Card II TYPE,1547,457,2557,1,448,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,-115
3963,3964,VALID,KLA,Open,Male,Northern,RENTED,42.0,Three Full Years,4,0,17,0,3,0,2011,12,16,2015,7,19, Card II TYPE,159,457,2439,1,2902,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,-109
3964,3965,VALID,PWR,Open,Female,Eastern,RENTED,60.0,Three Full Years,9,5,22,0,3,0,2011,11,4,2015,7,9, Card II TYPE,1125,457,655,1,3007,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,-99
3965,3966,VALID,KLA,Open,Male,Northern,BOUGHT,49.0,Full Year Plus 3 Months,5,6,21,0,3,0,2014,3,22,2015,10,21, Card II TYPE,1928,457,4052,1,2542,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,-201
3966,3967,VALID,PWR,Open,Male,Northern,RENTED,70.0,Three Full Years,8,5,22,0,3,0,2011,10,31,2015,7,23, Card II TYPE,1301,457,1613,1,1063,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,-113
3967,3968,VALID,POP,Open,Female,Northern,BOUGHT,61.0,Three Full Years,7,14,17,1,3,0,2012,7,3,2015,7,31, Card II TYPE,1888,457,3472,1,4168,0,-73,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,-121
3968,3969,VALID,PWR,Open,Female,Western,BOUGHT,56.0,Three Full Years,6,0,17,5,3,0,2012,7,7,2015,7,29, Card II TYPE,1085,457,1320,1,2927,0,-81,3,2,3,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,998,-119
3969,3970,VALID,POP,Open,Male,Northern,BOUGHT,55.0,Three Full Years,4,0,22,0,3,0,2013,7,21,2015,7,7, Card II TYPE,1696,457,3962,1,2071,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,-97
3970,3971,VALID,PWR,Open,Male,Western,RENTED,51.1587777778,Three Full Years,4,0,12,0,2,0,2012,2,7,2015,7,31, Card II TYPE,1132,457,635,1,1890,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,-121
3971,3972,VALID,MXX,Open,Female,Eastern,RENTED,68.0,Three Full Years,13,14,22,0,3,0,2011,10,10,2015,7,23, Card II TYPE,826,457,4055,705,3568,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,-113
3972,3973,VALID,PRS,Open,Male,Eastern,RENTED,64.0,Three Full Years,6,14,22,0,3,0,2011,10,13,2015,7,26, Card II TYPE,1392,457,1161,1,3914,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,-116
3973,3974,VALID,KLA,Closed,Male,Western,RENTED,48.2217142857,Three Full Years,4,0,17,2,2,0,2011,12,31,2015,7,31, Card II TYPE,149,457,4617,933,4333,0,-84,4,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1189,-121
3974,3975,VALID,PPL,Open,Male,Eastern,RENTED,40.0,Three Full Years,7,19,22,1,3,0,2011,11,19,2015,7,19, Card II TYPE,1403,457,2867,1,1236,0,-91,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,-109
3975,3976,VALID,PWM,Open,Female,Eastern,RENTED,61.0,Three Full Years,12,5,12,4,3,0,2011,11,16,2015,7,18, Card II TYPE,404,457,3763,1,3019,0,-72,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1234,-108
3976,3977,VALID,PWR,Open,Female,Northern,RENTED,48.0,Full Year Plus 3 Months,5,20,21,0,3,0,2013,1,26,2015,7,23, Card II TYPE,1184,457,988,1,926,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,-113
3977,3978,VALID,POP,Open,Male,Northern,BOUGHT,57.0,Three Full Years,3,13,17,0,3,0,2012,6,15,2015,7,20, Card II TYPE,1992,457,1396,1,3729,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,-110
3978,3979,VALID,PRS,Open,Male,Eastern,BOUGHT,58.0,Three Full Years,3,6,12,1,3,0,2012,2,24,2015,7,21, Card II TYPE,1085,457,3171,1,263,0,-44,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1131,-111
3979,3980,VALID,PMM,Open,Male,Eastern,RENTED,68.0,Three Full Years,6,14,22,1,3,0,2011,10,20,2015,7,30, Card II TYPE,1221,457,890,1,2568,0,-34,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,-120
3980,3981,VALID,PWR,Open,Female,Western,BOUGHT,56.0,Three Full Years,4,12,22,0,3,0,2013,5,14,2015,8,4, Card II TYPE,1085,457,4001,1,635,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,-124
3981,3982,VALID,MXX,Open,Female,Western,RENTED,62.0,Three Full Years,12,5,21,0,3,0,2011,11,7,2015,8,1, Card II TYPE,559,457,4245,243,2851,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,-121
3982,3983,VALID,POP,Open,Female,Eastern,BOUGHT,43.0,Three Full Years,6,10,22,0,3,0,2013,10,2,2015,9,10, Card II TYPE,1696,457,4034,1,1636,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,-160
3983,3984,VALID,PPL,Open,Male,Eastern,RENTED,50.0,Full Year Plus 3 Months,10,14,17,0,3,0,2015,2,14,2016,4,15, Card II TYPE,1290,457,2360,1,975,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-380
3984,3985,VALID,PRP,Open,Female,Eastern,BOUGHT,31.0,Full Year Plus 3 Months,3,5,7,0,3,0,2012,11,23,2015,11,1, Card II TYPE,1109,457,4011,872,3716,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,-211
3985,3986,VALID,PWR,Open,Male,Northern,RENTED,72.0,Three Full Years,1,0,17,0,3,0,2011,10,18,2015,7,22, Card II TYPE,2010,457,1248,374,2614,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,-112
3986,3987,VALID,PWM,Open,Female,Northern,RENTED,57.0,Three Full Years,6,0,21,1,3,0,2011,10,27,2015,7,30, Card II TYPE,1972,457,3533,1,1835,0,-73,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,-120
3987,3988,VALID,PRS,Open,Male,Eastern,RENTED,40.0,Three Full Years,4,5,21,5,3,0,2011,10,24,2015,7,5,Paper based/Post,1383,457,4231,1,1971,0,-68,3,5,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1256,-95
3988,3989,VALID,PPL,Open,Male,Eastern,RENTED,41.0,Three Full Years,7,9,22,4,3,0,2015,6,16,2017,6,16, Card II TYPE,1437,457,42,498,2685,0,-65,2,3,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,-76,-806
3989,3990,VALID,PPL,Open,Male,Eastern,RENTED,69.0,Three Full Years,6,5,21,0,3,0,2011,10,28,2015,7,15, Card II TYPE,1399,457,2403,225,915,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,-105
3990,3991,VALID,PPL,Open,Female,Eastern,BOUGHT,58.0,Full Year Plus 3 Months,4,5,17,0,3,0,2012,1,6,2015,7,12, Card II TYPE,913,457,1541,1,275,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,-102
3991,3992,VALID,POP,Open,Female,Northern,BOUGHT,60.0,Three Full Years,5,0,21,0,3,0,2012,7,1,2015,7,26, Card II TYPE,1696,457,3632,1,1333,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,-116
3992,3993,VALID,PWR,Open,Male,Eastern,BOUGHT,61.0,Three Full Years,6,5,22,0,3,0,2013,8,18,2015,7,26, Card II TYPE,1085,457,3025,1,3624,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,-116
3993,3994,VALID,PWR,Open,Male,Northern,BOUGHT,67.0,Three Full Years,4,14,22,0,3,0,2013,2,6,2015,8,3, Card II TYPE,1175,457,818,1,3646,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,-123
3994,3995,VALID,PRS,Open,Male,Eastern,RENTED,58.0,Three Full Years,7,14,12,0,3,0,2011,10,23,2015,7,19, Card II TYPE,1392,457,3251,1,2198,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,-109
3995,3996,VALID,PRS,Open,Male,Eastern,RENTED,64.0,Three Full Years,5,0,12,2,3,0,2011,11,2,2015,7,17, Card II TYPE,1535,457,3843,1,574,0,-118,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1248,-107
3996,3997,VALID,PWM,Open,Male,Northern,RENTED,56.0,Three Full Years,2,18,21,2,2,0,2011,10,13,2015,7,30, Card II TYPE,332,457,3221,1,2269,0,-99,3,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1267,-120
3997,3998,VALID,PRS,Open,Male,Eastern,RENTED,22.0,Three Full Years,4,0,21,1,3,0,2011,11,29,2015,8,3, Card II TYPE,1403,457,843,376,2510,0,-95,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1221,-123
3998,3999,VALID,PRP,Open,Male,Eastern,RENTED,52.0,Three Full Years,4,0,22,0,3,0,2015,2,6,2017,1,29, Card II TYPE,1735,457,2290,324,2323,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-669
3999,4000,VALID,PWM,Open,Female,Northern,BOUGHT,56.0,Three Full Years,6,0,17,3,3,0,2012,5,19,2015,7,16, Card II TYPE,113,457,3577,221,3726,0,-98,3,2,1,0,0,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1046,-106
4000,4001,VALID,CHC,Open,Female,Northern,RENTED,44.0,Full Year Plus 3 Months,4,0,17,2,3,0,2014,6,8,2015,10,25, Card II TYPE,1117,457,1435,343,34,0,-87,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,297,-205
4001,4002,VALID,KLA,Open,Female,Northern,RENTED,63.0,Three Full Years,3,10,21,2,2,0,2011,10,28,2015,7,8, Card I TYPE,255,457,2959,1,2529,0,-80,3,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1252,-98
4002,4003,VALID,POP,Open,Male,Eastern,BOUGHT,65.0,Three Full Years,10,5,21,0,3,0,2012,8,2,2015,7,12, Card II TYPE,1696,457,1493,1,200,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,-102
4003,4004,VALID,KLA,Open,Male,Western,RENTED,66.0,Three Full Years,4,0,21,1,3,0,2011,10,4,2015,8,1, Card II TYPE,132,457,2485,1,502,0,-88,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1276,-121
4004,4005,VALID,PPL,Open,Male,Northern,RENTED,81.0,Full Year Plus 3 Months,3,6,22,0,3,0,2013,12,19,2015,10,17, Card II TYPE,1390,457,3059,648,1599,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,-197
4005,4006,VALID,CHC,Open,Male,Eastern,RENTED,69.0,Full Year Plus 3 Months,4,5,22,0,3,0,2014,4,28,2015,10,31, Card II TYPE,1883,457,3223,157,719,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,-211
4006,4007,VALID,POP,Open,Female,Eastern,BOUGHT,47.0,Three Full Years,8,0,17,0,3,0,2012,3,31,2015,7,7, Card II TYPE,1696,457,3146,1,2228,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,-97
4007,4008,VALID,PWR,Open,Female,Eastern,BOUGHT,69.0,Full Year Plus 3 Months,6,0,17,3,3,0,2012,11,12,2015,7,13, Card II TYPE,1085,457,991,1,1149,0,-63,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,873,-103
4008,4009,VALID,PWR,Open,Male,Eastern,BOUGHT,67.0,Full Year Plus 3 Months,5,0,12,0,3,0,2013,1,30,2015,7,12, Card II TYPE,1207,457,3090,1,1664,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,-102
4009,4010,VALID,CNN,Open,Male,Eastern,RENTED,55.0,Three Full Years,6,0,22,0,3,0,2013,2,26,2015,7,12, Card II TYPE,1118,457,907,1,4057,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,-102
4010,4011,VALID,PWR,Open,Male,Western,BOUGHT,55.0,Three Full Years,7,10,17,0,3,0,2012,6,15,2015,7,28, Card I TYPE,1085,457,3266,1,3714,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,-118
4011,4012,VALID,PMM,Open,Male,Eastern,BOUGHT,52.0,Three Full Years,5,5,22,0,3,0,2012,12,1,2015,7,30, Card II TYPE,1085,457,2631,664,2426,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,-120
4012,4013,VALID,PWR,Open,Male,Eastern,Second Hand,61.0,Three Full Years,3,0,21,1,3,0,2012,6,23,2015,7,11, Card II TYPE,1085,457,349,1,1401,0,-44,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,-101
4013,4014,VALID,PWR,Open,Female,Northern,RENTED,78.0,Three Full Years,6,0,17,0,3,0,2012,3,8,2015,7,9, Card II TYPE,1195,457,579,1,146,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,-99
4014,4015,VALID,MXX,Open,Female,Northern,RENTED,49.0,Three Full Years,5,0,22,0,3,0,2011,10,11,2015,7,18, Card II TYPE,600,457,423,462,132,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,-108
4015,4016,VALID,KLA,Open,Male,Eastern,Second Hand,50.2184946237,Three Full Years,4,0,7,0,3,0,2012,3,2,2015,7,17, Card II TYPE,1928,457,3800,1,3578,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,-107
4016,4017,VALID,KLA,Open,Male,Eastern,BOUGHT,68.0,Three Full Years,6,14,21,0,3,0,2012,3,29,2015,7,25, Card II TYPE,1928,457,1024,1,584,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,-115
