"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention"
"8084","VALID","PWR","Open","Female","Northern","RENTED",53,"Three Full Years","6","5","17","0","0","3","0","2011","10","16","2015","4","4"," Card I TYPE",668.64,0,1826.35,0,170.15,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8085","VALID","PRM","Open","Male","Eastern","BOUGHT",54,"Three Full Years","7","5","22","0","1","3","0","2012","11","22","2015","3","16"," Card II TYPE",672.42,0,1895.54,75,281.75,"0",29,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8086","VALID","PRP","Open","Male","Northern","RENTED",34,"Three Full Years","5","0","21","0","0","3","0","2012","8","31","2015","3","15"," Card I TYPE",961.38,0,1899.7,0,276.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8087","VALID","PRM","Open","Male","Eastern","BOUGHT",50,"Three Full Years","5","20","22","0","0","3","0","2013","5","25","2015","5","17"," Card I TYPE",999.81,0,2123.75,342,375.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8088","VALID","PPL","Open","Male","Eastern","RENTED",87,"Three Full Years","5","0","22","0","7","3","0","2012","3","17","2016","3","15"," Card I TYPE",1172.43,0,2083.25,0,258.15,"0",72,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8089","VALID","PWR","Open","Female","Western","RENTED",75,"Three Full Years","6","6","21","0","2","3","0","2011","11","7","2015","3","23"," Card II TYPE",687.75,0,2006.7,0,37.85,"0",54,"3",2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"8090","VALID","CNN","Open","Male","Northern","RENTED",67,"Three Full Years","4","5","12","0","1","3","0","2012","10","24","2015","3","18"," Card II TYPE",531.3,0,1964.05,32,116.7,"0",81,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8091","VALID","PRP","Open","Male","Northern","RENTED",62,"Three Full Years","1","5","17","0","0","3","0","2012","1","21","2015","3","27"," Card II TYPE",960.225,0,2035.78,0,173.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8092","VALID","PWR","Open","Male","Eastern","RENTED",42,"Three Full Years","6","0","22","0","0","3","0","2012","5","2","2015","4","4"," Card II TYPE",434.175,0,2182.95,271,435.1,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8093","VALID","PWR","Open","Male","Northern","RENTED",33,"Three Full Years","4","5","12","0","0","3","0","2012","5","26","2016","3","23"," Card II TYPE",646.695,0,1908.9,0,301.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8094","VALID","CHC","Open","Female","Western","RENTED",40,"Three Full Years","2","14","21","0","0","3","0","2014","4","9","2016","3","23"," Card II TYPE",542.85,0,2071.78,1228,883.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8095","VALID","PWR","Open","Male","Eastern","BOUGHT",50,"Three Full Years","4","10","17","0","0","3","0","2012","11","29","2015","3","30"," Card II TYPE",629.895,0,1590.96,0,118.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8096","VALID","CNN","Open","Female","Western","BOUGHT",59,"Three Full Years","4","0","12","0","1","2","0","2012","11","10","2015","4","5","Paper based/Post",1049.79,0,1821.88,0,43.25,"0",83,"3",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"8097","VALID","POP","Open","Male","Eastern","RENTED",71,"Three Full Years","6","5","22","0","1","3","0","2013","4","11","2015","11","7"," Card II TYPE",118.335,0,148.08,0,24,"0",5,"1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8098","VALID","KLA","Open","Male","Northern","BOUGHT",32,"Three Full Years","7","10","21","0","0","3","0","2014","12","23","2016","12","7"," Card I TYPE",4129.23,0,2061.44,0,788.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8099","VALID","PWR","Open","Male","Northern","RENTED",66,"Three Full Years","6","14","12","0","0","3","0","2012","6","27","2015","4","3","Paper based/Post",847.14,0,1793.36,0,134.1,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8100","VALID","POP","Open","Female","Northern","BOUGHT",61,"Three Full Years","5","0","21","0","0","3","0","2012","9","19","2016","3","7"," Card II TYPE",709.485,0,1859.99,0,15.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8101","VALID","PWR","Open","Male","Northern","RENTED",39,"Three Full Years","1","19","22","0","0","3","0","2011","10","19","2015","3","12"," Card II TYPE",666.75,0,2090.6,28,283.3,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8102","VALID","PPL","Open","Male","Northern","RENTED",54,"Three Full Years","8","9","22","0","1","3","0","2013","11","17","2016","4","5"," Card I TYPE",1077.93,0,2093.24,0,141.85,"0",76,"3",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8103","VALID","PPL","Open","Female","Northern","RENTED",57,"Three Full Years","6","0","22","0","0","3","0","2014","2","4","2016","3","26"," Card II TYPE",741.09,0,2174.12,890,366.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8104","VALID","CHC","Open","Female","Eastern","BOUGHT",36,"Three Full Years","5","5","22","0","0","3","0","2013","12","24","2016","3","8"," Card II TYPE",561.645,0,1957.05,0,328.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8105","VALID","PWR","Open","Male","Northern","RENTED",43,"Three Full Years","4","0","22","0","0","3","0","2013","4","17","2015","4","16"," Card I TYPE",753.585,0,2152.37,0,206.5,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8106","VALID","PWM","Open","Female","Eastern","RENTED",54.4,"Three Full Years","4","0","12","0","0","3","0","2013","5","2","2015","4","12"," Card II TYPE",1483.23,0,1567.33,0,4.65,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8107","VALID","PWR","Open","Female","Eastern","RENTED",51,"Three Full Years","8","19","17","1","1","3","0","2012","12","28","2015","3","9"," Card II TYPE",826.98,0,2104.6,0,266.95,"0",60,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8108","VALID","PRR","Open","Male","Northern","BOUGHT",49,"Three Full Years","6","5","22","0","1","3","0","2012","2","27","2015","3","12"," Card II TYPE",673.995,0,2027.91,18,318.25,"0",22,"3",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8109","VALID","PRR","Open","Male","Eastern","BOUGHT",68,"Three Full Years","3","0","17","0","0","3","0","2014","3","6","2016","3","26"," Card II TYPE",972.195,0,1817.46,43,68,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8110","VALID","POP","Open","Female","Western","BOUGHT",59,"Three Full Years","5","0","17","0","2","3","0","2012","2","4","2015","3","16"," Card II TYPE",839.895,0,2181,0,185.5,"0",50,"3",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"8111","VALID","PRM","Open","Male","Northern","BOUGHT",72,"Three Full Years","1","0","12","0","0","3","0","2013","12","13","2016","3","20"," Card II TYPE",660.24,0,2073.54,0,120.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8112","VALID","PWR","Open","Female","Western","BOUGHT",73,"Three Full Years","6","14","22","0","0","3","0","2012","10","27","2015","3","17"," Card II TYPE",702.87,0,2064.97,0,42.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8113","VALID","PWP","Closed","Male","Western","RENTED",60,"Three Full Years","6","14","17","0","1","2","0","2011","12","8","2015","3","8"," Card I TYPE",755.685,0,1667,46,254.4,"0",21,"3",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"8114","VALID","PWR","Open","Male","Eastern","RENTED",55,"Three Full Years","7","5","17","0","2","3","0","2011","10","29","2015","3","22"," Card II TYPE",638.19,0,2145.01,9,470.6,"0",14,"3",1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"8115","VALID","PWM","Open","Male","Western","RENTED",46,"Three Full Years","6","0","12","0","0","3","0","2012","9","6","2015","3","21"," Card II TYPE",1172.85,0,2177.97,0,158,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8116","VALID","PWM","Open","Male","Northern","BOUGHT",52,"Three Full Years","5","0","22","0","0","3","0","2012","10","25","2015","3","23"," Card II TYPE",1364.895,0,2080.38,0,67.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8117","VALID","PRR","Open","Male","Northern","BOUGHT",44.2,"Three Full Years","4","0","12","0","0","3","0","2012","6","5","2015","3","11"," Card II TYPE",629.895,0,2014.4,0,101.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8118","VALID","PPL","Open","Male","Eastern","RENTED",71,"Three Full Years","6","0","22","0","3","3","0","2015","1","25","2016","12","26"," Card II TYPE",228.165,0,1291.27,0,23.75,"0",26,"3",2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"8119","VALID","POP","Open","Female","Northern","RENTED",50,"Three Full Years","4","0","12","0","2","3","0","2012","3","19","2015","4","4"," Card I TYPE",1009.575,0,1905.17,0,94.3,"0",28,"3",0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"8120","VALID","PPL","Open","Male","Eastern","RENTED",54,"Three Full Years","7","8","22","0","0","3","0","2011","10","26","2015","4","3"," Card II TYPE",716.94,0,1975.12,261,277.3,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8121","VALID","PPL","Open","Male","Northern","RENTED",46,"Three Full Years","5","0","22","0","0","2","0","2013","12","19","2016","3","30","Paper based/Post",803.04,0,2174.96,0,141.65,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8122","VALID","PWR","Open","Male","Northern","BOUGHT",64,"Three Full Years","3","5","22","0","0","0","0","2013","2","24","2015","4","2","None",0,0,1679.13,0,152.25,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8123","VALID","CNN","Open","Female","Western","RENTED",53,"Three Full Years","4","9","12","0","0","3","2","2013","11","16","2016","4","2"," Card II TYPE",637.665,507.3,1789.72,930,195.85,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8124","VALID","CNN","Open","Female","Eastern","RENTED",87,"Three Full Years","5","0","17","0","0","3","0","2013","9","25","2015","9","10"," Card II TYPE",638.19,0,561.05,0,62.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8125","VALID","PWR","Open","Male","Eastern","RENTED",68,"Three Full Years","12","14","17","0","0","3","0","2011","11","9","2015","3","11"," Card II TYPE",643.965,0,1823.11,58,303.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8126","VALID","PRP","Open","Female","Eastern","RENTED",62,"Three Full Years","5","0","22","0","1","3","0","2015","1","11","2016","12","18"," Card II TYPE",982.065,0,1680.38,0,138.6,"0",83,"3",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8127","VALID","PWR","Open","Male","Northern","BOUGHT",33,"Three Full Years","4","0","21","0","0","3","0","2013","7","12","2015","6","18"," Card II TYPE",660.135,0,2085.18,158,302.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8128","VALID","PWR","Open","Male","Northern","BOUGHT",55,"Three Full Years","4","13","22","0","2","3","0","2013","8","20","2016","3","21"," Card II TYPE",654.675,0,1795.74,0,115.3,"0",40,"3",1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"8129","VALID","PWR","Open","Female","Northern","RENTED",68,"Three Full Years","4","14","17","0","0","3","0","2012","2","18","2015","3","12"," Card II TYPE",642.705,0,2183.61,0,162.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8130","VALID","KLA","Open","Female","Northern","RENTED",60,"Three Full Years","6","13","17","0","2","3","0","2014","5","9","2016","4","23"," Card II TYPE",646.695,0,1813.36,409,521.85,"0",55,"3",0,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"8131","VALID","PWR","Open","Male","Northern","BOUGHT",62,"Three Full Years","6","20","22","0","2","3","0","2012","12","7","2015","3","16"," Card II TYPE",1527.54,0,1758.81,0,288.65,"0",5,"3",0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"8132","VALID","PWP","Open","Male","Northern","BOUGHT",52,"Three Full Years","10","6","17","0","0","3","0","2012","2","20","2015","3","27"," Card II TYPE",629.895,0,1938.03,0,222.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8133","VALID","PWR","Open","Male","Western","RENTED",20,"Three Full Years","3","0","17","0","0","3","0","2011","10","15","2015","3","19"," Card II TYPE",710.64,0,1975.43,53,380,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8134","VALID","PRP","Open","Male","Eastern","BOUGHT",36,"Three Full Years","5","0","21","1","0","3","0","2012","4","14","2015","3","25"," Card I TYPE",839.895,0,2132.92,497,343.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8135","VALID","PRM","Open","Male","Northern","RENTED",64,"Three Full Years","6","5","22","0","0","3","0","2014","5","30","2016","5","30"," Card II TYPE",670.11,0,1931.16,460,159.3,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8136","VALID","PRR","Open","Male","Eastern","RENTED",43,"Three Full Years","8","9","22","0","0","3","0","2014","2","1","2016","3","7"," Card II TYPE",839.79,0,2089.98,248,338.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8137","VALID","POP","Open","Male","Eastern","RENTED",71,"Three Full Years","2","0","22","0","0","3","0","2011","10","26","2015","3","9"," Card II TYPE",1009.785,0,2138.27,0,172.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8138","VALID","PWP","Open","Male","Northern","RENTED",61,"Three Full Years","1","5","22","0","0","3","0","2011","10","25","2015","3","7"," Card II TYPE",782.25,0,1669.17,0,283.4,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8139","VALID","PRR","Open","Male","Eastern","BOUGHT",56,"Three Full Years","7","0","22","0","0","3","0","2012","6","6","2015","3","7"," Card II TYPE",629.895,0,2180.23,557,921.2,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8140","VALID","PRM","Open","Female","Eastern","RENTED",42,"Three Full Years","4","0","12","0","0","3","0","2012","3","23","2015","3","7"," Card II TYPE",794.64,0,2074.52,219,394.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8141","VALID","PPL","Open","Female","Northern","RENTED",67,"Three Full Years","9","6","17","0","0","3","0","2011","10","21","2015","4","5"," Card II TYPE",752.22,0,2068.94,247,230.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8142","VALID","CNN","Open","Male","Western","RENTED",65,"Three Full Years","6","0","17","0","1","3","0","2012","7","21","2015","3","11"," Card II TYPE",650.265,0,1816.45,113,127.55,"0",52,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8143","VALID","POP","Open","Female","Northern","RENTED",69,"Three Full Years","6","5","22","0","0","3","0","2011","11","17","2015","3","15"," Card II TYPE",963.375,0,2098.13,0,460.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8144","VALID","PWR","Open","Female","Eastern","RENTED",44,"Three Full Years","9","0","7","0","1","3","0","2011","12","7","2015","3","10"," Card I TYPE",540.54,0,1901.92,0,243.95,"0",64,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8145","VALID","PRR","Open","Female","Eastern","RENTED",49,"Three Full Years","7","5","22","0","1","3","1","2012","6","22","2015","3","9"," Card II TYPE",958.965,813.3,2136.53,0,164.05,"0",44,"3",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8146","VALID","PPL","Open","Male","Northern","RENTED",67,"Three Full Years","1","5","17","0","0","3","0","2012","4","25","2015","3","21"," Card II TYPE",682.29,0,1964.73,0,55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8147","VALID","POP","Open","Female","Eastern","RENTED",64,"Three Full Years","6","0","21","0","0","3","0","2012","6","24","2015","3","29"," Card II TYPE",1094.835,0,1977.51,0,381.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8148","VALID","KLA","Open","Male","Eastern","RENTED",49,"Three Full Years","5","0","22","0","1","3","0","2011","10","20","2015","3","24"," Card II TYPE",1065.225,0,1698.12,0,121.3,"0",25,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8149","VALID","MXX","Open","Male","Eastern","RENTED",53,"Three Full Years","7","5","21","0","2","3","0","2012","1","26","2015","3","24"," Card II TYPE",1771.035,0,2141.85,52,475.6,"0",39,"3",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8150","VALID","POP","Open","Female","Northern","RENTED",50,"Three Full Years","6","0","17","0","0","3","0","2012","3","15","2015","3","26"," Card II TYPE",951.3,0,1852.83,57,449.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8151","VALID","POP","Open","Female","Eastern","BOUGHT",78,"Three Full Years","2","13","22","0","0","0","0","2012","6","28","2015","3","31","None",0,0,0,0,0,"1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8152","VALID","MXX","Open","Female","Eastern","BOUGHT",60,"Three Full Years","4","14","22","0","3","3","0","2012","3","2","2015","3","13"," Card II TYPE",839.895,0,2157.98,38,496.1,"0",49,"3",2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"8153","VALID","MXX","Open","Female","Northern","RENTED",32,"Three Full Years","6","0","12","0","0","2","0","2012","7","4","2015","4","1"," Card I TYPE",1568.28,0,1621.27,0,62.65,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8154","VALID","PWR","Open","Female","Eastern","RENTED",61,"Three Full Years","4","20","17","0","0","3","0","2013","6","3","2015","5","4"," Card I TYPE",750.54,0,623.96,0,0,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8155","VALID","PRM","Open","Male","Northern","RENTED",43,"Three Full Years","4","0","12","0","0","3","0","2014","7","3","2016","6","7"," Card II TYPE",672.525,0,1859.28,459,347.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8156","VALID","PRM","Open","Male","Eastern","RENTED",37,"Three Full Years","5","0","17","0","0","3","0","2012","2","18","2015","3","16"," Card II TYPE",748.23,0,1739.01,0,45.4,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8157","VALID","PWM","Open","Male","Northern","BOUGHT",73,"Three Full Years","6","0","22","0","0","3","0","2012","9","6","2015","4","5"," Card II TYPE",1130.01,0,1880.95,0,58.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8158","VALID","PWM","Open","Female","Northern","RENTED",18,"Three Full Years","5","0","7","1","1","3","0","2011","10","11","2015","3","10"," Card II TYPE",1236.9,0,0,0,0,"0",6,"0",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"8159","VALID","PWR","Open","Male","Eastern","RENTED",70,"Three Full Years","6","0","22","0","0","3","0","2012","6","22","2015","3","15"," Card II TYPE",1238.16,0,2180.7,0,150.15,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8160","VALID","PWP","Open","Female","Northern","RENTED",52,"Three Full Years","5","0","12","0","1","3","0","2012","1","5","2015","3","14","Paper based/Post",837.9,0,1536.69,0,123.65,"0",43,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8161","VALID","KLA","Open","Male","Northern","RENTED",52,"Three Full Years","6","0","21","0","0","3","0","2012","1","20","2015","3","18"," Card II TYPE",1056.3,0,2003.2,0,544.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8162","VALID","PRM","Open","Male","Eastern","RENTED",73,"Three Full Years","4","0","17","0","2","3","0","2014","9","20","2016","8","30"," Card II TYPE",864.255,0,2178.09,873,700.7,"0",51,"3",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8163","VALID","CHC","Open","Male","Northern","RENTED",22,"Three Full Years","6","0","22","0","1","3","0","2013","9","22","2015","9","22"," Card II TYPE",649.215,0,2026.34,0,75.7,"0",40,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8164","VALID","PWR","Open","Female","Northern","RENTED",55,"Three Full Years","5","6","22","0","0","3","0","2011","10","12","2015","3","15"," Card II TYPE",668.64,0,1482.11,0,80.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8165","VALID","MXX","Open","Male","Western","RENTED",59,"Three Full Years","4","0","7","0","3","3","0","2012","1","13","2015","3","25"," Card I TYPE",1593.375,0,2151.48,274,725.25,"0",60,"3",1,2,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"8166","VALID","KLA","Open","Male","Northern","RENTED",38,"Three Full Years","7","5","7","0","0","3","0","2012","6","30","2015","4","3"," Card II TYPE",1192.8,0,1342.1,0,5.45,"0",0,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8167","VALID","POP","Open","Female","Western","RENTED",71,"Three Full Years","5","5","22","0","1","3","0","2011","10","1","2015","3","28"," Card II TYPE",963.375,0,1973.08,0,277.5,"0",36,"3",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8168","VALID","PWR","Open","Male","Western","RENTED",54,"Three Full Years","13","0","21","0","0","0","0","2011","11","26","2015","3","29","None",0,0,2148.19,0,220.35,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8169","VALID","PWP","Open","Male","Northern","RENTED",54,"Three Full Years","4","14","21","0","0","3","0","2011","11","3","2015","3","29"," Card II TYPE",747.39,0,1766.72,0,190.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8170","VALID","POP","Open","Male","Northern","RENTED",53.8,"Three Full Years","4","5","22","0","0","3","0","2012","5","24","2015","4","4"," Card II TYPE",1077.195,0,2091.11,0,72.3,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8171","VALID","PWP","Open","Male","Western","RENTED",53.8,"Three Full Years","6","9","17","0","0","2","0","2011","12","17","2015","4","1"," Card II TYPE",742.665,0,766.44,0,1.7,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8172","VALID","PRR","Open","Female","Eastern","RENTED",35,"Three Full Years","7","6","22","0","2","3","0","2011","12","12","2015","3","13"," Card II TYPE",750.54,0,1718.21,577,508,"0",60,"3",0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"8173","VALID","PRM","Open","Female","Northern","BOUGHT",49,"Three Full Years","5","0","22","0","0","3","0","2012","7","12","2015","3","12"," Card II TYPE",724.71,0,2141.87,0,168.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8174","VALID","POP","Open","Female","Southern","RENTED",62,"Three Full Years","5","0","17","0","1","3","0","2012","4","5","2015","3","20"," Card II TYPE",955.92,0,2091.31,0,328.65,"0",50,"3",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8175","VALID","PWM","Open","Female","Northern","BOUGHT",45,"Three Full Years","7","5","12","0","0","3","0","2012","7","7","2015","4","3"," Card II TYPE",917.595,0,1994.47,6,387.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8176","VALID","KLA","Open","Female","Eastern","RENTED",62,"Three Full Years","9","14","22","0","6","2","0","2011","11","11","2015","3","19"," Card II TYPE",1068.585,0,2128.85,143,524.25,"0",76,"3",3,3,2,0,3,3,2,1,0,0,1,1,2,0,0,0,0,0,0,1
"8177","VALID","POP","Open","Male","Western","RENTED",78,"Three Full Years","6","14","17","0","0","3","0","2013","8","15","2015","7","30"," Card I TYPE",1034.67,0,2072.7,0,311.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8178","VALID","PWR","Open","Male","Northern","RENTED",60,"Three Full Years","4","0","17","0","0","2","0","2013","1","6","2016","4","2"," Card I TYPE",794.64,0,1802.75,0,178,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8179","VALID","PWR","Open","Female","Northern","RENTED",57,"Three Full Years","4","0","12","0","0","3","0","2013","1","16","2015","4","4"," Card II TYPE",1016.19,0,1959.4,32,296.65,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8180","VALID","PWR","Open","Male","Western","RENTED",61,"Three Full Years","6","5","17","0","1","3","0","2013","6","18","2015","6","10"," Card II TYPE",749.385,0,1878.13,0,236.6,"0",48,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8181","VALID","PRM","Open","Male","Eastern","RENTED",64.1333333333333,"Three Full Years","6","14","22","0","0","3","0","2011","10","28","2015","3","9"," Card II TYPE",643.23,0,2160.71,0,222.7,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
