Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
VALID,PWR,Open,Female,Northern,RENTED,57,Three Full Years,2,13,12,0,3,0,2012,6,14,2015,7,19, Card I TYPE,818.475,0,2039.7,0,144.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141,11
VALID,KLA,Open,Male,Northern,RENTED,33,Three Full Years,4,0,12,0,3,0,2011,10,11,2015,7,25, Card II TYPE,1069.53,0,1846,0,366.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,5
VALID,PWR,Open,Female,Eastern,RENTED,48,Three Full Years,6,20,22,0,3,0,2013,3,30,2015,7,20, Card II TYPE,749.385,0,2186.77,541,353.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,10
VALID,PMM,Closed,Female,Eastern,RENTED,38,Three Full Years,3,8,22,5,2,0,2013,5,24,2015,7,24, Card I TYPE,636.09,0,1200.19,459,223.7,0,-91,2,3,2,2,1,0,0,0,0,0,0,2,2,0,0,1,2,1,0,0,2,796,6
VALID,PWR,Open,Female,Northern,RENTED,72,Three Full Years,4,0,21,2,3,0,2011,11,14,2015,7,21, Card II TYPE,1055.04,0,2063.05,0,28.9,0,-99,3,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1356,9
VALID,PWR,Open,Male,Northern,RENTED,72,Three Full Years,2,5,12,0,3,0,2012,9,2,2015,7,27, Card II TYPE,755.37,0,333.96,0,29.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,3
VALID,PMM,Open,Female,Eastern,RENTED,52,Three Full Years,6,20,22,0,3,0,2012,4,1,2015,7,27, Card II TYPE,748.23,0,2189.42,989,502.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,3
VALID,PRS,Open,Female,Western,BOUGHT,63,Three Full Years,6,14,21,0,3,0,2012,4,15,2015,7,8, Card II TYPE,633.15,0,1876.35,0,189.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,22
VALID,PRR,Open,Female,Eastern,RENTED,68,Three Full Years,3,0,12,0,3,0,2012,6,19,2015,7,31, Card II TYPE,944.79,0,2191.68,98,363.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,-1
VALID,PWR,Open,Female,Northern,RENTED,53,Three Full Years,5,14,22,0,3,0,2012,4,8,2015,8,4, Card II TYPE,645.54,0,1855.37,0,171.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,-4
VALID,PWR,Open,Female,Northern,RENTED,51,Three Full Years,4,7,17,0,3,0,2012,2,6,2015,7,27, Card I TYPE,668.64,0,2181.26,830,408,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,3
VALID,KLA,Open,Male,Eastern,BOUGHT,37,Three Full Years,4,0,12,0,3,0,2012,7,4,2015,7,10, Card II TYPE,944.895,0,2190.02,0,421.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,20
VALID,MXX,Open,Female,Western,RENTED,65,Three Full Years,9,0,17,0,3,0,2013,12,23,2016,7,6, Card II TYPE,1487.535,0,2202.55,0,150.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,-341
VALID,PWR,Open,Male,Southern,RENTED,77,Three Full Years,1,14,22,0,3,0,2012,8,9,2015,7,11, Card II TYPE,747.18,0,2006.67,0,230.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,19
VALID,PWR,Open,Female,Eastern,RENTED,50.49415385,Three Full Years,3,0,7,0,3,0,2013,2,12,2015,7,17, Card II TYPE,749.385,0,2202.58,0,14.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,13
VALID,PMM,Open,Male,Northern,RENTED,25,Three Full Years,3,0,1,0,3,0,2014,1,18,2015,7,18, Card I TYPE,772.695,0,2190.45,200,380.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,12
VALID,CHC,Open,Female,Northern,RENTED,49,Three Full Years,3,5,22,1,3,0,2014,4,9,2016,7,21,Paper based/Post,721.14,0,1781.03,0,86.3,0,-61,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,476,-356
VALID,POP,Open,Male,Eastern,RENTED,49,Three Full Years,3,10,7,0,3,0,2013,12,5,2016,7,21, Card I TYPE,1003.59,0,2051.18,0,228.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,-356
VALID,PPL,Open,Male,Northern,RENTED,54,Three Full Years,8,5,17,0,3,0,2015,4,27,2017,4,24, Card I TYPE,647.01,0,1876.69,0,174.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,-634
VALID,PRP,Open,Male,Northern,RENTED,66,Three Full Years,6,10,17,15,3,0,2012,4,27,2015,7,23, Card II TYPE,832.755,0,2126.18,0,241.65,0,-98,3,1,14,2,0,10,10,0,6,0,0,2,2,3,0,0,2,0,0,2,0,1188,7
VALID,PRP,Open,Female,Northern,RENTED,62,Three Full Years,6,6,12,0,3,0,2014,4,15,2016,7,28, Card II TYPE,1347.465,0,2020.82,256,894.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-363
VALID,PRP,Open,Male,Northern,RENTED,44.48866667,Three Full Years,3,0,7,0,3,0,2012,4,13,2015,7,25,Paper based/Post,834.75,0,1744.58,37,444.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,5
VALID,PRR,Open,Female,Northern,RENTED,43,Three Full Years,4,0,22,2,3,0,2012,10,12,2015,7,25, Card II TYPE,963.585,0,2199.47,0,151.4,0,-66,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1023,5
VALID,POP,Open,Female,Eastern,RENTED,60,Three Full Years,6,0,12,0,3,0,2012,4,5,2015,7,29, Card II TYPE,1028.895,0,2193.37,0,387.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,1
VALID,PPL,Open,Female,Eastern,RENTED,51,Three Full Years,7,0,22,1,3,0,2011,10,17,2015,7,10, Card II TYPE,564.585,0,930.76,88,251.25,0,-72,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,20
VALID,MXX,Open,Male,Northern,RENTED,15,Three Full Years,3,13,22,0,3,0,2012,2,9,2015,7,29, Card II TYPE,1577.94,0,2183.02,689,965.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,1
INVALID,PWR,Open,Female,Northern,RENTED,23,Three Full Years,4,0,12,0,2,0,2013,5,23,2015,7,31,Paper based/Post,1663.725,0,1967.73,0,343.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,-1
VALID,PRR,Open,Female,Northern,RENTED,55,Three Full Years,5,0,17,0,3,0,2012,6,8,2015,7,5, Card I TYPE,1019.34,0,2018.02,558,383.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,25
VALID,MXX,Open,Male,Northern,RENTED,32,Three Full Years,10,0,12,0,3,0,2014,1,9,2016,7,13, Card I TYPE,1561.35,0,2189.63,951,611.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,-348
VALID,PWM,Open,Male,Northern,RENTED,59,Three Full Years,4,9,21,0,3,0,2011,10,31,2015,7,13, Card II TYPE,1168.545,0,2194.02,0,300.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,17
VALID,POP,Open,Male,Eastern,RENTED,49,Three Full Years,6,6,17,0,3,0,2012,5,15,2015,7,14, Card I TYPE,960.54,0,1606.85,0,272.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,16
VALID,PRP,Open,Female,Eastern,BOUGHT,41,Three Full Years,7,5,12,0,3,0,2012,6,20,2015,7,16, Card II TYPE,839.895,0,2195.77,2,338.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,14
VALID,PWM,Open,Female,Western,RENTED,49,Three Full Years,6,0,22,0,3,0,2012,7,7,2015,7,27, Card II TYPE,1169.385,0,2199.38,0,391.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,3
VALID,PRR,Open,Female,Northern,RENTED,64,Three Full Years,5,0,17,0,3,0,2014,5,7,2016,7,21, Card II TYPE,965.79,0,2167.18,648,494.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,-356
VALID,CNN,Open,Female,Eastern,RENTED,59,Three Full Years,3,0,21,0,3,0,2013,6,26,2015,7,20, Card II TYPE,675.885,0,1852.08,0,59.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,10
VALID,PWR,Open,Male,Northern,RENTED,34,Three Full Years,3,0,22,0,3,0,2013,8,13,2016,7,23, Card I TYPE,861.315,0,2024.11,407,491.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,-358
VALID,PPL,Open,Male,Northern,RENTED,48,Three Full Years,3,0,22,0,3,0,2014,2,22,2016,7,9, Card I TYPE,747.39,0,1908.59,167,251.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,-344
VALID,PWM,Open,Male,Northern,RENTED,46,Three Full Years,13,5,21,0,3,0,2011,12,28,2015,7,30, Card II TYPE,1236.9,0,2188.01,0,249.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0
VALID,PRR,Open,Male,Eastern,RENTED,52,Three Full Years,6,0,22,0,3,0,2012,1,17,2015,7,31, Card II TYPE,958.23,0,2066.4,335,432.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,-1
VALID,CHC,Open,Female,Northern,RENTED,71,Three Full Years,4,0,22,1,3,0,2014,5,6,2016,8,4, Card II TYPE,648.375,0,1842.75,0,95.55,0,-98,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,449,-369
VALID,KLA,Open,Female,Eastern,RENTED,31,Three Full Years,4,0,12,0,3,0,2012,12,15,2015,7,7, Card II TYPE,1065.225,0,1861.83,187,884.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,23
VALID,KLA,Open,Female,Northern,Second Hand,55,Full Year,6,0,12,4,3,0,2012,11,18,2015,7,9, Card II TYPE,1112.895,0,1858.36,201,718.6,0,-111,3,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,987,21
VALID,POP,Open,Female,Eastern,RENTED,62,Three Full Years,6,6,17,1,3,0,2013,8,9,2015,7,12, Card II TYPE,727.86,0,2150.19,0,382.2,0,-66,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,721,18
VALID,PMM,Open,Female,Eastern,RENTED,50,Three Full Years,3,10,17,0,3,0,2012,5,24,2015,7,17, Card II TYPE,613.2,0,2170.45,0,205.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,13
VALID,PWR,Open,Male,Northern,RENTED,65,Three Full Years,3,0,17,0,3,0,2012,7,19,2015,7,20, Card II TYPE,826.35,0,2054.26,0,76.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,10
VALID,POP,Open,Female,Northern,RENTED,56,Three Full Years,6,5,22,0,3,0,2012,6,3,2015,7,23, Card II TYPE,1009.575,0,1995.63,0,295.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,7
VALID,PMM,Open,Female,Eastern,RENTED,58,Three Full Years,9,0,12,0,3,0,2014,12,6,2016,11,23, Card II TYPE,713.475,0,1836.32,72,226.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,-478
VALID,PRP,Open,Male,Eastern,RENTED,60,Three Full Years,4,0,21,2,3,0,2015,7,23,2017,6,26, Card II TYPE,859.74,0,233.68,0,76.4,0,-106,1,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,-696
VALID,PPL,Open,Female,Northern,RENTED,36,Three Full Years,5,0,12,0,3,0,2013,3,6,2015,7,26, Card I TYPE,554.925,0,2107.3,437,503.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,4
VALID,KLA,Open,Male,Northern,RENTED,43.711,Three Full Years,3,0,7,0,3,0,2014,5,6,2016,7,27, Card I TYPE,1064.7,0,2100.12,0,214,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,-362
VALID,PRS,Open,Male,Northern,RENTED,49.16080303,Three Full Years,3,0,7,0,3,0,2011,12,2,2015,8,3, Card I TYPE,749.07,0,2087.81,0,148.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,-3
VALID,PWR,Open,Female,Northern,RENTED,55,Three Full Years,4,0,22,0,3,0,2012,7,17,2015,8,4, Card II TYPE,837.27,0,1765.63,0,112.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,-4
VALID,POP,Open,Male,Eastern,BOUGHT,47,Three Full Years,8,5,21,0,3,0,2012,5,25,2015,8,4, Card II TYPE,839.895,0,2192.01,0,283.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,-4
VALID,PMM,Open,Female,Eastern,BOUGHT,60,Three Full Years,6,13,22,1,2,0,2014,6,18,2016,8,1, Card II TYPE,629.895,0,1844.9,0,141.8,0,-70,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,407,-366
VALID,PWR,Open,Female,Northern,RENTED,59,Three Full Years,3,0,22,0,3,0,2013,9,7,2015,9,4, Card I TYPE,782.25,0,2055.03,678,536.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,-34
VALID,PRS,Open,Male,Northern,RENTED,72,Three Full Years,5,0,22,1,3,0,2012,3,27,2015,7,7, Card II TYPE,783.51,0,749.75,3,188.45,0,-118,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1218,23
VALID,PMM,Open,Male,Northern,RENTED,58,Three Full Years,4,0,17,0,3,0,2014,1,2,2016,7,5, Card II TYPE,754.635,0,2136.89,1,148.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,-340
VALID,KLA,Open,Male,Northern,RENTED,44.41622311,Three Full Years,3,0,7,0,3,0,2013,1,10,2015,7,10, Card II TYPE,1056.3,0,1925.32,0,104.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,20
VALID,PPL,Open,Male,Northern,RENTED,32,Three Full Years,4,10,2,1,2,0,2013,11,21,2015,7,10,Paper based/Post,1611.33,0,1841.19,33,121.95,0,-84,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,619,20
VALID,POP,Open,Female,Eastern,RENTED,48,Three Full Years,6,9,21,0,3,0,2013,8,25,2015,8,15, Card II TYPE,2070.18,0,2194.43,60,576.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,-15
VALID,PRP,Open,Female,Northern,RENTED,50,Three Full Years,6,5,12,0,3,0,2014,2,10,2016,7,25, Card II TYPE,957.39,0,1184.59,0,254.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,-360
VALID,CNN,Open,Male,Eastern,RENTED,73,Three Full Years,4,0,22,0,3,0,2013,2,6,2015,7,24, Card II TYPE,644.385,0,2196.58,76,166.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,6
VALID,PWR,Open,Male,Northern,BOUGHT,56,Three Full Years,5,5,22,0,3,0,2012,9,7,2015,7,24, Card II TYPE,629.895,0,1854.83,0,137,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,6
VALID,PMM,Open,Female,Eastern,RENTED,57,Three Full Years,6,0,12,0,3,0,2012,8,15,2015,7,25, Card II TYPE,826.35,0,1786.94,110,208.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,5
VALID,PRR,Open,Female,Eastern,RENTED,34,Three Full Years,1,0,7,1,3,0,2014,7,4,2016,8,2,Paper based/Post,1030.47,0,1955.13,71,247.65,0,-62,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391,-367
VALID,PRR,Open,Female,Eastern,RENTED,38,Three Full Years,4,5,12,0,3,0,2014,10,12,2016,9,28, Card II TYPE,992.46,0,2132.46,968,599.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-423
VALID,PPL,Open,Female,Northern,RENTED,44,Three Full Years,3,5,17,1,3,0,2012,12,19,2015,7,6, Card I TYPE,741.3,0,1980.89,631,371.25,0,-46,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,956,24
VALID,PRR,Open,Male,Northern,RENTED,43.14874603,Three Full Years,4,0,4,0,3,0,2014,1,29,2016,7,31,Paper based/Post,10.5,0,1742.44,63,335.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,-366
VALID,POP,Open,Male,Northern,RENTED,38,Three Full Years,5,0,12,0,3,0,2012,3,25,2015,7,5, Card II TYPE,957.39,0,1805.02,0,93.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,25
VALID,PRP,Open,Female,Northern,RENTED,56,Three Full Years,5,0,22,5,3,0,2015,7,18,2017,7,9, Card II TYPE,1154.895,0,297.7,0,28.9,0,-98,1,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,12,-709
VALID,PWR,Open,Male,Eastern,BOUGHT,34,Three Full Years,6,5,17,0,3,0,2013,5,28,2015,7,15, Card I TYPE,667.695,0,1846.87,0,62.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,15
VALID,PRS,Open,Female,Northern,RENTED,29,Three Full Years,2,0,12,0,3,0,2012,3,22,2015,7,12, Card II TYPE,747.39,0,1950.65,35,407.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,18
VALID,PWR,Open,Male,Eastern,RENTED,55,Three Full Years,6,0,21,3,3,0,2012,3,18,2015,7,13, Card II TYPE,645.54,0,1982.07,0,269.7,0,-57,3,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1227,17
VALID,KLA,Open,Male,Eastern,RENTED,49.24642857,Three Full Years,5,0,12,3,3,0,2014,6,1,2015,7,12, Card II TYPE,748.44,0,1890.5,0,300.9,0,-65,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,424,18
VALID,PPL,Open,Female,Eastern,RENTED,67,Three Full Years,5,14,22,0,3,0,2012,4,26,2015,7,13, Card II TYPE,750.225,0,1945.06,0,117.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,17
VALID,PWR,Open,Male,Northern,RENTED,49.4625,Three Full Years,3,0,12,0,3,0,2012,4,13,2015,7,20, Card I TYPE,750.54,0,2194.93,266,378.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,10
VALID,PWR,Open,Female,Western,RENTED,63,Three Full Years,7,12,22,2,2,0,2012,9,7,2015,7,31, Card II TYPE,647.535,0,1905.6,0,261.1,0,-98,3,0,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1058,-1
VALID,PMM,Open,Male,Eastern,RENTED,44.9955,Three Full Years,4,0,7,0,3,0,2012,8,1,2015,7,21, Card II TYPE,823.515,0,2201.25,290,229.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,9
VALID,POP,Open,Male,Eastern,RENTED,51,Three Full Years,6,10,17,0,3,0,2013,5,7,2015,7,27, Card I TYPE,996.555,0,2190.47,0,316.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,3
VALID,PWR,Open,Male,Northern,RENTED,64,Three Full Years,1,14,21,0,3,0,2013,10,22,2016,7,20,Paper based/Post,913.815,0,2194.85,0,272.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,-355
VALID,PWR,Open,Female,Eastern,RENTED,72,Three Full Years,2,10,22,0,3,0,2013,11,26,2016,7,27, Card II TYPE,822.36,0,2114.72,0,236.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,-362
VALID,PPL,Open,Female,Eastern,RENTED,39,Three Full Years,5,0,12,1,3,0,2015,7,26,2017,7,22, Card II TYPE,1259.895,0,167.67,0,46.35,0,-113,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,-722
VALID,PMM,Open,Male,Eastern,RENTED,47,Three Full Years,3,0,17,0,3,0,2014,2,8,2016,7,28, Card I TYPE,794.64,0,1896.9,0,147.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,-363
VALID,PRS,Open,Female,Eastern,RENTED,60,Three Full Years,4,0,22,0,3,0,2012,1,20,2015,7,10, Card II TYPE,746.13,0,594.35,0,63.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,20
VALID,CNN,Open,Male,Northern,RENTED,52.64333333,Three Full Years,6,0,21,0,3,0,2012,12,19,2015,7,10, Card II TYPE,648.585,0,1985.6,0,25.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,20
VALID,PRP,Open,Female,Northern,RENTED,38,Three Full Years,2,9,21,1,3,0,2012,1,17,2015,7,18, Card I TYPE,682.29,0,1991.95,306,417.1,0,-118,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1288,12
VALID,PMM,Open,Female,Eastern,RENTED,38,Three Full Years,6,0,17,0,3,0,2014,8,3,2016,7,13, Card II TYPE,643.965,0,1744.34,0,128.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,-348
VALID,PPL,Open,Male,Eastern,RENTED,35,Three Full Years,1,19,22,19,3,0,2012,3,14,2015,7,11, Card II TYPE,113.715,0,2164.56,0,1456.05,0,-78,3,5,14,19,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,1231,19
VALID,PRS,Open,Male,Western,RENTED,60,Three Full Years,7,8,22,0,3,0,2012,3,21,2015,7,15, Card II TYPE,751.695,0,1705.45,0,12.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,15
VALID,PPL,Open,Female,Western,RENTED,65,Three Full Years,4,5,22,2,3,0,2014,6,4,2016,7,17, Card II TYPE,742.665,0,2075.77,220,230.5,0,-65,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,421,-352
VALID,PWR,Open,Male,Northern,RENTED,49,Three Full Years,5,10,22,0,3,0,2012,8,19,2015,7,15, Card II TYPE,648.375,0,2051.31,0,193.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,15
VALID,PPL,Open,Female,Western,RENTED,65,Three Full Years,5,0,22,0,3,0,2014,2,22,2016,7,16,Paper based/Post,868.14,0,2143.67,120,248.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,-351
VALID,PWR,Open,Female,Eastern,RENTED,63,Three Full Years,11,14,12,0,3,0,2013,5,2,2015,7,17, Card II TYPE,787.185,0,1701.65,0,14.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,13
VALID,PWR,Open,Male,Western,RENTED,44,Three Full Years,7,5,17,3,3,0,2012,8,2,2015,7,24, Card II TYPE,815.64,0,1952.84,58,310.4,0,-79,3,2,1,0,1,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1093,6
VALID,PWR,Closed,Female,Northern,RENTED,53,Three Full Years,5,0,21,0,None,0,2012,3,13,2015,7,15,None,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,15
VALID,PRR,Open,Female,Northern,RENTED,54,Three Full Years,6,14,21,0,3,0,2014,8,7,2016,7,22,Paper based/Post,1062.075,0,1732.78,0,49.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,-357
VALID,POP,Open,Male,Northern,BOUGHT,50,Three Full Years,5,0,22,0,3,0,2013,5,7,2015,7,26, Card II TYPE,839.895,0,1757,0,305.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,4
VALID,PWR,Open,Male,Northern,RENTED,56,Three Full Years,7,5,17,0,3,0,2012,8,3,2015,7,22, Card I TYPE,747.39,0,1818.21,0,85.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,8
VALID,POP,Open,Male,Northern,BOUGHT,35,Three Full Years,6,0,17,0,3,0,2013,11,6,2016,7,7, Card I TYPE,839.895,0,1995.69,0,408.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,-342
VALID,PMM,Open,Female,Eastern,RENTED,65,Three Full Years,6,9,12,0,3,0,2014,2,11,2016,7,7, Card II TYPE,748.23,0,2191.89,0,158.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,-342
VALID,PPL,Open,Female,Eastern,RENTED,56,Three Full Years,2,0,7,0,3,0,2013,12,13,2016,7,6, Card II TYPE,749.385,0,2183.52,58,234.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,-341
