,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention
9082,M9117,2012-01-31,VALID,POP,Open,Female,Western,RENTED,57.0,Three Full Years,7.0,5.0,17.0,2016-04-05,0,0,0,3,0,2012.0,1.0,31.0,2016.0,4.0,5.0, Card I TYPE,961.1700000000001,None,None,2100.77,3.0,507.35000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,M9118,2013-01-25,VALID,PRM,Open,Male,Northern,RENTED,49.0,Three Full Years,3.0,0.0,4.0,2016-03-30,0,0,3,3,3,2013.0,1.0,25.0,2016.0,3.0,30.0, Card II TYPE,756.3149999999999,2015-03-28 00:00:00,612.0,2085.1800000000003,416.0,402.69999999999999,604506.0,0,69,3,2,1,0,3,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0
9084,M9119,2014-05-16,VALID,CHC,Open,Male,Eastern,RENTED,61.0,Three Full Years,6.0,0.0,22.0,2016-05-01,0,0,0,2,0,2014.0,5.0,16.0,2016.0,5.0,1.0, Card II TYPE,593.04,None,None,1902.3800000000001,223.0,280.10000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9085,M9120,2012-07-18,VALID,PWM,Open,Male,Northern,RENTED,59.0,Three Full Years,4.0,0.0,22.0,2015-03-19,0,0,0,3,0,2012.0,7.0,18.0,2015.0,3.0,19.0, Card II TYPE,1372.56,None,None,1964.9899999999998,0.0,540.95000000000005,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,M9121,2014-03-15,VALID,PPL,Open,Male,Northern,RENTED,71.0,Three Full Years,4.0,0.0,2.0,2015-03-20,0,0,1,3,0,2014.0,3.0,15.0,2015.0,3.0,20.0, Card II TYPE,747.3900000000001,None,None,1918.2199999999998,0.0,53.25,604506.0,0,42,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9087,M9122,2012-12-20,VALID,PWR,Open,Female,Northern,RENTED,27.0,Three Full Years,5.0,0.0,17.0,2015-03-28,0,0,0,3,0,2012.0,12.0,20.0,2015.0,3.0,28.0, Card II TYPE,755.37,None,None,1858.25,134.0,243.0,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,M9123,2013-12-07,VALID,POP,Open,Male,Northern,RENTED,52.0,Three Full Years,3.0,5.0,21.0,2016-03-20,0,0,0,3,0,2013.0,12.0,7.0,2016.0,3.0,20.0, Card II TYPE,963.0600000000001,None,None,2178.8099999999999,718.0,543.35000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,M9124,2012-03-24,VALID,PWP,Open,Male,Western,BOUGHT,51.0,Three Full Years,4.0,0.0,22.0,2015-03-26,0,0,0,3,0,2012.0,3.0,24.0,2015.0,3.0,26.0, Card II TYPE,629.8950000000001,None,None,2177.96,0.0,48.700000000000003,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,M9125,2012-07-17,VALID,PWR,Open,Female,Eastern,RENTED,61.0,Three Full Years,6.0,6.0,22.0,2015-03-08,0,0,2,3,0,2012.0,7.0,17.0,2015.0,3.0,8.0, Card II TYPE,824.0400000000001,None,None,1974.5999999999999,0.0,18.300000000000001,604506.0,0,45,3,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9091,M9126,2011-12-05,VALID,POP,Open,Male,Northern,RENTED,34.0,Three Full Years,3.0,10.0,12.0,2016-03-24,0,0,0,3,0,2011.0,12.0,5.0,2016.0,3.0,24.0, Card II TYPE,1084.7549999999999,None,None,1753.6800000000003,0.0,363.05000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,M9127,2012-01-20,VALID,PWP,Open,,Northern,RENTED,,Three Full Years,,,,2015-03-25,0,0,2,3,0,2012.0,1.0,20.0,2015.0,3.0,25.0, Card I TYPE,782.25,None,None,1534.6700000000001,354.0,400.85000000000002,604506.0,0,41,3,1,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9093,M9128,2013-02-13,VALID,PRP,Open,Male,Eastern,RENTED,76.0,Three Full Years,11.0,5.0,17.0,2015-03-19,0,0,0,3,0,2013.0,2.0,13.0,2015.0,3.0,19.0, Card II TYPE,959.175,None,None,2176.04,415.0,332.19999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,M9129,2012-03-17,VALID,PWR,Open,Female,Northern,RENTED,50.0,Three Full Years,5.0,0.0,22.0,2015-03-26,0,0,0,3,0,2012.0,3.0,17.0,2015.0,3.0,26.0, Card II TYPE,648.9,None,None,1714.3699999999999,0.0,106.94999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,M9130,2013-07-28,VALID,PWR,Open,Female,Northern,RENTED,61.0,Three Full Years,3.0,0.0,22.0,2016-03-23,0,0,0,3,0,2013.0,7.0,28.0,2016.0,3.0,23.0, Card II TYPE,830.3399999999999,None,None,2020.03,0.0,168.39999999999998,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,M9131,2014-01-21,VALID,PRM,Open,Male,Eastern,RENTED,78.0,Three Full Years,2.0,14.0,22.0,2016-04-03,0,0,3,3,1,2014.0,1.0,21.0,2016.0,4.0,3.0, Card II TYPE,540.54,2015-01-01 00:00:00,414.79999999999995,1976.5099999999998,0.0,162.0,604506.0,0,72,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
9097,M9132,2013-12-04,VALID,CNN,Open,Male,Northern,RENTED,58.0,Three Full Years,4.0,0.0,22.0,2016-03-31,0,0,0,2,0,2013.0,12.0,4.0,2016.0,3.0,31.0, Card II TYPE,695.1,None,None,1705.3799999999999,260.0,171.59999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,M9133,2013-12-14,VALID,CHC,Open,Female,Northern,RENTED,82.0,Three Full Years,4.0,14.0,17.0,2016-03-28,0,0,0,3,0,2013.0,12.0,14.0,2016.0,3.0,28.0, Card II TYPE,747.6,None,None,2082.96,0.0,68.75,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9099,M9134,2012-09-01,VALID,PWR,Open,Male,Northern,RENTED,52.0,Three Full Years,6.0,5.0,22.0,2015-03-29,0,0,0,3,0,2012.0,9.0,1.0,2015.0,3.0,29.0, Card II TYPE,850.1850000000001,None,None,2004.28,426.0,399.05000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,M9135,2013-07-05,VALID,PWM,Open,Male,Western,BOUGHT,52.0,Three Full Years,3.0,0.0,22.0,2015-07-02,0,0,0,2,0,2013.0,7.0,5.0,2015.0,7.0,2.0, Card II TYPE,1364.895,None,None,2016.0500000000002,0.0,234.54999999999998,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,M9136,2012-03-18,VALID,PWP,Open,Male,Eastern,RENTED,69.0,Three Full Years,3.0,0.0,7.0,2015-03-20,0,0,0,3,0,2012.0,3.0,18.0,2015.0,3.0,20.0, Card I TYPE,749.385,None,None,2049.9499999999998,0.0,217.34999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,M9137,2014-04-29,VALID,PRP,Open,Female,Eastern,RENTED,50.0,Three Full Years,3.0,0.0,22.0,2016-04-03,0,0,0,3,0,2014.0,4.0,29.0,2016.0,4.0,3.0, Card II TYPE,928.5150000000001,None,None,2176.0100000000002,496.0,774.84999999999991,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,M9138,2014-09-10,VALID,PRM,Open,Male,Northern,RENTED,35.0,Three Full Years,3.0,10.0,17.0,2016-09-09,0,0,1,3,1,2014.0,9.0,10.0,2016.0,9.0,9.0, Card II TYPE,727.3349999999999,2015-03-07 00:00:00,592.6999999999999,1970.21,247.0,222.5,604506.0,0,21,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,M9139,2012-11-29,VALID,POP,Open,Female,Eastern,RENTED,,Three Full Years,2.0,0.0,12.0,2015-03-09,0,0,1,3,0,2012.0,11.0,29.0,2015.0,3.0,9.0, Card II TYPE,823.5150000000001,None,None,2181.8299999999999,0.0,572.10000000000002,604506.0,0,48,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,M9140,2012-10-03,VALID,CNN,Open,Female,Northern,RENTED,60.0,Three Full Years,3.0,0.0,21.0,2015-03-22,0,0,0,3,0,2012.0,10.0,3.0,2015.0,3.0,22.0,Paper based/Post,769.02,None,None,1841.53,0.0,53.400000000000006,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,M9141,2013-03-26,VALID,CNN,Open,Male,Northern,RENTED,37.0,Three Full Years,4.0,0.0,17.0,2015-03-15,0,0,1,3,0,2013.0,3.0,26.0,2015.0,3.0,15.0, Card I TYPE,648.0600000000001,None,None,1835.8600000000001,747.0,260.39999999999998,604506.0,0,28,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,M9142,2014-05-07,VALID,CHC,Open,Male,Eastern,RENTED,46.0,Three Full Years,6.0,0.0,22.0,2016-04-25,0,0,0,3,0,2014.0,5.0,7.0,2016.0,4.0,25.0, Card II TYPE,577.29,None,None,1807.0800000000002,60.0,130.09999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,M9143,2011-12-10,VALID,ESS,Open,Female,Eastern,RENTED,36.0,Three Full Years,6.0,6.0,17.0,2015-03-19,0,0,1,3,3,2011.0,12.0,10.0,2015.0,3.0,19.0, Card II TYPE,486.465,2015-03-17 00:00:00,363.29999999999995,1501.3199999999999,0.0,109.3,604506.0,0,67,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,M9144,2015-03-24,VALID,PPL,Open,Male,Western,RENTED,91.0,Three Full Years,5.0,0.0,21.0,2017-02-25,0,0,2,3,0,2015.0,3.0,24.0,2017.0,2.0,25.0, Card II TYPE,419.89500000000004,None,None,191.38,0.0,24.300000000000001,201503.0,0,40,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9110,M9145,2012-12-14,VALID,PWR,Open,Male,Northern,RENTED,59.0,Three Full Years,7.0,0.0,12.0,2015-03-10,0,0,0,3,0,2012.0,12.0,14.0,2015.0,3.0,10.0, Card II TYPE,826.35,None,None,2171.8599999999997,755.0,563.14999999999998,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9111,M9146,2011-10-04,VALID,PWR,Open,Male,Western,RENTED,61.0,Three Full Years,3.0,0.0,17.0,2015-03-17,0,0,1,3,0,2011.0,10.0,4.0,2015.0,3.0,17.0, Card II TYPE,719.6700000000001,None,None,1886.8699999999999,0.0,230.5,604506.0,0,44,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,M9147,2011-11-14,VALID,PWP,Open,Female,Eastern,RENTED,69.0,Three Full Years,8.0,18.0,22.0,2015-03-18,0,0,0,3,0,2011.0,11.0,14.0,2015.0,3.0,18.0, Card II TYPE,823.5150000000001,None,None,1714.6500000000001,32.0,229.0,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,M9148,2011-12-07,VALID,PWP,Open,Male,Western,RENTED,64.0,Three Full Years,6.0,0.0,21.0,2015-03-15,0,0,1,3,0,2011.0,12.0,7.0,2015.0,3.0,15.0, Card II TYPE,751.8,None,None,2171.4499999999998,25.0,345.64999999999998,604506.0,0,26,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9114,M9149,2013-09-27,VALID,PRM,Open,Female,Northern,RENTED,50.0,Three Full Years,5.0,5.0,22.0,2015-09-11,0,0,2,3,0,2013.0,9.0,27.0,2015.0,9.0,11.0, Card I TYPE,775.95,None,None,2183.3000000000002,70.0,470.75,604506.0,0,88,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,M9150,2012-03-29,VALID,PPL,Open,Male,Eastern,RENTED,54.0,Three Full Years,2.0,8.0,17.0,2015-03-17,0,0,1,3,0,2012.0,3.0,29.0,2015.0,3.0,17.0, Card II TYPE,1525.9650000000001,None,None,1957.21,115.0,431.5,604506.0,0,74,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9116,M9151,2012-02-28,VALID,KLA,Open,Female,Northern,RENTED,32.0,Three Full Years,4.0,10.0,12.0,2015-03-14,0,0,1,3,0,2012.0,2.0,28.0,2015.0,3.0,14.0, Card I TYPE,1056.09,None,None,2179.46,0.0,1300.3,604506.0,0,16,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9117,M9152,2014-01-27,VALID,PRM,Open,Female,Eastern,RENTED,39.0,Three Full Years,9.0,10.0,22.0,2016-04-04,0,0,0,3,0,2014.0,1.0,27.0,2016.0,4.0,4.0, Card II TYPE,636.0899999999999,None,None,2048.4400000000001,722.0,345.35000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,M9153,2011-11-02,VALID,POP,Open,Male,Eastern,RENTED,55.0,Three Full Years,4.0,0.0,12.0,2015-03-16,0,0,0,3,0,2011.0,11.0,2.0,2015.0,3.0,16.0, Card II TYPE,958.23,None,None,2008.3199999999999,0.0,189.90000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9119,M9154,2012-02-04,VALID,PWP,Open,Male,Northern,RENTED,54.0,Three Full Years,3.0,10.0,22.0,2015-03-24,0,0,0,3,0,2012.0,2.0,4.0,2015.0,3.0,24.0, Card II TYPE,822.57,None,None,1752.48,0.0,77.099999999999994,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,M9155,2012-04-03,VALID,PWM,Open,Male,Eastern,RENTED,43.0,Three Full Years,4.0,0.0,17.0,2015-03-18,0,0,0,3,0,2012.0,4.0,3.0,2015.0,3.0,18.0, Card II TYPE,1170.5400000000002,None,None,2181.1999999999998,33.0,727.29999999999995,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,M9156,2012-08-15,VALID,POP,Open,Female,Eastern,BOUGHT,52.0,Three Full Years,7.0,0.0,22.0,2015-03-24,0,0,0,3,0,2012.0,8.0,15.0,2015.0,3.0,24.0, Card II TYPE,839.895,None,None,2145.3800000000001,0.0,200.20000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,M9157,2011-11-04,VALID,PWP,Open,Male,Eastern,RENTED,57.0,Three Full Years,4.0,0.0,21.0,2015-03-29,0,0,0,3,0,2011.0,11.0,4.0,2015.0,3.0,29.0, Card II TYPE,752.85,None,None,2123.0299999999997,0.0,184.25,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,M9158,2015-01-18,VALID,PPL,Open,Female,Eastern,RENTED,51.0,Three Full Years,3.0,19.0,17.0,2016-12-19,0,0,2,3,0,2015.0,1.0,18.0,2016.0,12.0,19.0, Card I TYPE,588.42,None,None,1591.1300000000001,0.0,29.75,604506.0,0,77,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,M9159,2013-06-15,VALID,CNN,Open,Female,Eastern,RENTED,52.0,Three Full Years,3.0,0.0,21.0,2015-05-25,0,0,0,3,0,2013.0,6.0,15.0,2015.0,5.0,25.0, Card I TYPE,717.3599999999999,None,None,543.26999999999998,0.0,89.200000000000003,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,M9160,2012-03-09,VALID,PWP,Open,Male,Northern,BOUGHT,25.0,Three Full Years,3.0,0.0,7.0,2015-03-18,0,0,0,3,0,2012.0,3.0,9.0,2015.0,3.0,18.0, Card II TYPE,660.1349999999999,None,None,2088.9200000000001,0.0,216.05000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,M9161,2012-04-26,VALID,PWM,Open,Female,Eastern,RENTED,34.0,Three Full Years,4.0,0.0,17.0,2015-03-24,0,0,0,3,0,2012.0,4.0,26.0,2015.0,3.0,24.0, Card II TYPE,1170.5400000000002,None,None,2056.3499999999999,0.0,556.54999999999995,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,M9162,2013-08-20,VALID,PRM,Open,Female,Northern,RENTED,59.0,Three Full Years,3.0,20.0,21.0,2015-08-19,0,0,1,3,0,2013.0,8.0,20.0,2015.0,8.0,19.0,Paper based/Post,700.875,None,None,1935.21,0.0,170.75,604506.0,0,86,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9128,M9163,2012-06-29,VALID,PWR,Open,Male,Northern,RENTED,56.0,Three Full Years,6.0,5.0,22.0,2015-03-24,0,0,0,3,0,2012.0,6.0,29.0,2015.0,3.0,24.0, Card II TYPE,741.3,None,None,1939.9500000000003,0.0,345.95000000000005,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9129,M9164,2014-06-19,VALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-06-01,0,0,5,3,3,2014.0,6.0,19.0,2016.0,6.0,1.0,Paper based/Post,15.75,2015-03-15 00:00:00,661.8000000000001,2072.4200000000001,0.0,78.75,604506.0,0,49,3,4,1,2,3,0,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0
9130,M9165,2013-10-16,VALID,POP,Open,Male,Northern,RENTED,50.0,Three Full Years,6.0,10.0,22.0,2016-03-23,0,0,0,3,0,2013.0,10.0,16.0,2016.0,3.0,23.0, Card II TYPE,1047.9,None,None,2100.98,94.0,420.69999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9131,M9166,2013-02-24,VALID,POP,Open,Female,Eastern,RENTED,37.0,Three Full Years,6.0,6.0,22.0,2015-03-10,0,0,0,3,3,2013.0,2.0,24.0,2015.0,3.0,10.0, Card II TYPE,1028.895,2015-03-08 00:00:00,879.9,1898.3600000000001,0.0,164.85000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,M9167,2012-01-27,VALID,PWP,Open,,Eastern,RENTED,,Three Full Years,,,,2015-03-21,0,0,0,3,0,2012.0,1.0,27.0,2015.0,3.0,21.0, Card I TYPE,864.57,None,None,1762.1700000000001,0.0,231.09999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9133,M9168,2012-01-26,VALID,PWR,Open,Male,Western,RENTED,60.0,Three Full Years,6.0,0.0,12.0,2015-03-20,0,0,3,3,0,2012.0,1.0,26.0,2015.0,3.0,20.0,Paper based/Post,773.43,None,None,1661.55,0.0,187.0,604506.0,0,16,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9134,M9169,2014-01-19,VALID,PRM,Open,Female,Eastern,RENTED,47.0,Three Full Years,3.0,0.0,17.0,2016-03-22,0,0,0,3,0,2014.0,1.0,19.0,2016.0,3.0,22.0,Paper based/Post,769.4399999999999,None,None,2054.5599999999999,269.0,220.10000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9135,M9170,2011-12-05,VALID,PWR,Open,Male,Northern,RENTED,39.0,Three Full Years,3.0,0.0,12.0,2015-03-24,0,0,0,3,0,2011.0,12.0,5.0,2015.0,3.0,24.0, Card II TYPE,648.0600000000001,None,None,2157.7199999999998,0.0,203.09999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9136,M9171,2013-11-17,VALID,PRP,Open,Male,Northern,RENTED,38.0,Three Full Years,4.0,0.0,17.0,2016-03-29,0,0,0,3,2,2013.0,11.0,17.0,2016.0,3.0,29.0, Card I TYPE,1463.0700000000002,2015-02-02 00:00:00,1293.4,2091.52,1235.0,798.85000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,M9172,2012-05-31,VALID,PWR,Open,Female,Eastern,RENTED,44.0,Three Full Years,4.0,0.0,4.0,2015-03-25,0,0,0,3,0,2012.0,5.0,31.0,2015.0,3.0,25.0, Card II TYPE,794.6400000000001,None,None,1925.8899999999999,0.0,161.55000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,M9173,2012-10-17,VALID,CNN,Open,Male,Eastern,RENTED,43.0,Three Full Years,6.0,14.0,12.0,2015-03-19,0,0,1,3,0,2012.0,10.0,17.0,2015.0,3.0,19.0, Card II TYPE,1056.09,None,None,2130.98,114.0,193.55000000000001,604506.0,0,80,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9139,M9174,2012-01-20,VALID,PRM,Open,Female,Northern,RENTED,59.0,Three Full Years,4.0,5.0,22.0,2015-03-20,0,0,0,3,3,2012.0,1.0,20.0,2015.0,3.0,20.0, Card II TYPE,833.28,2015-03-28 00:00:00,693.6,1689.46,0.0,125.19999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9140,M9175,2014-08-20,VALID,CHC,Open,Male,Eastern,RENTED,57.0,Three Full Years,3.0,0.0,22.0,2016-07-31,0,0,0,2,0,2014.0,8.0,20.0,2016.0,7.0,31.0, Card II TYPE,539.385,None,None,1990.73,1109.0,246.25,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,M9176,2011-12-31,VALID,ESS,Open,Male,Northern,RENTED,,Three Full Years,6.0,0.0,4.0,2015-03-24,0,0,0,3,0,2011.0,12.0,31.0,2015.0,3.0,24.0, Card I TYPE,478.8,None,None,1705.03,0.0,26.850000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,M9177,2013-12-25,VALID,PRM,Open,Male,Northern,BOUGHT,49.0,Three Full Years,4.0,0.0,12.0,2016-03-23,0,0,0,3,0,2013.0,12.0,25.0,2016.0,3.0,23.0, Card I TYPE,734.7900000000001,None,None,1980.2999999999997,0.0,329.30000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,M9178,2014-05-13,VALID,CHC,Open,Female,Eastern,RENTED,58.0,Three Full Years,6.0,0.0,22.0,2016-04-30,0,0,1,3,0,2014.0,5.0,13.0,2016.0,4.0,30.0, Card II TYPE,506.94,None,None,1721.4200000000001,0.0,93.300000000000011,604506.0,0,81,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9144,M9179,2012-07-26,VALID,PWR,Open,Male,Eastern,RENTED,61.0,Three Full Years,3.0,0.0,22.0,2015-03-14,0,0,0,3,0,2012.0,7.0,26.0,2015.0,3.0,14.0, Card II TYPE,872.76,None,None,1996.54,246.0,313.44999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,M9180,2013-04-20,INVALID,PRM,Open,,Eastern,BOUGHT,,Three Full Years,,,,2016-03-06,0,0,0,3,0,2013.0,4.0,20.0,2016.0,3.0,6.0, Card II TYPE,629.8950000000001,None,None,2178.9000000000001,4.0,245.60000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,M9181,2012-12-22,VALID,PWR,Open,Female,Eastern,RENTED,84.0,Three Full Years,4.0,14.0,21.0,2015-03-31,0,0,0,2,0,2012.0,12.0,22.0,2015.0,3.0,31.0, Card II TYPE,826.77,None,None,1901.4200000000001,0.0,343.10000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9147,M9182,2013-05-10,VALID,PRP,Open,Male,Northern,RENTED,69.0,Three Full Years,7.0,14.0,22.0,2015-05-08,0,0,0,3,0,2013.0,5.0,10.0,2015.0,5.0,8.0, Card II TYPE,958.9649999999999,None,None,2179.9900000000002,0.0,349.44999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,M9183,2013-03-27,VALID,MXX,Open,Female,Northern,RENTED,61.0,Three Full Years,6.0,14.0,22.0,2015-03-22,0,0,0,3,0,2013.0,3.0,27.0,2015.0,3.0,22.0, Card II TYPE,1488.165,None,None,1969.45,291.0,492.15000000000003,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9149,M9184,2013-08-14,VALID,CHC,Open,Male,Northern,RENTED,,Three Full Years,3.0,0.0,17.0,2016-03-12,0,0,5,3,3,2013.0,8.0,14.0,2016.0,3.0,12.0, Card II TYPE,668.64,2015-03-10 00:00:00,536.8,1769.2199999999998,0.0,42.549999999999997,604506.0,0,56,3,4,1,0,3,1,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0
9150,M9185,2012-01-24,VALID,PWP,Open,Male,Eastern,RENTED,52.0,Three Full Years,4.0,0.0,21.0,2015-03-17,0,0,0,3,0,2012.0,1.0,24.0,2015.0,3.0,17.0, Card II TYPE,750.225,None,None,2115.2199999999998,0.0,273.69999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,M9186,2013-06-18,VALID,KLA,Open,Male,Northern,RENTED,48.0,Three Full Years,3.0,0.0,22.0,2015-06-15,0,0,1,3,0,2013.0,6.0,18.0,2015.0,6.0,15.0, Card II TYPE,1115.8349999999998,None,None,2026.4000000000001,597.0,982.89999999999998,604506.0,0,67,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
